F3,F4,T3,T4,C1,C2
1.4711360,0.9163222,1.2988797,0.3871838,0.2907401,1.3423065
1.2865759,0.7287104,1.2095598,0.3261906,0.3930692,1.3191477
0.9510311,0.5943592,1.0236425,0.3218545,0.1780142,1.6791387
0.6711704,0.8255279,1.1064044,0.4449064,0.5511574,1.5073124
0.7884499,0.5781983,1.1927266,0.5768723,0.8086287,1.0725025
0.4265359,0.2431570,1.0183666,0.4410438,0.8031670,1.3534681
0.8442792,0.2922949,0.8241075,0.7642115,0.6943046,1.6663684
0.5998287,0.6890821,1.4453398,0.8638661,1.2488165,1.2791752
0.6243019,0.3577505,1.5305065,1.0599800,1.1883460,1.0274717
0.3269928,0.3481423,1.1580724,1.0691493,1.1633450,1.4616044
0.0725667,0.0240168,1.0843822,1.1334101,0.3304398,1.4027795
-0.3992856,0.1227542,0.9886450,0.8785561,0.0968479,0.8627526
0.1417904,0.5034964,1.0943073,0.7601340,-0.0397073,1.0086250
-0.0740563,0.2715676,1.2499125,0.8513353,-0.0114433,1.1103207
0.3897284,0.4182324,1.1673757,0.9135424,0.5124068,0.8341860
-0.0488962,0.5062684,1.2248846,1.2954905,0.8162724,0.8664674
0.3161295,1.1202204,1.2273954,1.3595449,0.8507760,1.1652658
0.6731638,1.0890523,1.3748541,1.6204543,0.5689217,1.2810625
0.4382204,1.1064106,1.3363726,1.3550268,0.6296543,0.8166662
-0.0845083,0.6182852,1.3261098,1.0802894,0.4585524,1.3015130
0.0857598,0.7913819,1.0993395,0.9600108,0.1865309,1.5531853
-0.0090833,0.7234661,0.9469482,0.7301641,0.4106235,1.3058488
-0.2948640,0.2778906,0.6051691,0.5557682,0.4335790,1.4689711
-0.4842092,0.1252649,0.5924430,0.2419247,0.3882802,1.3723813
0.1648381,-0.4806165,0.9699709,0.3065246,0.5235759,1.3143783
-0.1118661,-0.7706527,0.9690577,0.5885051,1.2610214,1.2747986
-0.1984538,-0.8656555,0.9447554,0.7062222,0.8730591,1.7190557
0.7671211,-0.0899248,1.1161505,1.1899376,0.9384241,1.1935598
0.7456529,0.3112891,1.2568952,1.3412162,0.9005810,0.5779268
1.3426468,0.7613232,1.3824096,1.1514258,0.6712649,1.3704737
1.3724167,0.7490019,1.7677838,1.2387292,1.0060259,1.2236407
1.3461895,1.3600703,1.4931343,1.2520914,0.9850215,1.3837790
0.6002291,1.4447057,1.1703181,1.2704382,1.2647551,1.5988325
0.1545463,1.0635502,1.2113600,1.1386141,1.4934388,1.4546546
0.4037862,1.1991580,1.3693634,1.1168088,1.0212126,0.9673199
0.3349934,0.9685475,1.4169300,1.5454113,0.9389684,1.0103810
0.4280836,0.6535338,1.1324455,1.3902369,0.6061769,1.3332161
0.5188131,0.5560666,1.2155478,1.2508523,0.2658187,1.2338153
1.0686780,0.7629725,1.5102292,1.4094726,0.7734383,1.4409971
1.2952449,0.8569049,1.4426044,1.2188101,1.0640785,1.9808762
1.1646270,0.6825842,1.1311879,1.2103939,0.2518856,1.4584459
1.6451666,1.0692755,1.4773316,1.6612248,0.5528638,1.2088265
1.4872851,1.6517143,1.5714706,1.9349080,1.2260859,1.2993758
1.1123888,1.6133319,1.5662974,1.6070786,1.0330527,1.4692336
0.5976995,0.9438205,1.5781785,1.3364446,0.7056907,1.4871888
0.5527278,0.7790430,1.1626977,1.3922017,0.2465880,1.6041582
0.0485994,0.7246474,0.6675595,1.0825694,0.6010841,1.7507637
-0.2978548,0.3619913,0.6888373,0.7102486,0.3727017,1.4206347
-0.1624086,-0.0000889,0.4236285,0.5964050,-0.6306862,1.1108111
-0.6698775,0.1884259,0.1996170,0.5228803,-0.3677542,1.4375473
-0.8787178,0.1439388,0.3556305,0.6677910,-0.0938037,1.7113266
-0.9570742,0.3720766,0.2431043,0.6249367,-0.4364834,0.8068855
-0.8473195,0.3207456,0.2718037,0.7577769,-0.3907607,0.3236190
-0.1401005,-0.4391525,0.6323475,0.6835554,-0.4560029,0.5840960
-0.0550658,-0.4856241,0.7942514,0.2638611,-0.3393430,0.2479890
-0.9117200,-0.7185416,0.7391834,0.3286276,0.2744208,0.7397141
-0.7034162,-0.1832632,0.6071334,0.4399152,-0.4607345,0.8165071
-0.6776586,-0.4323198,0.7581548,0.2695716,-0.1734636,0.9269505
-0.3446537,0.4865212,1.0502917,0.6408272,0.4794221,0.7682046
-0.4515583,0.3686822,1.0998975,1.0584322,0.0366635,0.8634410
-0.6190765,-0.0459281,1.1041678,0.8945675,-0.2623694,1.0288616
-0.5772465,0.3817265,1.1063467,0.7692524,-0.0325048,0.7574233
-0.1649459,0.3520374,0.9838384,1.1200776,0.5753800,0.8039542
0.1237573,0.1123612,0.9542353,0.9153524,0.0244427,0.9847671
0.1520072,-0.0305343,1.2149161,0.8133047,0.2928418,0.4923518
-0.1673013,-0.5846795,1.2640508,1.0688227,0.1867808,0.9114626
0.2577613,-0.9542160,1.1931701,1.1312748,0.6812947,1.1281912
0.4772712,-0.2701438,1.5074296,1.3416994,0.5267280,0.6171886
1.0712230,-0.0239685,1.9531623,1.5679467,0.3738084,0.2949423
0.8366827,0.5911223,1.7165505,1.1654984,0.3611571,0.6668606
0.3810290,0.6892332,1.1326782,1.0896162,0.0275893,0.3202842
0.2498814,-0.1673721,0.9222251,0.8761376,0.1084063,-0.0347755
-0.4089382,0.3812832,0.9095855,0.7451903,0.2241959,0.6446109
-0.6827385,0.4375460,0.8196064,0.9289137,0.0115174,0.6828685
-0.1846738,0.6315890,1.2897280,1.0749789,0.5624934,0.3030646
0.5841714,0.9598301,1.4209337,1.2252117,0.5409778,0.2007304
0.5719282,0.5980968,1.4099638,1.0178192,0.5273005,0.7924703
0.5983529,0.5794473,1.4907999,0.8784283,0.2788291,0.4611148
1.2389005,0.3844349,1.3699775,0.6988421,-0.4386521,0.1676776
0.6505113,0.7070684,1.2535756,0.7957560,-0.1065486,0.8583122
0.5992340,1.5645592,1.1114448,0.7007956,0.0340987,0.8704795
1.3966650,2.4601254,1.4140508,1.1839792,-0.1205327,0.9319704
1.4638628,2.1116519,1.3691040,1.4882975,0.8295017,1.4450687
1.6864645,2.0566065,1.7338834,1.6663313,1.2991202,1.2290392
2.0010312,1.7623692,2.2243826,1.9191452,0.7367314,0.6933278
1.1578696,1.7028093,2.1912546,1.8916148,1.0179052,0.9634291
0.5446490,1.0497792,1.6376160,1.9232751,0.9812386,1.3636144
-0.0218444,0.8489706,1.7036023,1.7537889,1.1781998,0.9519624
-0.0969345,0.3766057,2.0241690,1.6381536,1.4980892,0.7400712
-0.3876236,0.4645954,1.7174190,2.0307565,1.6161745,1.8098828
-0.2429806,0.7285351,1.6140484,2.1840296,1.7867583,2.2924690
-0.7245513,0.9246032,1.7320505,1.7891846,1.8065875,1.6418670
-1.2180657,0.3361370,1.6587402,1.7183260,1.5372713,1.6680341
-1.3405029,0.2899424,1.2840869,1.4389689,1.5681139,1.9043912
-1.4676263,0.5243669,1.1174204,1.0807489,0.9426260,1.4517488
-2.1612780,0.2428099,0.8344904,0.9754549,0.3311973,1.3775592
-2.8161142,-0.1944740,0.3956646,0.3589080,0.0501748,1.6858685
-2.9167683,-0.8594534,0.2703417,-0.0030206,-0.1155196,1.2017847
-1.5427161,0.0188519,0.4948649,0.0431974,-0.1106340,0.5154014
-0.7133530,0.7854726,0.6083024,0.7387727,-0.1053012,1.1340231
-0.2087689,0.8306656,0.9405075,0.9039683,0.3651013,1.0337455
0.7320346,1.1828734,1.4875439,1.0589461,0.8637870,0.4810571
1.1315068,1.5519205,1.6988093,1.5703886,0.9762166,0.8688558
0.4394344,1.2766261,1.8434691,1.4623891,1.2920872,1.2721633
0.1721407,0.5945336,2.0342457,1.2729243,1.1410545,0.7376122
-0.6437808,-0.4473443,1.6368357,0.9759589,0.6527061,0.5540607
-1.0528599,-0.6960526,1.0805748,0.6936083,0.8503933,0.7585408
-1.9667020,-0.8999051,0.9206077,0.2903994,0.1121416,0.3879852
-1.6861715,-0.9988322,0.6848378,-0.0077910,-0.1000534,-0.1545555
-1.9745883,-0.9800899,0.2024170,-0.0652157,-0.6515597,-0.1945732
-2.9919958,-0.9170346,0.2189492,-0.1509064,-0.4969087,0.3101960
-3.2919521,-1.5252091,0.1390013,-0.1406987,-0.5295860,0.4918109
-2.9262445,-0.9764788,0.3044077,0.5122615,0.0285232,0.8114983
-1.9739343,0.1435790,0.9381078,1.2955306,0.6574306,1.7230023
-1.3426025,1.0418223,1.6346248,2.1811333,1.2054349,1.4308141
-1.2198858,1.2535572,1.8134358,2.3830988,1.3638976,1.8257111
-0.7339354,1.8445562,1.3693575,2.4992232,1.0170364,2.5365701
-0.8258368,1.5675191,1.8008857,2.4483259,1.4002713,2.1851158
-0.1720085,1.2057819,2.1280200,2.3226047,2.0332189,1.7833062
0.0654684,0.9031679,1.8945464,2.0852184,2.0552673,1.8124372
-0.0410569,0.6883027,1.8019643,1.9981501,1.6324211,1.6419845
-0.2972225,0.6481079,1.4895748,1.6998649,1.0719705,0.9406892
-0.2426092,0.7335634,1.2603276,1.3052312,1.0202324,1.2114041
-0.0980680,0.8422406,1.2908912,1.2439930,0.7468867,1.3880398
-0.4027549,0.6865741,1.3362567,1.1939077,1.0126469,1.0712198
-0.8820490,0.6955096,0.7728668,1.2778608,0.5401016,1.1904656
-0.3272081,1.7485788,0.5721455,1.6329330,0.5772294,1.4899234
0.4598495,1.9607445,1.0182986,1.9376948,0.9295040,1.5174906
0.6124500,2.0046523,1.3600460,2.1501400,0.9458281,0.8562742
0.3261062,1.5259372,1.0885981,1.5244559,0.7993622,1.0845811
-0.0427794,1.1343836,0.9755268,1.2694998,0.4068880,0.9457541
-0.6913810,1.2639242,0.9159358,0.9917609,-0.5026080,0.4892849
-0.1606247,1.4921548,0.5946220,0.9449531,-0.1671969,0.8971075
0.2907812,1.2892591,0.7896137,1.4131747,0.1044957,1.0608256
0.5846571,1.3768200,1.3235139,1.4477142,0.0980338,0.6766485
0.3988985,1.5473462,1.3924016,1.5614121,0.1047340,0.7157187
-0.1989815,1.0342653,1.1437699,1.9053874,0.2765988,1.4861892
-0.3212225,1.3239698,0.8866168,1.9580941,0.2257922,1.5893059
-0.5043145,1.3155961,0.9617125,2.2156367,0.6828163,1.7415236
-0.3302960,1.0910071,0.9431959,2.3592310,1.2045138,2.3174629
0.1840520,1.9991988,1.3118309,2.6247985,1.4760222,2.3432155
0.9340194,1.8848641,1.6047693,2.8315878,2.4059658,1.7325627
0.8050598,2.2023287,1.7061640,3.0625758,3.1737139,2.1666477
-0.0104069,1.4365847,1.5362655,3.0460804,2.8560016,2.1839731
-0.9945543,0.4801197,1.4894395,2.4619758,2.5975096,1.8564786
-1.4849267,0.7381032,1.1508994,2.0819807,2.5901284,2.1484997
-0.8852148,1.2263175,1.2836962,1.8191792,1.9864129,2.1195447
0.4522153,0.9768084,1.3641878,1.8135351,1.0268087,1.4072452
0.7226674,1.1575942,1.3211001,1.2764030,1.0591507,0.3137912
1.3995999,1.3196428,1.3584578,1.6935967,1.1240891,0.8492124
1.8537028,1.7024454,1.5018569,1.7795812,1.0706338,0.7339662
1.6068466,1.7054785,1.6070735,1.8295952,0.7411109,0.9166502
0.9423008,2.2204936,1.4596063,1.7555968,0.1021885,1.7590479
0.5176322,2.3002753,1.2774086,1.6292253,0.1024053,1.6572822
0.2693171,2.0589609,1.6699712,1.6931187,0.5488988,1.1892349
1.0866513,2.7346561,1.9334880,1.8290489,0.9974139,1.6246768
1.6014668,2.6918645,1.6530627,1.9179590,0.7677259,1.8013277
1.2766420,3.0140343,1.6085827,2.0941401,0.6244186,0.9206014
0.2662036,2.9961214,1.2244923,1.9928035,0.6238632,0.7705945
-0.1127171,2.0238883,0.5504096,1.4860456,0.1724513,1.0756397
0.1190187,1.3855599,0.3003726,1.2502021,-0.2627452,1.1654454
-0.3382718,0.6740376,0.0411947,1.1902957,-0.3430499,0.7524847
-0.9198924,1.0279337,0.0214270,0.8081615,-0.4466255,0.5535037
-0.8987033,0.5414031,-0.2669402,0.5264560,-0.9109173,0.5105466
-0.2851516,0.5358442,-0.4171836,0.4309820,-0.8867148,0.0301303
-0.5857701,0.5744130,-0.3145544,0.2147857,-0.4053381,0.4378928
-0.8035526,0.7414529,0.0583486,0.5369971,-0.2948947,0.4085707
-0.0328368,1.2983538,0.4400943,0.1302296,-0.0862545,0.4368137
1.1966845,2.1975460,0.7532050,0.4683736,0.0029330,0.4558303
1.8553549,1.9573883,1.5116104,1.0398802,0.8606413,0.8774417
1.7657336,1.4273701,1.8118082,1.0812950,1.0273435,0.8897033
2.0897202,2.0702317,1.8664157,1.2028924,0.7529578,0.4422737
1.2697569,1.9938549,1.2672131,1.2590771,1.2261229,1.1514435
0.5705287,1.1632733,0.9411837,0.8203894,0.8648610,1.5865020
0.2983876,1.2200795,0.7986023,0.9344542,0.4802484,1.2742919
0.3753670,1.7192389,0.7121028,1.3166200,0.7745067,1.2237513
-0.1981848,1.0488077,0.5281934,1.4774587,1.3012656,1.4495702
0.7916628,1.4284724,0.5836826,1.0876821,0.8884029,1.3117572
0.4496394,1.5092236,0.5105394,1.0671824,0.4893216,1.3319341
-0.7757086,1.2176087,0.2060825,0.6422108,-0.0210675,1.1658497
-0.8662342,1.0559914,0.0960070,0.2937414,-0.1470974,0.6580023
-0.3753594,0.8335479,0.1186614,0.3206076,-0.2465021,0.3832464
-0.6618471,0.2141884,-0.2259498,0.3183287,0.0977684,0.3771546
0.0276023,0.0909899,-0.1142042,-0.0237602,-0.2458109,0.3127511
0.4414671,0.2924514,0.2670189,0.2045175,-0.5218621,0.2012348
1.0445455,0.6851060,0.4260522,-0.0107577,-0.4192617,-0.0688054
0.7978348,0.4407504,0.4306948,0.3097001,-0.2446462,0.0687141
0.6810733,0.7832016,0.6206145,0.7248960,-0.4928735,0.2404552
0.7876623,0.7516588,0.7066261,0.2742172,-0.4334246,0.0554531
0.8439246,0.7190271,0.7814946,0.2380081,-0.1977653,0.6341809
0.2460397,0.8171126,1.1090527,0.7655265,0.2491208,0.9974490
0.4796717,1.1509593,1.0509655,0.6394691,0.2111028,0.5279948
0.4432430,1.4046135,0.8832800,0.7891200,0.8909312,0.9709972
0.5152123,1.3680040,0.8095517,0.8258353,0.8538085,1.2652737
0.2750928,1.0925114,0.7586985,0.5770009,0.2867988,0.4664130
-0.4430046,1.2190567,0.3848184,0.1699576,0.4768426,0.9132267
-0.5825350,1.4453413,0.3747160,0.2861177,0.0967547,1.4928925
-0.5654938,0.6300049,0.6279589,0.2317675,-0.6693232,0.8104082
-0.5734912,0.3035137,0.5273261,-0.2512358,-0.9225752,0.1815629
-0.5034292,0.3881762,0.0367595,0.3824234,-0.7582376,0.5618858
-0.0218313,0.4932811,-0.0506315,0.3694032,-0.6806155,0.5609462
0.2041112,0.8889940,0.4802432,0.4043397,-0.1312056,0.2098544
0.4545688,0.4773159,0.3730690,0.4132245,0.2550198,0.1466860
0.3142082,0.3356926,0.1778859,0.0402523,0.2204793,0.4825531
0.9054304,0.5483984,0.5912305,-0.1576438,0.2977227,0.4041964
0.9655126,0.4639182,0.6485498,-0.2275138,0.6002731,-0.1681089
0.8465660,0.5550581,1.0540410,0.0970161,0.9383973,0.3236593
0.9707990,0.8931604,1.4611676,0.3022617,1.2729433,0.2690993
1.8565814,1.0618316,1.2615571,0.5744929,0.7127366,-0.1739789
0.8293267,0.5850545,0.6605296,0.5360333,0.6529877,0.1404866
0.3023073,0.5684570,0.6231115,0.3165044,-0.3015139,0.3045264
0.5696208,0.2983210,0.7130642,0.6238316,-0.3345422,0.1526265
1.2509642,0.6665928,0.6375827,0.5264658,0.0365032,0.6478562
1.5623062,1.0418888,0.8505374,0.7426581,-0.2458301,0.6507049
2.1090517,1.0335162,1.1734598,0.8283604,0.0277005,0.1635321
1.5401313,1.5523225,1.3513339,0.8110026,0.3884197,0.4552023
0.5011142,1.4645613,0.7650477,0.3954724,-0.5938478,0.3505948
-0.0295333,1.1224672,0.4555725,0.3516371,-0.3679909,0.4804500
0.6575126,1.2990354,0.7423378,0.6680292,0.4482753,0.0990328
1.1598979,1.4197823,0.8100975,0.9263179,0.4334706,0.4348393
2.2080133,1.0158690,0.8124199,0.8557386,0.7851290,0.4463204
2.1599431,0.5647330,1.3432045,0.3688467,0.4721273,-0.3060254
1.5438781,0.3098514,1.2315406,0.2482754,0.3522908,0.0682781
1.2446067,0.6906832,0.6329000,0.3664228,0.7757136,0.1328934
1.1885267,1.4450305,0.6948981,0.4689856,0.2815986,-0.4756998
0.9606804,1.6981430,0.6997318,0.5970854,-0.1894697,-0.1666743
0.9809168,1.0267608,0.5066616,0.3251441,0.1569378,0.1974014
0.4288374,0.3402587,0.3591509,-0.0952814,-0.0534940,-0.3457057
0.6220170,0.1322385,0.3632367,-0.5674225,-0.3052321,-0.4237737
0.6026041,0.4979121,0.3200481,-0.3980800,-0.6421674,-0.1280575
0.7578713,0.1994273,0.5670421,-0.1906417,-0.7561885,-0.0582701
0.8217307,0.2651951,0.6339607,-0.5470241,-0.3850166,-0.3852752
0.4903030,0.7047211,0.7269138,-0.2234462,0.2732804,0.6222156
0.2858580,0.5345207,1.0509853,-0.0093378,0.5132711,0.9427035
0.7465231,0.5133876,0.9737235,0.1995700,0.9412341,0.2206935
1.4745384,0.5700406,0.8993599,0.2829863,0.5056205,0.3917692
1.4888436,0.6744291,0.6278591,0.0942940,0.0307360,0.3190874
1.4948735,0.6509030,0.6987870,0.1266581,-0.6499702,-0.1534578
1.2380040,0.9040600,0.6449311,0.3604375,-0.7591282,-0.2804762
0.6786559,0.7915009,0.4111499,0.2852845,-0.8010920,-0.0637983
1.2096441,1.0097063,0.6499212,0.2570383,-1.2611377,0.1027869
1.9889165,1.2858492,0.9147352,0.0386581,-1.3167504,-0.5349531
2.2639902,1.5238709,0.8208328,0.3303248,-0.5724996,-0.3816826
2.0515280,1.3348582,1.0607690,0.0085141,-0.1261366,0.0050545
1.9018649,1.0122305,1.0950341,0.0848374,0.1177493,-0.6274229
1.9762537,0.8880730,0.6632288,0.0814062,-0.0625164,-0.5782865
1.5576839,0.9463222,0.2627752,0.0586183,-0.1788201,0.1909241
1.0022789,0.8902358,0.6736760,-0.0719441,-0.3636567,0.0914304
0.3287780,0.7790958,0.5246685,0.0251775,-0.2763996,-0.2275196
0.1548650,0.6636390,0.1827427,0.0909371,-0.7784101,0.2220266
0.2876593,-0.0448305,0.3102831,0.0336653,-0.3827230,0.1001454
0.8848894,-0.2643960,0.6432724,-0.2755414,-0.2624596,-0.3073800
0.9719801,-0.1069865,0.7462161,-0.4443026,-0.7984682,0.0571812
1.7291645,0.1072909,0.6907213,-0.2816076,-0.1073600,0.0518511
1.8167534,0.6759816,1.2176282,-0.3086256,-0.3057863,-0.0318211
1.0563120,-0.1591026,0.9715045,-0.2546351,0.1351880,0.1282449
0.7261711,0.2436662,0.8756711,-0.2547053,0.3606266,0.4850715
1.1148052,0.3981870,1.3212957,0.1006444,0.8098817,-0.1170265
1.1222115,0.6179761,1.2008410,0.4603741,0.2900291,-0.4215979
0.5879176,0.5544316,0.6612716,0.3066394,-0.0757067,0.1591061
1.0121183,0.3468823,0.5883976,-0.0073665,-0.8526571,-0.3337903
0.7242375,0.3061662,0.7113059,0.3235180,-0.2553801,-0.4321332
0.3889682,0.3513278,0.4796003,-0.0012666,0.0469809,0.4779833
0.4082943,1.0389422,0.6401256,0.4534679,-0.4081532,0.1690659
