F3,Fz,F4,Fc5,Fc1,Fc2,Fc6,T3,C3,C1,Cz,C2,C4,T4,Cp5,Cp1,Cp2,Cp6,P3,Pz,P4
0.1237571,0.0564610,-0.8757742,0.2475267,0.5208620,0.5618651,-0.1335060,0.0077033,-0.7252735,0.7232981,1.2809407,0.1320333,-0.4128315,-0.6061148,-0.5221604,-0.2547974,-0.2175034,-0.9698987,-0.2445175,-0.0860545,-0.8739313
0.0190991,-0.1942681,-0.9280985,0.2115183,0.3723702,-0.0859492,-0.2735954,-0.1082728,-0.4799652,0.9294184,1.1602831,0.9105274,-0.5768928,-0.6601496,-0.4913520,0.0779477,-0.3908321,-1.0015656,-0.0955945,0.1767836,-0.8641623
-0.1226466,-0.3448112,-1.0705619,0.1964153,0.1750047,0.2760348,-0.1968278,-0.0666494,-0.3203693,0.7962469,0.7964190,0.2737302,-0.8656257,-0.5409254,-0.2869416,-0.0926495,-0.3235845,-0.9661459,0.0286010,0.0763303,-1.1188183
0.1673226,0.3399456,-1.0876038,0.4012431,0.2462658,0.3243919,-0.2311620,0.2528166,-0.3124057,0.5812599,0.7022147,-0.3424191,-0.6893638,-0.6749967,-0.1377004,-0.3337601,-0.6206902,-0.9857222,-0.2197628,-0.2807529,-1.2602040
0.1828745,-0.0383972,-0.7395191,0.0904743,0.4816941,0.4089318,-0.2532737,0.0511196,-0.5809495,0.1991791,0.6004854,0.0826065,-0.5897874,-0.4778555,-0.5086012,-0.1376322,-0.5223634,-0.9282148,-0.2253362,-0.1857134,-1.2317992
0.0076559,-0.1065630,-0.8858026,0.1032302,0.5468406,0.7233543,-0.2997612,-0.0283939,-0.7412697,0.3929537,0.6677583,-0.2662277,-0.6576197,-0.5823775,-0.5173075,-0.0743911,-0.3781945,-0.9787682,-0.1240344,-0.1182521,-1.0443321
0.0952373,-0.2202662,-0.9381157,-0.0534485,0.3497605,0.5420971,-0.1817771,0.1439205,-0.4131721,0.1452996,0.9361266,-0.8152271,-0.4335549,-0.6181787,-0.4462671,-0.2862637,0.1350338,-0.7808512,0.1134390,0.2256332,-0.7629160
0.2389712,-0.2256040,-0.7021225,0.2724938,0.6256002,0.8303528,-0.0944519,-0.1815894,-0.2329062,0.5649143,1.2022089,-0.2216811,0.0196001,-0.2835786,-0.6832809,-0.2688252,0.2879752,-0.3134196,-0.0477976,0.2912998,-0.2296340
0.3095348,0.1862945,-0.4708244,0.5901812,0.5405214,0.9012693,0.1649511,0.0039794,-0.3191630,1.0454669,1.0535671,0.3751196,0.2725161,0.3116068,-0.6131330,-0.2064331,0.7928774,-0.1007464,-0.1912398,0.4092788,0.3513058
0.2898918,0.2014478,-0.1969169,0.5901958,0.1385772,1.0329955,0.3339452,0.2583485,-0.3724394,0.5120588,1.2668724,0.1914456,0.2551492,0.1644168,-0.3150409,0.1597378,0.9666606,-0.1532066,0.2342246,0.5960301,0.2568177
0.2333929,0.3030308,-0.2835944,0.5338863,0.6869500,1.7148039,0.3895471,0.1198850,-0.2675405,0.8727972,1.6311402,0.6813161,0.2374189,0.3157743,-0.3040285,0.4038893,1.0932059,-0.1116082,0.1331961,0.6232235,0.0788841
0.2406491,0.3602283,-0.4234189,0.5732620,0.8956469,1.0405023,0.3348152,0.4275945,-0.1397521,1.1095926,1.5909222,1.1358727,0.4662443,0.3206527,0.0005505,0.4949289,0.9401138,-0.0060180,0.1840017,0.4726000,0.0309945
0.3872257,0.4163530,-0.6138691,0.7240179,0.3071244,0.7184041,0.2666010,0.6464489,-0.1332934,1.2316222,1.5736377,0.9563061,0.6014221,0.3852124,0.3050404,0.5874221,0.8516512,-0.2813069,0.2877780,0.5836797,-0.1365162
0.6180128,0.3143004,-0.4674174,0.9335790,1.0488074,0.6001250,0.3803472,0.7205213,0.2068052,1.3169399,1.6792793,1.0474476,0.2095736,0.2684939,0.3556111,0.7407285,0.7270893,-0.2475722,0.5125574,0.7499225,-0.3530213
0.7768228,0.0030447,-0.3853330,1.0272551,1.0056182,0.4685826,0.5115771,1.0502747,0.7944788,1.5444738,1.5915258,1.4256923,0.2089664,0.3720731,0.7614944,1.0642952,0.8190776,-0.0799823,0.7455311,1.0622941,-0.2963238
0.8835624,0.1840801,-0.0721007,1.1411020,1.0023893,1.0282295,0.6180328,1.3063610,0.6025465,1.5323451,1.5370454,1.4478221,0.6862841,0.7138762,0.9859358,1.1085778,0.7819096,0.1055281,0.8701529,1.3197811,0.1666984
0.9307947,0.5777979,-0.1209743,1.1928654,1.3469111,0.7627573,0.7853231,1.4930105,0.8788531,1.7931744,1.4039236,0.7845032,0.5925955,0.9000168,0.9434738,0.6064854,1.0895240,0.1539156,0.8258903,1.2476028,0.1068634
0.7687911,0.4480988,-0.0336165,0.9782657,1.2576889,0.5157554,0.6910549,1.3051437,0.9571203,1.8991823,1.6447754,1.1490142,0.4796432,0.7207714,0.9284874,0.7893222,0.8106220,0.2790351,0.9656477,1.2509859,0.1274220
0.7647691,0.3896759,-0.0361657,0.9365937,0.8557825,0.3833429,0.8105514,1.2602477,0.9663512,1.9837115,1.6551465,1.4088461,0.6208683,0.7025598,0.9342586,1.2525563,1.1779611,0.2122183,0.8975959,1.2475231,0.0914761
0.7371850,0.3440760,-0.3648063,0.9156207,0.7219346,0.6665891,0.7644122,1.4242792,1.2210560,1.7196212,1.4982473,0.9314779,0.5439256,0.7754308,0.8728961,1.0568820,1.1707172,0.0030137,0.9302706,0.9483232,-0.2068770
0.6466743,0.4196771,-0.3746765,0.9613040,0.8761901,0.9763895,0.4262271,1.1801724,0.8282234,1.6436291,1.5726172,0.5354038,0.4614414,0.6693224,0.4798842,0.5505131,0.7023430,-0.4247544,0.6094671,0.7032558,-0.4296413
0.6396285,0.3086951,-0.2878887,0.7946629,1.1658347,0.5542093,0.4317589,0.9135833,0.4208900,1.5495218,1.3824991,0.8461242,0.0802675,0.5839353,0.2131539,0.3422413,0.3861818,-0.4425772,0.3351143,0.2417845,-0.7433133
0.4776851,0.1608548,-0.5003133,0.7557087,1.1243076,0.7303398,0.3212942,0.8504437,0.6132247,1.2800338,1.3395386,0.4034163,-0.3615557,0.2337764,0.0261266,-0.2144565,0.1439400,-0.4431822,0.1733677,0.0722308,-0.7103874
0.3967997,0.3247150,-0.5931103,0.6149924,0.8980796,0.3973585,0.1900405,0.6881531,0.3824871,0.9566618,1.3862433,-0.3282732,-0.3706113,0.1058900,-0.2429337,-0.4684429,0.1096394,-0.5915754,-0.1982311,-0.3947933,-0.8811806
0.2933116,0.2061785,-0.3944541,0.4468138,0.6237860,0.2296491,0.5032563,0.2606138,0.0639514,0.7150208,1.5207016,0.1424915,-0.1594666,-0.0197889,-0.4495432,-0.4536811,0.2555918,-0.6001776,-0.3855237,-0.3550034,-0.9238609
0.2989490,0.0800906,-0.3742308,0.3948600,0.6179107,0.6997529,0.3989326,0.2916426,-0.0214208,0.9070218,1.2321253,0.4690697,0.0075826,0.1660396,0.0751892,-0.0541966,0.1014017,-0.1983231,-0.2862440,0.0153247,-0.5659495
0.4449638,0.2791377,-0.3832609,0.5494869,0.6788371,0.9580505,0.4746028,0.5956227,0.1732574,0.7037972,1.3016682,-0.2998362,0.3011992,0.4373572,-0.0160550,0.2612051,0.5509536,0.2248622,-0.2314679,-0.0197898,-0.3698946
0.5194944,0.4415666,-0.3425108,0.7273120,0.7545944,0.8898032,0.5768559,0.7572305,0.3812683,0.9794630,1.5235560,0.2237121,0.6396561,0.6542522,0.0656587,0.1709472,0.5879555,0.1792378,0.0279481,0.1794289,-0.3713851
0.4779600,0.0435462,-0.2860793,0.7247589,0.7019036,0.7789595,0.5100314,0.8217544,0.3675848,1.1395603,1.2852681,0.9172339,0.6284485,0.6274201,-0.0096410,0.2723331,0.3219227,0.2199531,-0.0470105,0.0115271,-0.1955251
0.4596300,0.3033013,-0.5507485,0.7608343,0.7789993,0.9804103,0.4582391,0.7910470,0.0379875,1.1253392,1.1936071,0.3956881,0.3181400,0.3421889,-0.1725845,0.2001763,0.3093970,0.0133411,0.0382186,0.0355429,-0.3135174
0.5783664,0.3829825,-0.6394621,0.7814651,1.0043488,0.7519801,0.4305062,0.7201965,0.1961489,1.0839225,0.8979833,0.1596875,0.3126505,0.2829821,0.0513897,0.4130910,0.8642657,0.1677248,0.1936540,0.3957074,-0.1931752
0.3296307,0.3565502,-0.4599661,0.6745515,0.9186445,0.5177627,0.4177383,0.4275177,0.4634280,0.9718621,0.7756973,0.8187642,0.2126829,0.2956000,0.2554053,0.3021723,0.4320232,0.1392948,0.3092230,0.4091642,0.0775148
0.4675190,0.3491506,-0.4977064,0.8142785,0.5985516,0.6028225,0.5398053,0.6288499,0.5271211,0.8805963,0.6203028,0.4730655,0.2940845,0.3491107,0.2060056,0.0139160,0.2848021,0.1474975,0.3501818,0.3272056,0.1993852
0.7090108,0.3506961,-0.3362786,0.7734460,0.7305641,0.7528157,0.7098280,0.6075048,0.6146698,0.9555354,0.4634273,0.1945279,0.6072369,0.5840300,0.3557786,0.3045635,0.3653173,0.2991966,0.5632844,0.5696178,-0.0473055
0.6374178,0.5282835,-0.1408214,0.8155300,1.2080398,0.7763014,0.5914978,0.5446090,0.5929147,1.1294054,0.8533420,0.8306741,0.7413867,0.5641189,0.4595596,0.7183478,0.6301904,0.4855781,0.7154341,0.4893137,0.1085596
0.6233420,0.4159272,-0.2551432,0.8244759,0.9610056,0.8155959,0.6503374,0.7791712,0.6255734,1.4890622,1.2374825,0.9641785,0.8846835,0.3385451,0.4315283,0.8044795,0.7817721,0.1307972,0.7457357,0.5275404,0.0671789
0.6521376,0.4031258,-0.5522920,0.7654625,0.9355576,0.3015616,0.2720824,0.9789227,0.7898516,1.7384679,1.4002774,0.4542844,0.3583882,0.1178887,0.2825390,0.6592603,0.5859298,-0.2005242,0.5832363,0.7984004,0.0412515
0.6185544,0.2807851,-0.3245483,0.5427011,1.1274173,0.3337803,0.1495014,0.5794825,0.7463564,1.7365801,1.3623718,1.1358141,0.1565049,-0.0153474,0.1652169,0.7847981,0.6870188,-0.3418687,0.4319955,0.8207781,-0.1465525
0.5212345,0.0100188,-0.5637378,0.6768606,0.5870605,0.2234515,0.3204192,0.4618198,0.4621958,1.1245744,1.5769254,1.8622292,0.2750219,0.0394012,0.1633139,0.5583933,0.6208677,-0.2878452,0.3291154,0.5110973,-0.3202850
0.6050302,0.1536628,-0.7688979,0.7469283,0.7851549,0.4474670,0.3459114,0.6434938,0.4190848,1.2520419,1.3187393,0.5620137,0.3567912,0.2088802,0.3438582,0.5938991,0.7092573,-0.3616068,0.4092970,0.2149863,-0.2379993
0.4911222,0.2920712,-0.5108362,0.7004120,0.8071665,0.4757024,0.5567299,0.8252598,0.5016176,1.0162005,1.7348263,0.5093753,0.4314910,-0.0676857,0.2558508,0.2886119,0.9677753,-0.2197304,0.2861842,0.6509997,-0.1853221
0.4786559,0.2607675,-0.5637444,0.6770788,0.6923670,0.7940668,0.6880698,0.5640498,0.2857576,1.0720235,1.8037589,1.2008809,0.4469701,0.1244316,0.1925597,0.4586123,1.0085413,0.0270066,0.3230567,0.5478567,-0.0993346
0.5460006,0.4403142,-0.2465210,0.6436181,0.6801835,0.8717859,0.7994664,0.6870868,0.4499862,1.3312798,1.3475617,0.8502955,0.7536600,0.5048340,0.1930552,0.7930560,1.3331203,0.2321654,0.4741787,0.7167533,-0.1085083
0.5783179,0.6992276,0.0804188,0.6701232,0.8675818,1.1913639,0.8024859,0.6862829,0.6019416,1.5134705,1.6013172,0.4972184,1.2051072,0.4640171,0.1479408,1.3106539,1.3218622,0.2964974,0.7828192,0.7006375,-0.0640327
0.6115741,0.3190405,0.0937226,0.7120616,0.8670621,0.9888479,0.7485770,0.6400027,0.4894352,1.3990983,1.5687985,0.7708156,1.2285448,0.7416765,0.1680831,0.9320670,1.1108700,0.1226268,0.5173126,0.4189163,-0.0713405
0.5821874,0.0050919,0.2976540,0.5717669,0.5782180,0.6825908,0.7998788,0.7577537,0.4176798,1.0754439,1.3187163,0.6054851,1.0453317,0.6552679,0.0388250,0.6056136,0.8653865,0.0915731,0.3278319,-0.0316366,-0.4228433
0.6356329,0.1531292,-0.0368864,0.5769290,0.4141349,0.6608237,0.5387990,0.5826897,0.2159781,0.9567071,1.2915390,0.1917700,0.7360130,0.2606423,-0.1233978,0.0284414,0.3801238,-0.2131244,0.1106878,-0.1030142,-0.4969205
0.5277624,0.2538527,-0.2126465,0.4092152,0.4867628,0.6079976,0.4950468,0.2841468,-0.1483111,0.9793192,1.5006554,0.4565109,0.4950528,0.1076480,-0.2871305,-0.1454216,0.3296809,-0.2694016,-0.0371485,0.0656806,-0.3987922
0.4602746,0.2985203,-0.0713936,0.2842869,0.8228927,0.5606638,0.5642600,-0.0484980,-0.2960792,0.6432877,1.3586104,0.7769395,0.6461905,0.1677607,-0.3384238,0.0182509,0.2525584,-0.3539559,-0.0930650,-0.1471596,-0.3753110
0.6838190,0.4721060,-0.1696184,0.5826614,0.9068969,0.6054137,0.6292517,0.2613035,0.0288002,0.8159084,1.4740621,0.4695935,0.7739866,0.3933983,0.4420936,0.5058807,0.6255941,0.0432521,0.1360183,0.2875708,-0.0015326
0.6660231,0.7138513,-0.0707057,0.8560359,1.1021854,1.4077480,0.9287808,0.7651789,0.5158681,1.4158159,1.6714801,0.6732207,0.9083285,0.4791628,0.3943495,1.0549152,0.6495994,0.3824494,0.3855498,0.5377080,0.3612511
0.7434046,0.6403738,0.1629933,0.9663299,1.0158929,0.9497290,1.1229460,0.8931092,0.9047484,1.3443779,1.4981548,1.2453493,1.1033874,0.7725216,0.8397220,1.0762557,0.9743111,0.6818100,0.7290326,0.8901715,0.4745814
0.7288489,0.4853363,-0.1020395,1.0662495,0.9021759,0.7502453,1.0754775,0.9403125,1.0684505,1.3723648,1.5659839,1.4862235,1.2367777,1.0919673,1.0051235,1.2535710,1.1329257,0.8564726,1.1725545,1.3891715,0.9779727
0.7801805,0.5890176,-0.1353785,1.1144620,0.8001983,0.8324351,1.0242084,1.2229528,1.2128210,1.5147370,1.9136933,0.7351341,1.0647678,1.0652457,0.9349301,1.2911026,0.8899684,0.8878483,1.0271213,1.4443910,1.1163540
0.8149997,0.5726783,-0.0261672,1.0910155,1.3118557,0.6061796,1.3057082,1.3591799,1.0776398,1.5710485,1.4562240,1.4988304,1.6129676,1.1800749,1.0439501,1.5232211,1.1845763,1.2541484,1.2014773,1.7076668,1.2282733
0.8482802,0.5740080,0.3264091,1.0507891,1.1523287,0.6367715,1.4886299,1.2163466,1.2131293,1.7528554,0.9641083,1.7137367,1.5623817,1.4416878,1.3271348,1.4697330,1.2344174,1.5624818,1.4275061,1.9981467,1.3759433
0.6627138,0.6541846,0.4617695,0.9562412,1.2103692,1.1119535,1.4563930,1.2898999,1.2673467,1.4131265,1.0303271,0.6496291,1.5193028,1.5169717,0.9767227,1.4854583,1.2791942,1.4396671,1.1531497,1.6702356,1.3507812
0.5964443,0.4890980,0.5032183,0.7397071,1.3278859,1.2670122,1.2514855,0.9207863,1.0875701,1.3708681,1.0474116,1.1175666,1.5163593,1.1575128,0.4894786,0.8669302,0.9322172,0.9986467,0.7672847,1.6090491,1.0566684
0.5121974,0.2535281,0.2944720,0.8124975,1.1499413,0.8894946,1.1543314,0.7132827,0.8418283,1.5723085,1.2231469,1.4882990,1.3759668,0.8666545,0.3844081,1.0341045,1.1219878,0.7878141,0.7364697,1.5071751,0.6969879
0.5187688,0.6709911,-0.0001677,0.8597500,0.9677757,0.9420056,0.7089060,0.9904448,0.9684584,1.6379440,1.3779800,0.5386632,0.8762932,0.8378257,0.5672541,1.2184982,1.4745244,0.6197004,0.8595349,1.2544024,0.7287968
0.5781892,0.4291523,-0.4117337,0.7535210,0.9347827,1.0410239,0.4774483,0.7775866,1.0129344,1.1887207,1.3557788,0.7303532,0.8290608,0.5354537,0.5730091,1.4713658,1.2360801,0.4008141,0.8063917,1.0911230,0.7269427
0.5656593,0.4173502,-0.3471853,0.8159971,0.7889243,0.5664980,0.5299597,0.5306183,0.8615569,1.4324008,1.6274725,1.2927307,0.9157469,0.4859653,0.6639993,1.2967575,1.4686209,0.6362588,1.0232486,1.1663405,0.7671497
0.5584924,0.3804036,-0.2624033,0.9705124,1.0778531,0.7296654,0.6279894,1.0079714,0.9178664,1.9645641,1.6331965,1.2436472,1.0462486,0.7343287,0.9909634,1.1804868,1.4762151,0.8566399,1.1997832,1.2664118,0.9564996
0.7510400,0.2168026,0.0173342,0.9602735,0.9881738,0.9213134,0.6855338,1.2654678,1.0746868,2.0249834,1.8163960,0.8935628,1.1151769,0.9092582,0.9157496,1.2806855,1.3192859,0.7709285,1.1842003,1.2853639,0.9347880
0.7266933,0.2545061,0.2202148,0.8552935,0.8944063,1.0238928,0.7455425,0.9927399,0.8511199,1.9396906,1.6777186,0.7407123,0.9736055,0.8188732,0.8357289,1.2326508,1.2816356,0.6624242,1.1468065,1.0676234,0.8042354
0.6894431,0.7106617,0.0897375,0.9337171,1.0241989,1.2658921,0.7256206,0.9246244,0.7500337,1.6740155,1.6400473,0.9888203,0.9929631,0.6477174,0.6949289,1.1070161,1.0650789,0.7634159,1.0197197,0.8242335,0.3751919
0.5580423,0.6609656,-0.2798391,0.7810346,0.9022915,1.2555017,0.7082657,1.0771836,0.8936857,1.6216089,1.6116151,0.2959490,0.9869903,0.5704710,0.8227538,0.8829720,0.7614435,0.3009759,0.7699872,0.6455778,0.2782313
0.4142815,0.3292142,-0.1473481,0.5884882,0.9198461,1.3812864,0.6145849,0.8368558,0.7439979,1.5863107,1.8263774,0.2380403,0.7983267,0.5249612,0.7095795,0.8254774,0.6132894,0.2307114,0.7100639,0.7411686,0.1862164
0.4053304,0.1337970,-0.3755966,0.5015160,0.5849960,1.2095329,0.4922010,0.5682998,0.5958560,1.3045566,1.9232632,0.8881515,0.6621492,0.5468167,0.4687990,0.5092258,0.7511248,0.3525753,0.4783809,0.6198165,0.0913750
0.3870765,0.2432818,-0.3863384,0.7578216,0.4636604,0.8786718,0.5508864,0.7180181,0.7228228,1.3523659,1.8428426,0.3301734,0.2429322,0.1593468,0.6418467,0.5173773,0.5024846,0.2747998,0.5189582,0.5465899,0.1468253
0.3795247,0.4704271,-0.1927293,0.7872900,0.4652734,0.9368349,0.5875027,0.5339627,0.5302941,1.3944989,1.8453544,0.8992450,0.7442753,0.4320429,0.6802613,0.8696116,0.9472129,0.4357767,0.7165709,0.9996110,0.4501577
0.5596789,0.2892429,0.1946857,0.8425326,0.5847631,1.1465124,0.8610013,0.6446810,0.7107430,1.3898704,2.2322528,1.8047690,0.9733940,0.6345478,0.6575708,1.0088723,1.1839736,0.7725220,0.7000500,1.2489949,0.9097828
0.6399664,0.0692425,0.1964168,0.8618419,0.7154565,1.1920165,1.0260934,0.8440425,0.8184415,1.7205671,2.2383926,1.8315290,1.1662430,1.0413080,0.6466531,1.2742459,1.2551016,1.3553283,0.9684976,1.4039872,1.0302234
0.5925776,0.1274975,0.3393573,0.6540532,0.8566810,1.6368877,1.0442256,0.9871854,0.8621448,2.2784476,2.1268327,1.4869103,1.2846234,1.1374067,0.6389513,1.3494675,1.2686543,1.0877464,0.8162240,1.3259453,1.0485262
0.4849127,0.2320510,0.2908614,0.6511648,0.6808248,1.3751575,1.0263788,0.6464337,0.6652537,2.0974436,2.0774605,1.6338278,1.3090479,1.0563304,0.4120136,1.3255891,0.9793797,0.9360245,0.7897590,1.1766282,0.6932864
0.4970033,0.5986651,0.5451893,0.8109145,0.4164914,1.6341079,1.1556860,0.6031519,0.6597818,1.9255794,1.8966321,1.6412878,1.2025247,1.1601226,0.6090453,1.1895850,0.7023102,0.8017223,0.6865066,0.7337335,0.5855395
0.5071122,0.5381003,0.4529319,0.6579560,0.7719743,1.5117191,1.0065643,0.7198899,0.6299468,1.8044801,1.4627922,1.1146731,1.0293657,1.0614265,0.5011260,0.7794620,0.3403524,0.9304155,0.4714722,0.6700577,0.5916050
0.4786052,0.2934059,0.1939528,0.7508189,0.7999455,1.5077426,1.0388795,0.5458702,0.6589564,1.3677298,1.5499789,0.8986192,0.7881507,0.8836662,0.2085773,0.5745647,0.3322327,0.8996632,0.1773546,0.5808713,0.4819132
0.5305795,0.4886196,0.5130577,1.0361624,1.0309700,1.2084640,1.1048555,0.7431282,0.8541109,1.2323873,1.8319714,1.4299676,0.8944370,1.2062236,0.9165439,0.6468248,0.6497766,0.8003021,0.5659980,0.9426312,0.9308853
0.6879801,0.4872990,0.3444428,1.0760881,1.4007276,1.1398106,0.9397286,0.9791632,1.2376236,1.5737634,1.7211829,1.0710746,1.0427052,1.2269104,1.1172192,1.1569020,0.9476477,0.7172951,1.0759339,1.0868745,1.3421961
0.7415190,0.5539584,-0.0209589,1.0430979,1.5517346,1.3026782,0.9148831,1.0849072,1.1955316,1.9942714,1.9782120,1.4068342,0.8731256,1.1411831,1.1173638,1.4343675,1.1926651,0.5995941,1.1300391,1.2300366,1.1665261
0.5737613,0.1571294,-0.3464184,0.8963711,1.1683799,0.9447903,0.5299837,0.9952867,1.0358225,2.3957980,2.0196707,1.4829181,0.9541254,0.7546555,0.9177608,1.2301320,0.9690093,0.6809281,0.9102838,1.3358186,0.8449619
0.3111513,0.1084563,-0.6058865,0.6899028,0.9287125,0.8781515,0.0946034,0.8217005,0.7023052,1.9444445,1.8707528,0.9918325,0.8341224,0.3759595,0.6805776,1.3111670,1.2890835,0.8187298,0.9188660,1.2329047,0.9185835
0.2806301,0.2585294,-0.7896420,0.8124221,1.1709406,0.9758995,0.3583110,0.6057719,0.7840793,1.7480614,1.9081569,0.7551922,0.6294819,0.2317207,0.6502762,1.3352257,1.2745302,0.6021403,1.0820321,1.2015901,0.5326663
0.5108603,0.1137090,-0.4138050,0.8220590,0.7112322,1.0617796,0.5262920,0.6094258,0.8225280,1.5902145,1.8577969,0.8486739,0.4683878,0.2738658,0.3248876,0.9355651,1.0846391,0.5028528,0.7472069,0.7940128,0.2179476
0.5542479,0.1424953,-0.2226393,0.6822230,0.4505265,1.1736138,0.6196147,0.4886755,0.5150127,1.3129035,1.7812452,1.0028238,0.9217299,0.4227881,0.3434036,0.9187254,1.0785116,0.7884359,0.4993472,0.8146207,0.7286655
0.5239882,0.2428296,-0.0653907,0.7435121,0.8324226,1.6580025,0.6980670,0.5810047,0.5426692,1.4170127,1.8651706,0.7404592,1.0185314,0.4285412,0.2115472,1.0137951,0.9403868,0.7865086,0.2733715,0.7023228,0.9489589
