F3,Fz,F4,Fc5,Fc1,Fc2,Fc6,T3,C3,C1,Cz,C2,C4,T4,Cp5,Cp1,Cp2,Cp6,P3,Pz,P4
-0.2448164,0.5040033,0.2422098,0.0949573,-0.3884212,1.4346091,0.3053986,-1.5582997,-0.1896568,-0.5318924,0.1610756,0.3761798,0.2572504,0.3495955,-0.2159126,0.3593982,0.3061651,0.6192746,-0.0542498,0.1797007,0.0954431
-0.2352531,0.5876432,0.1536151,0.2532739,-0.5258645,0.8808051,0.2258534,-1.4695805,0.0790178,-0.3602565,0.3090689,0.3188610,0.0725801,0.3946251,-0.2378136,0.1019111,0.3519804,0.5499337,0.1821153,0.3356254,-0.0158922
-0.2756167,0.5286589,0.1937339,0.3290804,-0.6911985,1.1947210,0.2943177,-1.4610492,0.5264614,-0.1261634,0.2859856,0.2984241,0.1189181,0.2938062,-0.0952904,0.3456152,0.1741855,0.5886742,0.1488169,0.2481777,-0.1624238
-0.3267592,0.6407593,0.2043176,0.4854960,-0.5563908,1.1082486,0.5216687,-1.3647220,0.5677082,0.0209545,0.3886795,0.4252919,0.3187396,0.2747498,-0.1166774,0.4081489,0.2583878,0.6231079,0.1456450,0.3294310,-0.0988252
-0.1615733,0.7707599,0.1541415,0.3790565,-0.4230066,1.0634522,0.5536260,-1.2573172,0.4297994,-0.2568416,0.3580851,0.2715876,0.1055112,0.3253731,-0.0856802,0.3746976,0.3746609,0.6416414,0.2221669,0.4784833,-0.1165398
-0.2368177,0.5198203,-0.1337598,0.3006831,-0.4905687,1.4525307,0.3716516,-1.4378849,0.1050448,-0.0711512,0.1956070,0.4472964,0.2997844,0.4636108,0.1395412,0.5243509,0.6848306,0.5538501,0.1177622,0.6010164,-0.1061592
-0.3422124,0.4256011,-0.0299734,0.3794368,-0.8147847,0.7931550,0.1177884,-1.4655637,0.1910524,0.0708501,0.4260963,0.4096766,0.1422151,0.2502824,-0.2365557,0.8727041,0.4210924,0.3351571,0.1641458,0.5493999,-0.2015701
-0.2521288,0.5159652,-0.1612203,0.3143011,-0.4919840,0.5583287,0.0429734,-1.4294169,0.1779603,-0.2485191,0.5161251,0.2623360,-0.1543439,0.0160796,-0.3842155,0.5138602,0.3694163,0.1510545,0.1608646,0.4615410,-0.1527285
-0.2730384,0.5126069,-0.1767590,0.2288186,-0.6642244,0.6166968,-0.0564426,-1.4971313,0.4311357,-0.0957601,0.5812805,0.2694417,-0.2459874,-0.0297896,-0.3545392,0.7626236,0.2511649,0.0892430,0.0310265,0.4311877,-0.1726495
-0.3543303,0.2812286,-0.1117612,0.1367885,-0.6730840,0.5866787,-0.0916774,-1.5419097,0.1599720,-0.1496177,0.4051666,0.5826584,-0.0994660,-0.0246914,-0.4070662,0.4602880,0.0353706,0.1609525,0.0730046,0.2485567,-0.2985239
-0.3562225,0.3165221,-0.0523883,0.2146278,-0.9775410,-0.0191866,-0.0948721,-1.5762758,-0.2399173,-0.2659008,0.4164431,0.6943305,-0.2015450,-0.0037819,-0.4508956,0.3186117,0.1452697,0.2464420,0.0755297,0.4715125,-0.1329009
-0.2587170,0.4601145,-0.2933357,0.2622181,-0.7956659,0.2398835,0.1667080,-1.4292912,0.0664919,-0.4591660,0.2312022,0.2224610,0.0442564,-0.0528518,-0.1299077,0.4571851,0.4164148,0.4926153,0.3662737,0.5118163,-0.0506937
-0.3333092,0.4121427,0.1205352,0.2946144,-0.5204031,0.6696522,0.3486235,-1.5211631,0.4490530,0.2007305,0.0733094,0.4805528,0.0752223,0.1934417,-0.1589256,0.5102583,0.1834795,0.5808049,0.3350943,0.2217180,0.0272817
-0.3109831,0.3971262,-0.0144482,0.2805205,-0.6118823,0.7147574,0.3673064,-1.3785481,0.5295166,0.1593459,-0.1181008,0.5594649,0.0904489,0.3077475,0.2596983,0.5281853,0.2380122,0.6390100,0.5255097,0.5256190,0.1358123
-0.2264615,0.5064729,0.1543783,0.3670109,-0.4475494,0.8992439,0.3112889,-1.1101888,0.6534786,0.1280492,-0.1608729,0.1770931,0.3085743,0.5051516,0.0136703,0.5102128,0.5817409,0.5192091,0.5254664,0.6382224,0.2251520
-0.2622369,0.5826172,0.0194500,0.3756254,-0.2905010,0.9906496,0.2661383,-1.1355211,0.3978865,0.4675142,0.0377447,-0.0798933,0.3203052,0.3903221,0.0012681,0.6913571,0.6314380,0.8446270,0.4827443,0.8781699,0.2618464
-0.2545433,0.4330088,0.0905739,0.3048213,-0.1495617,0.4809863,0.4135703,-1.3912796,0.3504848,0.5215108,0.2401933,0.7991622,0.5073264,0.4488353,-0.1345052,0.7354812,0.6560514,1.0586611,0.5152752,1.0930068,0.3876058
-0.1401783,0.5113779,0.0467185,0.2651085,-0.3894228,0.2943433,0.4307370,-1.3290586,0.5280548,0.3606849,0.5299122,0.3271492,0.3891917,0.4760601,-0.0033517,0.7180684,0.7345572,0.9316431,0.7316873,1.3038675,0.3750719
-0.1357326,0.6884147,0.2540419,0.4803880,-0.6324554,0.5708969,0.4916133,-1.3237334,0.5807341,0.1439255,0.3175666,-0.4569490,0.3900249,0.5606747,-0.1415985,0.7208105,0.7893021,0.9290445,0.5547295,1.1227146,0.1811074
-0.1471414,0.7390871,0.1225854,0.2759233,-0.1200268,0.5751850,0.3313411,-1.4878763,0.4680486,0.2929577,0.1072735,0.0791824,0.2902244,0.5719832,-0.1084799,0.6239610,0.6078877,0.9966897,0.4379882,0.7958164,0.2973691
-0.0884133,0.5177742,0.0867341,0.4085351,-0.1342364,0.2222040,0.2915133,-1.4196513,0.4858699,0.6637840,0.2152673,0.1100013,0.3053401,0.5952155,0.1758652,0.9430969,0.5391833,0.9485141,0.6803757,0.9110236,0.3835716
0.0184138,0.7547454,0.2924480,0.4942944,-0.0896941,1.0731516,0.4397300,-1.1862757,0.7506469,1.0076013,0.0152923,0.0551622,0.5273454,0.6413608,0.2722200,1.1429995,0.4321688,0.8377741,0.7631566,1.2359806,0.4846992
0.0005474,0.9450530,0.8042179,0.5874220,-0.3580511,1.2336140,0.6585105,-1.0648047,0.9551208,1.2150359,0.0219275,0.1509554,0.7874848,0.9413860,0.3628968,1.1669699,0.4313391,1.0801198,0.6135265,1.2992257,0.5592584
-0.0378647,0.8683329,0.9851092,0.8756840,-0.2815949,0.8851080,0.6046090,-1.0083716,1.1228092,1.1506314,0.1929879,0.7573439,0.4711995,0.9141635,0.2623600,1.0928372,0.3340617,1.0225517,0.6593025,0.9940841,0.2983788
-0.0223551,0.8644518,0.8087375,0.7993328,-0.3384368,0.5286279,0.8238852,-0.8981051,0.7939856,0.6134264,0.1764443,0.5727751,0.5263224,1.0269895,0.2353845,1.1220510,0.4096831,1.1201761,0.6394921,0.7800361,0.2706271
0.0310234,0.8238171,0.8433210,0.7249829,0.0421581,1.2212116,0.9406850,-1.0503043,0.8996610,0.5997075,0.2405190,0.4181309,0.8050460,1.0349139,0.1733254,0.9395818,0.6824761,1.1539344,0.6154811,0.8163905,0.3451085
-0.0382274,0.5824315,0.7869219,0.7661391,-0.0973064,0.8358424,0.9914176,-1.1108482,1.0222324,0.8477516,0.2265321,0.4978479,0.7334783,1.1046796,0.2390361,0.9003153,0.6445268,1.2505354,0.6548110,1.0803547,0.4580921
0.0055193,0.5645708,0.6233218,0.8420173,0.2463705,0.2994862,0.9884392,-0.8855946,1.4205332,1.0981730,0.5013162,0.4985773,0.6748440,1.1726084,0.4354326,1.3639519,0.6218030,1.3153921,0.9261312,1.1208429,0.6857427
-0.0268189,0.6266057,0.5690238,0.7922814,0.3630442,0.3781464,0.9142172,-0.8890682,1.5414704,0.9433949,0.5464530,0.1626072,0.8405311,1.2464542,0.4047092,1.6522106,0.8827016,1.3902754,1.0004150,1.3153422,0.6684753
-0.0381258,0.6004096,0.6645820,0.6549538,-0.0412450,0.5531415,0.8899605,-1.0464110,1.5622500,1.2297883,0.4572777,0.6465451,1.0180244,1.2245065,0.3821951,1.5623140,0.9582513,1.5232426,1.0816922,1.3302855,0.7425181
0.0068820,0.5229485,0.5529792,0.6966774,-0.1218918,0.7742147,0.9775431,-0.9579710,1.4459951,1.0871626,0.4792874,0.5943550,0.6988619,1.0771506,0.4105900,1.6276166,0.7224967,1.3697269,1.2110100,1.3170111,0.8150193
-0.0629339,0.7168245,0.3592542,0.7138174,-0.4878010,0.5795082,0.9657462,-0.9736183,1.2170292,0.5362628,0.4781813,0.3566445,0.4782170,1.1729620,0.3389495,1.4222479,0.6955262,1.0831801,0.9489400,0.9696382,0.6448353
-0.1756337,0.7281275,0.2707745,0.5336319,-0.8230582,0.7882535,0.7567288,-1.0990839,0.9839808,-0.1350936,0.2418054,0.4779664,0.3589142,0.8240808,-0.2788445,0.4851704,0.3253194,0.8369721,0.4748883,0.4353527,0.2332609
-0.1481494,0.5250641,0.3608091,0.2996300,-0.8946545,0.2429142,0.6085863,-1.3697754,0.5045277,-0.4166475,-0.0950591,0.3689341,0.1512740,0.6012133,-0.6131445,0.1088841,0.0199901,0.8379163,0.1015208,0.1648266,-0.0284238
-0.2008517,0.5570460,-0.0656582,0.4408162,-0.3929560,0.2244185,0.4748810,-1.3464170,0.1390988,-0.2019328,-0.1124979,-0.1563386,-0.0913108,0.3090329,-0.8044958,-0.0973429,-0.0044607,0.5480458,-0.2644410,-0.0904258,-0.1981691
-0.1416406,0.7450347,-0.1686687,0.2372831,-0.4816688,0.1644406,0.2584442,-1.4132675,0.0241222,-0.3858037,-0.2495794,-0.3607340,-0.3780973,0.0851727,-0.9430559,-0.0096115,-0.0292277,0.3184218,-0.4930920,-0.1708450,-0.2822610
-0.1273039,0.5967469,-0.1797461,0.2281664,-0.6699675,-0.6873777,0.2874654,-1.5711228,0.1469981,-0.1230752,-0.2658258,-0.2448992,-0.3315662,0.1830502,-0.7619062,0.2349410,-0.3222730,0.2645948,-0.3492402,-0.3486367,-0.4414026
-0.0911183,0.4725329,-0.2818539,0.4627232,-0.5652366,-0.3024653,0.1695733,-1.4561471,0.0236352,-0.3249656,-0.5142789,-0.3430640,-0.4714561,0.2128911,-0.6521766,0.3814096,-0.2812374,0.1896508,-0.2610763,-0.4215098,-0.4523412
-0.1573633,0.7136610,-0.3597474,0.4650616,-0.3119017,0.3171450,0.0033072,-1.4350014,0.3742384,-0.3387000,-0.1008401,-0.5907680,-0.4005358,0.1650367,-0.5975545,0.6160997,0.1124949,0.0780668,-0.1452624,-0.0958506,-0.4042983
-0.1636416,0.6187093,0.0612028,0.3809278,-0.4604982,0.4707848,0.1413052,-1.3925830,0.7742526,0.3563845,0.1975011,-0.2539398,-0.2739428,0.1922260,-0.5498002,0.5407891,-0.0341722,0.2819883,0.1541695,0.2301032,-0.2865390
-0.1020023,0.7035192,0.2034984,0.5342119,-0.0575922,0.3096998,0.4193598,-1.1944290,0.8683798,0.5729435,0.0002085,0.0890965,-0.0419370,0.3077985,-0.4746245,0.4102510,0.1755449,0.4571989,0.2389291,0.2484470,-0.1473880
-0.0191774,0.7902411,0.1864052,0.4337554,0.2179564,0.2637740,0.5606920,-1.0793401,0.9443240,0.4970315,0.0511243,-0.1723702,0.1370071,0.3096750,-0.0888239,0.8731853,0.4082940,0.5152530,0.6150603,0.5023863,-0.0507505
-0.0127898,0.7333483,0.4336192,0.5253403,0.4681293,0.6386334,0.5242220,-1.0252985,1.1130098,0.8150847,0.1574277,0.1637687,0.0761583,0.3617082,0.3460224,0.9881691,0.3473239,0.5936156,0.7323043,0.5460621,0.1470666
-0.0004732,0.8606263,0.2738968,0.9168632,-0.0532878,0.6845049,0.6173081,-0.9967476,1.1724043,1.2902449,0.1122902,0.6674263,0.1813273,0.4808107,0.5843902,1.0474446,0.2740360,0.7239816,0.6004518,0.5149362,0.2287033
0.1131165,0.8974810,0.2089531,0.9933466,0.2253404,0.7610586,0.6543055,-0.7716426,1.3231680,1.6088716,0.2295353,0.4710192,0.2265887,0.4544828,0.9245729,1.0527415,0.4301012,0.9869935,0.7919319,0.5909894,0.3862171
0.0659212,0.9425802,0.4878751,0.8756080,0.1084347,0.9678845,0.2843152,-0.7885689,1.4486084,1.5979337,0.2490032,0.4163096,0.2139475,0.5494152,0.7127429,1.3892883,0.5361021,0.7710481,0.9262455,0.5998345,0.3238468
-0.0175794,0.8125651,0.1515635,0.5999629,-0.0053517,0.1810019,0.1218775,-0.9807975,1.5363874,1.2829068,0.2045254,0.6019723,0.2052396,0.4016924,0.3636504,1.0954776,0.3905114,0.6388039,0.7353670,0.5657089,0.3585023
-0.1047956,0.7167349,-0.3078096,0.3586771,-0.3297600,0.5170525,0.0663902,-1.1072348,1.0124762,0.8547804,-0.0156278,0.4460726,0.2219459,0.2894366,0.0878439,1.1515992,0.3083296,0.7381827,0.7919678,0.7475885,0.2989911
-0.1913055,0.6132226,-0.2996551,0.1855173,-0.2811986,0.5455103,-0.1383580,-1.2510408,0.6737493,0.7508918,0.0055672,-0.1776920,-0.1270066,0.1563105,-0.5062056,0.8178588,0.3105008,0.3397363,0.5925682,0.5064025,0.1531968
-0.3642294,0.4291669,-0.5577695,-0.3727545,-0.4365952,0.0339015,-0.2127317,-1.3994550,0.2793386,0.7855340,0.0341327,0.0543357,-0.2732475,-0.0165999,-0.6670482,0.7777445,0.3080637,0.3532972,0.2965488,0.5660990,0.1677374
-0.2986721,0.4891828,-0.3671227,-0.3875759,-0.3947701,0.1386927,0.0123038,-1.4920070,0.3950894,0.9986620,0.3234749,0.2900276,-0.2558852,-0.0116860,-0.3096308,0.9978400,0.4644090,0.3698963,0.5525018,0.5618687,0.2893438
-0.2842221,0.5072405,-0.6396229,-0.1116664,-0.2425514,-0.0711949,-0.2634957,-1.3847386,0.3989172,0.8618183,0.1648918,-0.2606859,-0.4401174,-0.0339643,-0.1094579,1.0527798,0.4215509,0.2833290,0.6863520,0.6374515,0.2604551
-0.2145523,0.4677566,-0.6484796,0.0572418,0.0083238,-0.3423350,-0.2410114,-1.4489071,0.5084953,0.5796252,-0.0115156,-0.0752090,-0.3454779,0.0521894,0.2827267,1.2409358,0.4100618,0.4171438,0.6934424,0.5192450,0.2247754
-0.2006040,0.4002756,-0.4251634,0.2212812,-0.0128478,-0.1415888,0.0765946,-1.3281884,0.9410515,0.9174672,0.0828886,0.3350652,-0.0862996,0.2872952,0.3492449,1.3909607,0.7185063,0.6599177,0.8278624,0.8180953,0.3793745
-0.1014732,0.5363374,-0.1943886,0.4451775,-0.1471209,0.5710352,0.2885259,-1.1336554,1.3082390,0.9323473,0.2470938,0.2670844,0.3437497,0.5940033,0.3520662,1.3645555,0.6757862,0.8808622,1.0043478,0.8826575,0.4462580
-0.1041079,0.5720081,0.0051089,0.4775370,-0.2822731,0.7627461,0.4487572,-1.0674648,1.2498050,0.5353009,0.1559587,-0.0467622,0.4346719,0.7539622,0.4854023,1.2805094,0.6428660,0.9094208,0.7245108,0.7059226,0.5095484
-0.0598972,0.7621113,0.3553478,0.4798719,-0.2154333,0.6881183,0.6448367,-1.1490165,1.2033981,0.9841936,0.1209085,0.1202772,0.5824882,0.7811097,0.6640665,1.8072445,0.5343840,0.9412442,0.8921847,0.7839207,0.3546799
-0.1922483,0.8927359,0.4784846,0.5881701,-0.5220387,0.9604315,0.8157002,-1.0371450,1.1808528,1.3662983,0.2120648,0.0990005,0.5504827,0.8214177,0.5229224,1.7200465,0.7751656,0.9778882,1.0522357,0.7384978,0.4491683
-0.1669795,0.8843455,0.3637724,0.2092772,-0.5488734,1.0314207,0.6131887,-1.0107085,1.3184485,0.9300472,0.0347609,0.1519945,0.6719544,0.8739821,0.3836413,1.6145241,0.8707958,0.8310035,0.8806216,0.6987605,0.4342216
-0.1397497,0.5830575,0.3420660,0.2249493,-0.6654536,1.2852268,0.6503824,-1.1958876,1.2265612,0.6441454,0.1114370,0.4666335,0.4586886,0.8424082,0.1951444,1.1634563,0.7087091,0.7628941,0.7779450,0.5594803,0.2954303
-0.2273411,0.4862868,0.3852022,0.3436578,-0.8148624,0.9863361,0.5156813,-1.3001947,0.9224110,0.5120627,-0.0981878,0.3640240,0.3322261,0.7680748,-0.1180818,0.9018843,0.6817092,0.7024549,0.6896983,0.6647750,0.1354350
-0.1714173,0.6407430,0.2003515,0.1050659,-0.5730869,0.7593393,0.5430712,-1.3005207,0.9754047,0.6442946,-0.0057206,-0.0605716,0.4027881,0.7784191,-0.2320101,0.8222838,0.6544272,0.7910547,0.6246715,0.6067054,0.1726691
-0.2512264,0.6422407,0.1428015,0.1206763,-0.4937139,1.0409381,0.5128716,-1.2841933,0.8709680,0.6192254,-0.1299283,0.1137530,0.4092333,0.6493121,0.1740925,0.5508538,0.3858816,0.6054803,0.3717287,0.3681431,0.2110234
-0.2461070,0.5777109,0.1714359,0.0174729,-0.2029915,1.0568149,0.4675556,-1.3072491,0.5359827,0.4223032,-0.1032961,0.5313985,0.1269160,0.8409007,0.0327767,0.4817993,0.2620797,0.7611824,0.1365619,0.2753832,0.2919087
-0.1452386,0.6756794,0.3139118,0.2680016,-0.2541700,1.1964325,0.6344804,-1.3932347,0.8781708,0.5764838,-0.0194168,0.2694952,0.3730159,0.9322913,0.1595442,0.6415644,0.5473411,0.8944407,0.5113754,0.8065751,0.2921683
-0.0604676,0.9168075,0.3111938,0.3618937,0.0328176,1.4659590,0.5947124,-1.2652507,0.9494950,0.6378232,-0.0836494,0.2598076,0.5653668,0.9565642,0.3326413,0.8785993,0.5830634,0.7961565,0.5908778,0.6577584,0.3383494
-0.0308738,0.8837624,0.4840792,0.4877103,0.2689358,1.6137892,0.6312494,-1.2420672,1.0224451,0.6012853,-0.2145450,0.5382708,0.4565071,0.8993992,0.5442880,1.1534476,0.3963896,0.8746666,0.6593956,1.0224929,0.5211521
0.0680460,1.0330915,0.7127702,0.6430229,0.5057848,1.6738409,0.7561275,-1.0045053,1.5626444,0.6812113,-0.0119658,0.5063841,0.5293363,0.9650784,0.7626243,1.2246344,0.5770206,0.9020276,0.9762380,1.0291041,0.5531605
0.2078635,1.2162919,0.9446219,0.6773229,0.1912481,2.0781269,0.4930310,-0.7645369,1.8517320,1.2569993,0.0667256,0.3116170,0.5024379,0.9781021,0.4972670,1.0873749,0.5108004,0.6877795,0.8906762,0.9628211,0.3937232
0.1226361,0.9156961,0.6606976,0.5224402,0.0628241,1.2399739,0.1329317,-0.8483821,1.3659505,1.2336628,0.0250430,0.2742172,0.3763357,0.8421605,0.2170291,1.0520258,0.3342761,0.4146026,0.5714895,0.7585914,0.3178484
0.1435245,0.8193509,0.2185186,0.4661864,-0.1224764,0.4775719,0.2002126,-1.0959250,1.0692031,0.2809394,-0.0535661,0.3531916,0.3626061,0.5679786,0.3832377,0.7355483,0.2994924,0.4184625,0.5719608,0.5554454,0.2351739
0.1720264,0.9758137,0.3241800,0.7122477,0.0668798,0.8041493,0.3449098,-1.1634278,0.6532872,0.1723030,-0.1244365,-0.0556048,0.3387584,0.6541267,0.1152542,0.5183663,0.1838814,0.4188300,0.5715348,0.4058710,0.0665746
0.1714139,0.9581162,0.3310850,0.4753703,0.2206088,0.9766794,0.2543415,-1.3539579,0.7128667,0.3680393,-0.1831785,-0.1840396,-0.0050849,0.4230457,0.0097327,0.2783169,0.1061694,0.3266200,0.2064850,0.3524222,0.0524657
0.2756330,0.8780186,0.4117438,0.2257003,-0.2027786,0.6053460,0.4031149,-1.4220663,0.6401526,0.5078158,-0.3461979,0.1697088,0.0371329,0.4289033,0.0186190,-0.0994927,0.0373292,0.3254460,0.0500106,0.3076027,0.1437892
0.3530917,1.0926853,0.6064420,0.4419443,0.0221234,0.7746035,0.6417421,-1.1099379,0.7108637,0.9855421,-0.0406885,-0.2039614,0.2655245,0.6403467,-0.1519953,0.4835498,0.2452052,0.4819270,0.1902847,0.3583546,0.2788491
0.3988011,1.0722501,0.6958447,0.1969771,0.3770211,1.2057570,0.6649356,-0.9993088,1.1667365,1.3673832,0.0253320,-0.0646417,0.2686982,0.6714028,-0.0587823,0.8416290,0.5937126,0.7166806,0.3112188,0.7093328,0.2820854
0.5995269,1.0462341,0.8084838,0.6940378,0.5133539,1.7868255,0.7198173,-0.8685046,1.4971874,1.3886580,0.2950294,0.4616500,0.5078177,0.8628350,0.4339021,1.2474213,0.8756480,1.1126758,0.8071585,0.9327005,0.4710932
0.5892807,0.9411175,1.0602074,0.9302248,0.7442096,1.9726492,0.9411124,-0.4955636,1.8755691,1.4460663,0.5883275,0.8201388,0.6180038,1.2035314,0.7891927,1.8798909,1.2172812,1.3833088,1.2018280,1.1170175,0.7233480
0.5082807,1.1034981,0.8738602,0.7396256,0.7349232,1.8446356,0.9142818,-0.4650761,1.6038628,2.1743059,0.7217414,1.0043274,1.0213159,1.4014728,0.8097528,1.6572104,1.2741803,1.2616154,1.5070843,1.4525198,0.7922598
0.4424767,1.0653864,1.0417765,0.6838903,0.6634428,1.3732697,0.9917157,-0.7754233,1.5926563,2.1588893,0.5640383,1.0795705,1.0053769,1.4419330,0.5240578,1.1919634,1.1700435,1.3445721,1.0758772,1.3705002,0.7495224
0.4767444,0.8489490,0.9157962,0.7859079,0.3366666,1.1546258,1.2018253,-0.7956533,1.2820070,1.5791677,0.3292983,0.9561675,0.9337556,1.5251806,0.3075400,1.1131197,0.9728650,1.3456997,0.9054580,1.1881926,0.5640907
0.3569655,0.7778537,0.8904020,0.4575410,0.0771030,1.5137539,1.1769221,-0.8009245,0.9936310,0.7548678,0.3043347,0.8329545,0.8018273,1.3558505,0.2328265,1.0817930,0.8145291,0.9967310,0.7141038,0.8882183,0.3812299
0.2717840,0.7737010,1.1297494,0.3090650,-0.2871417,1.5900450,1.0456612,-1.0306492,0.9882641,0.7115079,0.0621377,0.7037133,0.6248221,1.2077043,0.1584592,0.5155584,0.5028305,0.8325976,0.4013683,0.6336328,0.3510047
0.2755273,0.7978703,1.2541567,0.2570588,-0.2823919,1.3535544,0.6959712,-1.0279785,0.6459447,0.2241015,-0.2699076,0.6428103,0.4201468,1.0963103,-0.3292382,0.3190354,0.3802757,0.8347736,0.1975229,0.6000279,0.1347671
0.3661325,1.0360208,1.1544175,0.3389406,0.0333291,1.7042953,0.6236947,-0.7867125,0.6583633,0.0446281,-0.2114861,0.4202466,0.3023071,0.9528373,0.1929098,0.6806092,0.4523823,0.8019890,0.2829898,0.5974498,0.2789808
0.3627916,0.9535004,1.1778719,0.2752276,0.5533582,2.0195377,0.5975551,-0.7379212,1.1395042,0.8001649,0.0537156,0.5169906,0.5412788,0.9361332,0.3496803,0.8811592,0.4807250,0.5963262,0.5211608,0.7985460,0.3073777
0.3601671,0.9166848,1.2268487,0.0520485,0.2922941,1.8064849,0.7188240,-0.9236820,0.8249734,0.8627036,-0.1394769,0.7035428,0.4467922,1.0098357,-0.0049535,0.5355899,0.4819449,0.7284766,0.4015635,0.7648180,0.2802035
0.4103656,1.0283318,1.2476087,0.2208126,-0.0987038,1.2680925,0.7933722,-0.9431229,0.3815754,0.3152708,-0.3746316,0.4158725,0.3340949,1.0211585,-0.4294840,0.2058414,0.3231149,0.6526991,0.4876345,0.3878168,0.1838907
0.4830233,1.0956111,1.3820008,0.0675327,0.3711934,1.3213737,0.6321166,-1.1464177,0.2849646,0.0641979,-0.4180692,0.0183737,0.2806965,0.8589402,-0.5697669,0.2596865,-0.0389694,0.4277478,0.3870325,0.2524541,0.0281561
0.4231434,0.8114564,1.0436903,0.0333409,0.1329812,1.1325835,0.4775843,-1.0158463,0.5294598,-0.3522355,-0.4798436,0.1263512,0.0538917,0.6934954,-0.8260372,0.1077125,0.0245305,0.2996895,0.1966533,0.2625008,-0.1314053
0.3671718,0.9835781,1.1759027,0.0087374,-0.1345805,0.6651441,0.4443664,-0.9105750,0.1808772,-0.3927710,-0.7399619,0.0738332,-0.0952694,0.5894548,-0.8678944,-0.0492838,-0.0100603,0.1858366,0.0810475,-0.0221937,-0.3964550
0.4849435,1.1263536,1.0072786,-0.0316543,0.3915064,1.0567528,0.3420500,-0.8775431,0.0906696,-0.7211388,-0.7319994,-0.4824471,-0.3181752,0.3868495,-0.6781639,-0.4247053,-0.1986088,-0.0057154,-0.3202364,-0.1591007,-0.4534115
0.4588070,1.1002566,1.0147638,0.2067342,0.2366818,0.7232466,0.2776640,-0.9102517,0.0956926,-0.4653562,-0.8119703,-0.2653576,-0.1606328,0.2677026,-0.8195957,-0.2986772,-0.2599234,-0.0231048,-0.5049994,-0.2006207,-0.3607801
0.3879186,1.1670828,0.9891336,0.1262993,0.6165503,0.9651684,0.2240161,-1.0226963,0.4867786,-0.1787637,-0.8543065,-0.2218343,-0.3098953,0.5190036,-0.6089894,-0.4005301,-0.3771298,0.0703953,-0.4862938,-0.0514735,-0.3453058
0.5345501,1.3082846,0.8185959,0.3099341,0.7081509,0.7050007,0.3651481,-1.0049355,0.5593613,-0.5879747,-0.8799765,-0.6315156,-0.2681301,0.5819529,-0.5715953,-0.3545982,-0.2893089,0.2036546,-0.4455704,-0.1403930,-0.3797646
0.4958741,1.0985632,0.9290353,0.4288913,0.2474374,1.1840409,0.5499727,-1.0419161,0.3688249,-0.7943701,-1.0493484,-0.5956841,0.0437229,0.6124159,-0.5302726,-0.1310568,-0.2249848,0.2661535,-0.4427882,-0.2024695,-0.4094554
0.4982646,1.0004107,0.9792573,0.2988249,-0.1779239,1.0302128,0.4988143,-1.0661864,0.4910638,-0.0289203,-0.7715519,-0.0084888,-0.0785606,0.6496873,-0.4626434,0.1018453,-0.1336053,0.1955478,-0.2123437,-0.1217665,-0.2064004
0.4760216,0.9772552,0.7639412,0.3850857,0.4713430,0.6893356,0.5768380,-0.5662590,0.8697213,0.3702844,-0.6764333,0.2181005,0.0515864,0.5874430,-0.0164078,0.3019328,-0.0707025,0.3532722,0.1931241,0.0536143,-0.1873591
0.4520898,0.9961699,0.5865214,0.5332891,0.8866275,0.6190979,0.4126741,-0.4539554,1.1101673,0.8853950,-0.5550805,-0.1369402,0.1330577,0.5549433,0.1104116,0.2535138,-0.2181544,0.3093282,0.2717695,0.0626317,-0.1418793
0.3895586,1.1002910,0.5906417,0.5309901,0.7281982,0.5030568,0.2603890,-0.7381131,1.1531172,0.9052932,-0.5085183,-0.0550998,0.0937926,0.6147288,0.1715023,0.0570064,-0.4169997,0.1685025,0.2128602,0.1227164,-0.2166121
0.3668496,0.8202783,0.4201041,0.4260113,0.3706606,0.3890958,0.3884947,-0.7151122,0.9204448,0.6177205,-0.6328132,-0.0840479,-0.1730557,0.6131175,-0.3256400,-0.3447395,-0.4087025,0.0533691,0.0640503,-0.1129514,-0.3812806
0.4485340,0.6441888,0.4948615,0.2814329,0.6972578,1.0489603,0.2641432,-0.9610987,0.5730060,-0.1551651,-0.5255288,-0.4525853,-0.1048922,0.4349473,-0.4841720,-0.2239171,-0.3586827,-0.0484180,-0.1086467,-0.3436007,-0.5777836
0.3847390,0.7230021,0.3195485,0.1150743,0.8695087,0.5591132,-0.0389450,-0.9920233,0.7185928,-0.0323406,-0.7179532,-0.1610604,-0.0903775,0.3413579,-0.6742878,-0.3282972,-0.4187807,-0.1048669,-0.3094557,-0.2790101,-0.6825907
0.2900487,0.7504855,0.1292601,0.0553465,0.6869751,0.0561147,0.0304190,-0.8934756,0.6326824,-0.0229021,-0.8238469,-0.2140679,-0.3034232,0.2611869,-0.5147862,-0.3020634,-0.6231905,-0.1740494,-0.4665538,-0.3210187,-0.5910758
0.3339055,0.7550251,0.3006081,0.2365129,0.7227751,0.1150527,0.3927576,-0.8535904,0.6212484,0.2044674,-0.9134924,-0.4754676,-0.1385480,0.4712228,-0.2820401,-0.0956736,-0.4339555,0.0877842,0.0571124,0.1784957,-0.2882173
