# F3,F4,T3,T4,C1,C2
-119.513,-180.885,-219.836,-95.953,-78.092,-124.453
-119.513,-175.755,-221.546,-95.193,-77.712,-119.703
-114.953,-175.945,-218.696,-92.533,-78.852,-125.024
-113.623,-179.365,-218.696,-92.913,-78.852,-133.384
-118.943,-178.035,-214.706,-91.203,-75.052,-128.634
-124.644,-178.035,-212.806,-95.573,-76.572,-123.693
-125.024,-179.365,-211.286,-94.813,-78.282,-127.494
-123.693,-177.275,-217.746,-91.013,-77.902,-127.874
-127.494,-178.035,-227.246,-89.683,-79.042,-121.033
-128.634,-178.035,-228.196,-94.053,-80.372,-116.473
-125.974,-180.315,-222.876,-95.193,-79.232,-122.553
-123.313,-177.465,-217.176,-95.383,-76.762,-124.834
-119.893,-179.935,-216.986,-98.043,-74.102,-118.753
-127.684,-182.215,-220.406,-96.523,-73.722,-110.393
-120.463,-174.045,-216.036,-87.782,-75.242,-114.763
-119.323,-175.565,-212.996,-87.212,-76.762,-119.893
-122.553,-177.085,-216.416,-88.162,-78.472,-115.143
-121.033,-171.575,-218.696,-85.692,-75.432,-113.623
-127.494,-174.615,-221.926,-85.312,-77.712,-114.573
-125.974,-170.245,-225.726,-82.842,-78.282,-119.323
-119.323,-169.105,-222.306,-84.932,-77.902,-125.024
-123.883,-169.865,-221.736,-86.262,-77.712,-118.943
-123.503,-171.005,-219.456,-87.782,-79.992,-120.273
-121.033,-169.675,-220.596,-86.072,-78.662,-124.263
-117.613,-169.675,-222.116,-84.172,-77.522,-127.114
-119.893,-169.485,-223.446,-85.122,-76.002,-122.933
-122.743,-167.775,-223.636,-83.792,-76.002,-119.323
-122.743,-172.905,-219.076,-86.072,-79.232,-129.964
-120.273,-173.475,-216.416,-92.723,-77.902,-135.664
-117.233,-170.055,-215.276,-91.393,-80.372,-129.584
-122.743,-173.285,-217.366,-89.683,-77.712,-121.223
-125.974,-175.375,-216.416,-92.533,-75.052,-122.173
-128.254,-174.805,-218.886,-97.473,-79.992,-128.444
-125.594,-176.325,-224.396,-97.473,-83.032,-125.594
-122.173,-176.705,-225.726,-93.103,-77.522,-121.033
-129.394,-180.505,-223.826,-92.153,-75.432,-121.793
-130.534,-181.645,-221.166,-96.523,-76.192,-123.503
-124.834,-178.035,-218.126,-96.713,-74.292,-123.123
-125.024,-176.895,-222.116,-92.723,-75.242,-118.943
-124.834,-179.935,-224.396,-90.633,-78.472,-119.513
-121.603,-177.845,-221.356,-89.493,-78.852,-128.444
-121.413,-171.575,-224.016,-92.723,-77.902,-128.064
-120.083,-171.385,-222.306,-87.972,-77.522,-122.743
-120.843,-171.955,-218.506,-88.923,-75.052,-120.653
-119.513,-174.045,-212.806,-86.072,-76.192,-127.494
-115.143,-174.805,-213.376,-84.172,-77.332,-129.964
-117.613,-176.515,-212.616,-87.022,-78.852,-124.453
-119.703,-177.655,-211.286,-85.882,-78.472,-122.173
-117.993,-174.045,-209.006,-91.583,-80.372,-126.924
-115.523,-176.705,-211.286,-92.723,-83.602,-129.774
-116.663,-174.995,-215.656,-92.723,-78.662,-127.494
-114.383,-172.715,-213.186,-89.873,-78.852,-128.634
-109.633,-171.195,-213.186,-89.303,-80.562,-131.294
-111.153,-174.425,-216.796,-89.683,-84.172,-134.144
-116.663,-171.575,-216.416,-90.063,-81.512,-129.964
-118.753,-173.475,-212.426,-89.113,-77.902,-123.883
-115.143,-174.425,-213.756,-87.972,-80.562,-125.214
-113.433,-172.715,-214.516,-88.542,-83.982,-131.674
-114.003,-168.915,-216.226,-87.972,-80.562,-128.824
-111.343,-163.975,-214.326,-80.942,-79.802,-119.133
-108.303,-164.355,-210.906,-79.802,-77.142,-119.513
-109.443,-161.885,-205.966,-79.992,-76.382,-121.793
-111.913,-166.635,-210.336,-83.792,-79.992,-121.413
-112.293,-166.445,-219.456,-84.742,-78.282,-116.853
-114.383,-167.965,-216.416,-87.782,-78.852,-120.653
-110.583,-171.955,-211.476,-88.162,-79.042,-127.304
-113.813,-170.435,-215.276,-87.972,-78.092,-127.684
-121.033,-170.815,-216.036,-84.172,-76.192,-120.083
-119.513,-172.525,-211.286,-86.452,-77.142,-121.603
-113.623,-173.285,-212.426,-86.642,-80.182,-127.874
-113.623,-171.005,-211.476,-86.262,-80.752,-125.404
-116.853,-174.615,-211.666,-89.683,-78.472,-118.183
-117.613,-173.475,-210.146,-88.162,-76.572,-117.803
-114.383,-171.955,-205.016,-83.792,-77.712,-122.173
-109.443,-166.635,-205.396,-82.652,-78.662,-124.453
-109.823,-166.065,-210.146,-79.042,-75.432,-122.933
-115.333,-167.395,-210.146,-79.612,-79.232,-119.893
-114.193,-167.965,-206.726,-81.512,-78.282,-126.354
-113.053,-167.775,-208.246,-81.512,-78.662,-132.244
-119.893,-167.965,-218.506,-82.082,-74.102,-121.603
-121.033,-169.105,-222.496,-81.512,-74.862,-112.673
-108.873,-165.685,-213.376,-80.372,-77.522,-120.463
-97.853,-162.265,-200.076,-78.472,-77.332,-124.834
-99.373,-163.595,-198.746,-77.522,-74.292,-115.903
-101.273,-163.025,-203.496,-79.422,-76.572,-115.903
-108.493,-173.665,-205.016,-85.882,-78.092,-119.133
-106.593,-172.525,-205.206,-88.732,-77.332,-125.404
-104.503,-168.725,-206.346,-83.602,-75.432,-121.223
-105.453,-173.475,-209.006,-88.162,-75.242,-117.043
-101.843,-172.715,-204.636,-88.162,-72.962,-122.553
-103.553,-172.525,-204.256,-87.212,-73.152,-130.724
-101.843,-172.145,-204.826,-87.402,-73.912,-131.104
-101.463,-176.325,-203.686,-84.552,-73.722,-122.933
-102.793,-176.135,-205.396,-84.552,-76.192,-121.793
-105.833,-176.325,-201.216,-87.972,-78.662,-125.594
-108.113,-182.215,-200.266,-91.203,-71.442,-125.974
-106.403,-179.555,-201.976,-90.253,-70.112,-123.123
-107.923,-178.985,-203.876,-90.443,-72.202,-120.653
-102.793,-177.845,-205.206,-93.483,-72.772,-126.734
-100.323,-178.225,-203.306,-90.443,-73.722,-135.854
-97.283,-174.045,-201.786,-86.832,-72.202,-127.684
-96.713,-176.895,-198.746,-83.412,-68.212,-119.133
-98.803,-177.085,-196.466,-87.212,-67.072,-125.974
-99.943,-171.575,-197.036,-85.692,-66.692,-129.394
-100.893,-172.905,-198.936,-83.792,-68.402,-123.503
-100.133,-174.045,-201.026,-87.782,-71.442,-116.853
-99.563,-177.085,-203.306,-87.022,-75.432,-122.173
-98.423,-172.715,-203.116,-81.892,-74.292,-125.974
-100.133,-170.815,-201.976,-79.042,-74.862,-121.223
-99.563,-171.385,-201.786,-79.042,-74.102,-115.713
-97.473,-169.865,-198.936,-82.082,-73.342,-118.183
-92.343,-171.005,-199.126,-78.662,-73.722,-122.743
-91.393,-167.775,-197.606,-76.762,-78.662,-119.513
-93.483,-166.635,-197.606,-78.282,-74.862,-117.613
-97.283,-168.725,-197.606,-79.232,-75.432,-120.273
-98.613,-172.715,-193.995,-78.852,-75.052,-126.734
-94.243,-175.185,-197.226,-82.462,-69.732,-126.924
-92.343,-175.375,-198.556,-80.942,-71.252,-118.183
-96.333,-174.615,-200.646,-81.892,-74.672,-118.183
-94.433,-175.755,-199.506,-83.602,-73.532,-124.453
-94.243,-178.605,-195.706,-85.312,-69.732,-127.494
-97.663,-175.755,-197.036,-87.592,-70.302,-121.603
-106.023,-178.795,-203.876,-88.352,-75.242,-120.463
-106.403,-177.465,-206.916,-83.602,-81.702,-131.294
-103.363,-178.035,-210.906,-80.942,-78.852,-132.624
-102.603,-180.885,-214.326,-82.462,-74.482,-125.024
-101.273,-181.645,-215.086,-86.262,-77.522,-122.173
-101.653,-182.975,-210.146,-86.262,-77.902,-124.453
-96.713,-175.945,-203.686,-79.992,-72.772,-128.824
-95.763,-171.385,-201.216,-80.372,-70.112,-123.123
-99.753,-172.525,-202.546,-80.942,-71.062,-124.073
-97.473,-176.895,-204.256,-86.452,-74.482,-126.924
-97.663,-177.275,-202.356,-87.402,-77.712,-125.594
-99.563,-181.645,-200.266,-85.122,-74.672,-120.083
-100.323,-185.255,-203.876,-88.732,-73.152,-115.523
-100.703,-181.645,-205.776,-88.352,-74.292,-117.803
-101.083,-176.895,-203.116,-83.222,-74.672,-120.463
-99.373,-176.325,-200.646,-82.462,-74.102,-116.473
-96.713,-178.225,-205.776,-86.642,-74.672,-116.473
-95.573,-175.375,-204.256,-88.732,-75.052,-118.373
-90.633,-171.005,-200.836,-83.982,-75.242,-122.173
-94.813,-172.335,-201.406,-83.222,-73.722,-123.123
-98.803,-173.665,-204.826,-82.652,-75.622,-117.233
-95.573,-174.995,-204.066,-80.942,-79.232,-117.043
-93.293,-173.285,-197.986,-77.902,-76.382,-122.933
-92.343,-171.765,-188.485,-72.202,-72.012,-123.503
-92.723,-175.755,-185.445,-69.542,-70.302,-112.863
-99.373,-174.995,-190.575,-72.012,-74.862,-117.043
-97.853,-175.375,-192.095,-71.632,-78.092,-122.933
-98.233,-174.805,-189.435,-71.442,-76.762,-123.693
-97.663,-174.045,-189.245,-70.682,-72.962,-116.473
-95.193,-171.385,-190.005,-70.872,-71.822,-113.243
-93.103,-172.525,-187.725,-69.542,-75.242,-115.713
-96.903,-172.525,-189.055,-73.342,-76.192,-126.734
-95.573,-174.805,-192.095,-76.192,-76.572,-120.843
-97.093,-177.655,-192.285,-79.232,-79.042,-111.913
-97.093,-177.085,-187.725,-79.042,-77.902,-117.993
-99.753,-178.985,-186.205,-81.322,-77.902,-126.734
-101.083,-178.605,-191.145,-86.642,-78.282,-121.603
-100.513,-174.235,-201.026,-85.692,-80.562,-118.563
-99.753,-177.465,-202.166,-83.412,-84.932,-124.073
-94.053,-176.325,-198.366,-84.552,-83.222,-132.054
-94.053,-177.465,-200.456,-81.512,-81.512,-124.073
-96.713,-174.805,-202.546,-79.422,-78.282,-117.993
-99.943,-172.145,-200.076,-77.902,-79.992,-120.273
-101.273,-171.195,-197.986,-80.372,-83.602,-125.784
-101.083,-172.145,-203.496,-83.602,-80.562,-130.534
-104.313,-171.575,-209.006,-87.782,-83.982,-122.933
-104.693,-174.615,-212.236,-90.823,-88.542,-124.453
-107.923,-173.855,-213.186,-87.022,-90.253,-132.054
-108.303,-171.955,-210.526,-88.542,-87.402,-130.534
-106.973,-173.095,-209.386,-88.542,-83.792,-128.634
-109.063,-171.575,-213.756,-88.923,-84.932,-125.594
-110.393,-173.855,-214.136,-89.873,-85.692,-126.734
-109.823,-175.755,-211.286,-85.122,-82.082,-129.014
-107.733,-171.575,-215.466,-82.272,-83.412,-122.933
-104.503,-172.715,-212.236,-80.372,-80.752,-120.463
-104.693,-170.625,-204.446,-78.092,-77.332,-122.363
-107.353,-170.625,-204.066,-77.332,-77.332,-123.123
-110.773,-170.625,-209.956,-81.132,-77.712,-115.333
-114.383,-181.075,-206.916,-84.362,-79.802,-112.863
-119.323,-184.685,-203.876,-89.493,-80.182,-119.323
-109.063,-172.905,-206.916,-86.072,-81.892,-121.603
-98.803,-167.395,-204.826,-79.612,-79.042,-117.613
-105.833,-172.145,-203.496,-80.752,-80.752,-114.763
-99.373,-165.685,-205.396,-77.332,-83.412,-117.613
-103.553,-159.794,-205.586,-75.622,-83.032,-121.033
-109.633,-160.745,-208.246,-78.852,-83.032,-121.413
-110.393,-163.405,-210.716,-79.992,-83.222,-116.663
-112.483,-165.305,-208.246,-82.842,-84.552,-116.663
-110.393,-165.305,-209.576,-84.172,-86.072,-123.693
-106.783,-168.345,-209.576,-83.982,-85.882,-125.024
-110.393,-169.105,-212.996,-83.792,-79.612,-121.223
-112.293,-165.685,-214.516,-86.072,-81.132,-121.413
-112.483,-166.445,-208.436,-84.172,-84.552,-124.263
-109.823,-164.925,-207.296,-87.972,-85.122,-130.154
-112.103,-164.545,-208.246,-89.873,-81.702,-128.254
-111.723,-166.825,-206.346,-87.972,-79.612,-126.354
-112.293,-165.305,-203.496,-87.022,-81.322,-131.864
-110.773,-161.315,-204.256,-82.082,-82.082,-132.054
-111.343,-164.355,-209.576,-82.652,-81.702,-121.603
-113.243,-165.305,-205.396,-85.312,-81.132,-119.893
-116.283,-163.785,-204.446,-86.642,-83.792,-129.584
-118.373,-159.794,-203.686,-84.552,-82.272,-126.924
-114.953,-161.505,-200.456,-83.032,-82.842,-116.853
-110.773,-167.965,-197.986,-81.132,-85.122,-113.623
-108.113,-163.215,-195.325,-88.162,-84.172,-123.123
-105.073,-164.735,-199.126,-89.683,-86.262,-125.594
-108.303,-164.925,-204.446,-84.552,-84.742,-120.843
-108.683,-168.725,-203.116,-80.372,-84.362,-112.293
-106.783,-169.485,-198.556,-82.462,-81.132,-114.193
-110.013,-169.105,-196.846,-84.932,-80.752,-122.363
-113.053,-171.385,-197.036,-84.362,-83.602,-120.463
-117.233,-171.575,-199.506,-85.502,-85.122,-117.993
-119.323,-170.245,-199.696,-82.082,-81.512,-119.133
-114.193,-170.055,-197.796,-82.272,-83.412,-125.784
-112.483,-170.435,-196.846,-83.982,-81.892,-126.164
-111.913,-168.155,-195.135,-81.702,-79.612,-117.233
-112.863,-169.865,-196.466,-82.652,-81.892,-118.183
-111.723,-168.915,-195.325,-79.992,-81.512,-130.914
-112.103,-167.395,-190.195,-77.902,-80.562,-131.484
-111.913,-165.875,-187.725,-78.852,-79.042,-122.933
-111.343,-167.585,-192.095,-77.712,-79.802,-120.843
-109.823,-166.255,-195.135,-80.562,-82.272,-122.743
-110.583,-166.445,-190.575,-75.432,-79.802,-120.653
-112.863,-167.965,-189.815,-75.052,-77.142,-118.943
-114.953,-169.295,-195.706,-79.232,-76.382,-114.953
-108.493,-170.245,-191.715,-80.372,-78.092,-117.803
-106.403,-167.775,-185.445,-78.472,-78.472,-122.743
-112.483,-166.635,-183.545,-77.902,-78.662,-117.423
-112.863,-167.585,-185.825,-79.992,-77.902,-112.863
-109.063,-168.725,-189.625,-82.462,-79.612,-120.083
-103.743,-163.595,-186.585,-83.032,-80.182,-126.544
-108.113,-164.165,-187.155,-85.122,-78.282,-120.653
-108.493,-164.545,-192.095,-85.312,-82.272,-115.713
-109.443,-164.545,-191.145,-85.122,-81.512,-121.603
-105.263,-164.355,-186.775,-82.842,-78.472,-130.344
-107.163,-167.585,-188.675,-82.272,-77.712,-129.014
-109.253,-164.355,-190.955,-81.702,-77.142,-122.363
-106.783,-161.695,-184.875,-82.462,-80.752,-122.363
-103.363,-166.635,-180.695,-81.132,-77.902,-128.064
-104.313,-169.105,-182.975,-82.462,-76.382,-128.824
-103.743,-167.205,-187.345,-78.852,-77.902,-121.983
-106.403,-170.055,-185.635,-77.712,-75.242,-124.263
-109.633,-173.855,-182.025,-79.422,-77.522,-134.524
-106.973,-169.675,-180.505,-80.182,-77.522,-133.574
-111.723,-172.715,-183.545,-78.852,-77.712,-122.743
-108.113,-171.195,-188.105,-78.472,-79.422,-118.943
-104.123,-169.485,-184.685,-78.472,-82.272,-126.734
-101.083,-167.015,-181.265,-79.422,-78.662,-129.774
-99.563,-167.395,-179.935,-76.762,-73.152,-125.404
-104.123,-166.635,-177.085,-73.152,-70.682,-113.623
-103.933,-161.695,-173.665,-70.492,-74.292,-117.233
-101.273,-166.445,-170.245,-70.492,-72.962,-120.463
-101.653,-167.775,-172.335,-73.532,-72.772,-116.663
-105.453,-166.445,-176.135,-73.342,-70.112,-111.913
-104.313,-167.585,-176.325,-70.492,-73.532,-116.663
-100.703,-163.975,-177.845,-72.012,-77.712,-117.803
-99.943,-163.785,-180.125,-71.632,-74.862,-118.753
-104.503,-167.775,-184.305,-75.622,-75.622,-115.903
-104.883,-167.775,-182.975,-77.142,-78.092,-120.843
-101.463,-165.875,-183.165,-74.482,-78.852,-130.154
-103.933,-164.545,-185.065,-72.392,-77.142,-124.073
-106.403,-164.355,-184.495,-74.102,-76.572,-116.473
-107.543,-166.445,-183.545,-78.472,-75.812,-122.553
-103.743,-166.825,-181.645,-80.942,-77.142,-129.774
-99.373,-171.195,-180.125,-77.332,-76.002,-129.774
-101.273,-170.815,-182.025,-76.002,-69.162,-125.404
-103.933,-171.765,-176.895,-76.002,-68.782,-121.983
-98.993,-167.585,-171.195,-77.712,-73.532,-129.014
-98.803,-164.925,-173.855,-75.812,-76.572,-131.484
-95.003,-164.735,-173.855,-72.772,-75.622,-122.933
-91.393,-164.925,-176.515,-70.872,-74.482,-117.043
-93.293,-167.775,-178.605,-70.682,-71.632,-118.563
-93.863,-162.835,-175.945,-69.542,-71.632,-125.404
-93.103,-163.595,-178.035,-68.782,-70.872,-118.373
-96.333,-165.115,-181.075,-69.542,-72.772,-111.343
-95.193,-167.395,-174.995,-73.152,-74.292,-117.043
-90.253,-173.095,-166.445,-75.622,-73.532,-126.734
-92.533,-171.955,-171.195,-76.382,-69.352,-124.453
-94.243,-174.425,-178.035,-77.142,-71.632,-117.233
-95.003,-170.245,-181.265,-75.812,-74.102,-122.363
-100.513,-169.865,-182.975,-71.252,-73.152,-128.254
-103.173,-168.345,-188.295,-77.712,-74.672,-130.154
-100.133,-167.965,-189.245,-81.892,-74.672,-125.404
-100.513,-170.055,-186.015,-83.032,-73.152,-127.114
-98.993,-175.185,-182.215,-81.512,-73.342,-132.054
-100.133,-174.805,-185.255,-80.942,-69.542,-129.964
-98.803,-175.565,-188.105,-79.232,-68.782,-122.363
-96.713,-171.955,-186.775,-78.282,-66.692,-122.933
-94.623,-171.195,-183.735,-78.662,-68.402,-127.874
-91.773,-173.665,-178.225,-77.902,-64.792,-131.104
-99.183,-172.335,-179.935,-76.762,-65.742,-124.263
-99.753,-174.615,-182.785,-78.282,-71.822,-117.233
-97.473,-173.285,-183.355,-80.182,-72.012,-125.784
-99.373,-174.805,-183.355,-82.082,-73.342,-133.384
-100.893,-175.375,-183.545,-83.222,-71.822,-122.933
-101.273,-176.325,-182.405,-81.512,-72.012,-120.843
-103.173,-178.985,-176.515,-82.082,-71.442,-125.024
-100.323,-176.325,-180.885,-83.222,-72.012,-124.453
-101.083,-175.185,-186.585,-77.712,-70.872,-115.713
-98.613,-171.765,-190.195,-77.902,-68.022,-111.153
-97.283,-171.955,-189.435,-75.432,-66.882,-120.273
-94.623,-171.575,-182.975,-72.582,-66.692,-124.453
-95.953,-169.485,-180.505,-73.152,-67.642,-119.133
-97.663,-174.235,-183.545,-76.952,-66.692,-118.943
-99.563,-176.895,-187.535,-81.132,-74.672,-123.503
-101.083,-178.225,-187.535,-84.932,-76.762,-130.344
-101.653,-178.605,-179.745,-83.982,-74.672,-129.394
-103.743,-176.325,-178.225,-82.272,-73.912,-120.463
-99.753,-174.045,-177.465,-77.142,-69.922,-117.423
-91.583,-175.375,-179.745,-76.572,-68.972,-127.494
-91.773,-172.335,-178.985,-73.912,-70.492,-127.114
-92.153,-171.575,-180.315,-71.632,-71.822,-117.993
-90.443,-171.385,-181.265,-74.292,-73.342,-125.974
-93.293,-168.155,-184.875,-72.392,-73.152,-133.574
-91.963,-168.725,-185.445,-74.862,-74.102,-132.434
-89.493,-165.305,-184.115,-72.582,-75.052,-121.603
-91.583,-166.065,-184.875,-70.872,-72.392,-118.373
-93.293,-168.155,-190.195,-74.862,-74.102,-128.064
-96.713,-171.765,-184.495,-78.282,-72.202,-132.054
-96.713,-169.675,-182.405,-78.852,-71.632,-123.503
-95.953,-172.905,-187.915,-75.242,-69.542,-117.423
-95.573,-177.845,-192.665,-76.572,-74.102,-118.183
-94.623,-172.715,-191.335,-80.562,-73.532,-121.603
-94.243,-169.485,-186.965,-79.232,-72.202,-117.613
-93.673,-167.585,-192.475,-77.712,-73.912,-115.333
-93.103,-172.715,-194.565,-77.712,-73.912,-121.793
-97.853,-175.185,-197.036,-76.762,-74.482,-125.594
-100.893,-171.385,-199.506,-77.522,-73.152,-121.033
-98.043,-174.045,-195.325,-79.612,-71.252,-111.913
-99.373,-178.415,-188.675,-81.512,-72.582,-119.513
-96.333,-179.175,-186.395,-84.362,-72.202,-125.024
-94.433,-176.895,-183.925,-83.032,-69.162,-124.453
-93.673,-172.145,-186.585,-75.812,-70.302,-118.373
-94.053,-170.625,-187.345,-71.822,-68.592,-118.373
-93.293,-166.445,-185.635,-75.432,-69.922,-123.313
-90.443,-168.345,-181.835,-77.522,-70.112,-123.503
-86.452,-166.635,-182.595,-77.332,-68.782,-117.803
-88.542,-172.335,-189.055,-78.472,-68.022,-122.743
-93.103,-171.955,-190.575,-79.232,-72.012,-133.574
-92.153,-166.825,-195.135,-80.182,-71.442,-130.534
-95.763,-165.875,-198.176,-81.132,-71.632,-118.943
-93.863,-168.155,-193.235,-80.752,-71.062,-113.813
-88.923,-172.145,-191.145,-83.032,-69.922,-124.263
-90.063,-167.585,-190.195,-83.032,-74.102,-130.914
-92.723,-167.585,-195.325,-83.982,-73.532,-124.263
-92.343,-171.385,-192.475,-85.122,-76.192,-116.853
-95.003,-171.955,-190.385,-87.212,-77.902,-121.603
-95.953,-170.055,-193.615,-87.022,-76.002,-128.254
-100.133,-173.095,-205.206,-89.873,-79.042,-122.933
-99.943,-174.045,-211.096,-94.623,-84.172,-121.223
-98.233,-170.625,-206.156,-92.153,-79.422,-127.874
-100.323,-169.105,-201.976,-91.773,-75.242,-132.624
-101.273,-171.385,-203.116,-94.813,-73.532,-126.164
-102.793,-173.285,-206.726,-96.713,-74.102,-120.273
-99.563,-173.095,-205.206,-95.573,-79.612,-128.634
-98.803,-175.945,-206.726,-97.473,-78.472,-133.384
-99.373,-173.665,-209.196,-95.953,-79.042,-128.634
-103.553,-169.485,-212.046,-96.713,-76.952,-119.133
-98.423,-172.715,-206.726,-92.913,-76.002,-120.463
-98.423,-174.235,-201.976,-96.333,-75.242,-129.204
-102.603,-170.055,-202.166,-92.533,-75.812,-124.263
-105.073,-169.105,-206.726,-94.053,-76.382,-124.073
-105.833,-172.905,-206.156,-92.723,-76.382,-128.444
-105.643,-176.515,-199.316,-96.713,-77.332,-134.714
-104.313,-176.515,-200.836,-100.513,-77.902,-134.144
-101.083,-174.995,-202.736,-97.663,-76.952,-122.173
-103.173,-172.715,-207.676,-93.103,-73.912,-120.273
-103.173,-171.765,-208.626,-95.003,-77.522,-129.964
-104.123,-174.045,-208.436,-91.963,-81.512,-131.864
-106.023,-179.175,-207.866,-91.963,-78.662,-116.093
-107.923,-176.135,-208.246,-92.343,-79.422,-116.473
-106.023,-174.995,-206.536,-92.913,-78.282,-121.413
-108.493,-178.605,-201.596,-98.233,-79.422,-127.304
-104.883,-176.515,-201.976,-99.753,-72.962,-121.413
-98.803,-177.845,-201.216,-91.203,-69.922,-118.183
-98.613,-179.935,-205.396,-88.923,-75.242,-124.453
