F3,Fz,F4,Fc5,Fc1,Fc2,Fc6,T3,C3,C1,Cz,C2,C4,T4,Cp5,Cp1,Cp2,Cp6,P3,Pz,P4
-1.3208628,-1.1056927,-1.4979082,-0.9965215,-0.9721006,-1.4971932,-0.4314793,-1.8072332,-1.2687428,-0.8527490,-0.8892251,-1.1178619,-0.7015957,-2.1769555,-1.6072323,-0.8814501,-0.6411347,-1.2550029,-0.8759694,-0.9214545,-1.4921038
-1.4059976,-1.9158512,-1.4772043,-0.9105923,-1.0016074,-1.3491181,-0.5177152,-1.9940773,-1.5330598,-1.1169679,-1.0781745,-1.4369735,-0.9543778,-2.0953298,-1.5958382,-0.5742997,-0.6441677,-1.2045275,-1.0846974,-0.9184499,-1.4886484
-1.3186916,-1.8221426,-1.8313369,-0.9904597,-1.1990861,-1.2310930,-0.5173925,-2.0593369,-1.3743103,-1.2762026,-0.7663084,-1.2788757,-0.9151992,-1.7613802,-1.2208198,-0.8675186,-0.4641084,-1.1064065,-1.2972770,-0.9566416,-1.1899836
-1.1736313,-1.3870190,-1.4875755,-1.2242286,-0.9027556,-1.3633350,-0.4198171,-1.7383103,-0.8799968,-1.0193006,-0.5136760,-1.8141339,-0.8373544,-1.2626736,-0.8598443,-0.6971045,-0.7568219,-0.9352409,-0.9456286,-0.2671127,-0.9702235
-1.2781638,-0.9032982,-1.6117462,-1.2465129,-0.8600326,-1.1190788,-0.1027564,-1.9164371,-1.1554097,-0.3801485,-0.4991565,-1.0854313,-0.3124577,-1.2358942,-0.9823748,-0.5708093,-0.5007824,-0.6163450,-0.4476087,-0.2456806,-0.5594670
-1.3038921,-1.3512938,-1.3490576,-0.9275472,-0.7472085,-0.9736105,-0.1230270,-2.2263794,-1.1421330,-0.6823383,-0.7284399,-0.6893702,-0.1902450,-1.1212783,-0.6783904,-0.6191951,-0.4076526,-0.3075813,-0.3796521,-0.3316209,-0.4055451
-1.2786409,-1.6027954,-1.1722549,-0.8995961,-1.0073308,-0.9295747,-0.3137115,-1.9650425,-1.1839213,-0.5011333,-0.9577948,-1.1506283,-0.0922188,-1.1905445,-0.6158393,-0.2852098,-0.3297332,-0.2904479,-0.3069516,-0.3485931,-0.0592489
-1.2595671,-1.3411894,-1.3583876,-1.0240741,-1.3720185,-0.6653517,-0.4363084,-1.8468200,-0.9676421,-0.8108608,-1.1009635,-1.3470303,-0.3740193,-1.4418241,-0.5738410,-0.1669027,-0.3064432,-0.7502307,-0.4767515,-0.5304512,-0.5882206
-1.3574938,-1.7120408,-1.1065556,-0.9699787,-0.6495720,-1.0233930,-0.2436696,-1.9107417,-0.9672717,-0.6184626,-0.8698072,-1.2573574,-0.5701452,-1.3101983,-0.2400412,-0.2477652,-0.2651649,-0.3371080,-0.4048493,-0.3064157,-0.1515349
-0.9648100,-1.7909830,-1.2166286,-0.3720174,-0.4918332,-1.3224125,0.0600723,-1.5190525,-0.2970874,0.0825972,-0.7646670,-1.2144270,-0.4061327,-0.9795337,0.6711295,0.0868898,-0.1488418,0.2289764,0.6146410,0.2095265,0.5128403
-0.3876667,-1.2535574,-0.7526691,-0.1280119,-0.0920823,-0.7190616,0.3103909,-0.6100337,0.5169380,0.4766097,-0.5419811,-1.4854357,-0.1111723,-0.3205663,1.2239213,0.5063230,0.3091043,0.4433278,0.7864838,0.6944920,0.7799439
-0.2553187,-1.2867978,-0.5049554,-0.2174354,0.8321677,-0.7459000,0.5477267,-0.4746462,0.8178072,0.6497186,-0.1108064,-0.8235644,0.0339798,-0.1174581,1.3718108,0.4608680,0.6220469,0.7094932,0.8208361,0.9999294,0.6443832
-0.5492188,-0.9332393,-1.1868508,-0.7187213,-0.5493731,-1.1358755,0.1657234,-1.0551732,0.4700146,-0.1453988,-0.1881222,-0.4498635,-0.0196896,0.1746593,0.5875438,0.1394670,0.6041212,0.3389471,0.5477623,0.8129273,0.3728083
-0.7897869,-0.9923416,-1.5194701,-0.6116393,-0.3731698,-0.8834583,-0.4221219,-1.4169453,-0.5222333,-0.4520037,-0.2751146,-0.9674526,-0.1079094,-0.4200212,0.1511405,0.0397153,0.4012738,-0.2062058,0.6525924,0.6180338,0.0934439
-1.0351064,-1.2096992,-1.7103848,-0.9956009,-0.7513593,-1.1776780,-0.5833673,-1.9746846,-0.9273605,-0.4453482,-0.5652594,-0.9329894,-0.3427316,-0.7906676,-0.3697159,-0.2560178,0.1151671,-0.5231478,0.2173370,-0.1811103,-0.4921694
-1.2119228,-1.8669006,-1.5865827,-1.2036189,-1.2571323,-1.2709234,-0.5789441,-2.1734881,-1.3785414,-1.0283689,-0.7526863,-0.8961506,-0.8100488,-1.4117612,-0.4685302,-0.5545623,-0.0991599,-1.0182049,-0.3297905,-0.6007197,-1.0512041
-1.2192206,-1.5762370,-1.5913073,-1.2215889,-1.0445288,-1.0235937,-0.3475498,-2.2380562,-1.3891809,-0.8654200,-0.3401954,-1.0715821,-0.6997162,-1.4413534,-0.5639645,-0.5056688,-0.2942449,-0.7417268,-0.1063670,-0.4657253,-0.9325482
-0.9918944,-1.3041117,-1.1737084,-0.7808070,-0.5659159,-0.2449897,-0.0970455,-2.0675421,-1.1434745,-0.5464202,-0.7745281,-0.9760983,-0.5119978,-0.8782092,-0.8189971,-0.5180961,-0.4346954,-0.5054952,-0.1374800,-0.3639183,-0.8297755
-0.7278756,-1.2100068,-1.1591028,-0.8944561,-0.4319898,-0.3610528,-0.0960591,-1.9331259,-0.6377211,-0.3732475,-1.1883180,-0.8666275,-0.5946791,-1.0813875,-0.3319155,-0.2962925,-0.5974504,-0.8806043,-0.2920690,-0.5850162,-0.8917556
-0.4822327,-0.5077858,-0.7536112,-0.8541222,-0.2951936,-0.3508495,0.0979134,-1.1361266,-0.0035152,-0.2989618,-0.8268891,-0.6745318,-0.7058581,-1.1330291,0.0624781,-0.0918835,-0.2378896,-0.5129622,-0.1065615,-0.2861569,-0.7552672
-0.3246204,-0.3467968,-1.0939739,-0.6056143,-0.5203526,-0.2585691,-0.1862405,-1.0849305,-0.3643967,-0.3213778,-0.7905476,-0.9021320,-0.4720639,-0.7141148,-0.4252407,-0.2317876,-0.3823927,-0.7483933,-0.3613420,-0.3851078,-0.7965747
-0.4463058,-0.3456248,-1.4417472,-0.5990449,-0.3778067,-0.6975721,-0.2166091,-1.5674294,-0.4877283,-0.4452145,-0.3996680,-0.9238834,-0.6639392,-0.7361557,-0.3884243,-0.5720283,-0.4127906,-0.7801448,-0.4010404,-0.5846748,-0.9813483
-0.3792433,-0.9250485,-0.6256541,-0.0794354,0.0586973,-0.6608865,-0.0647005,-1.6852428,-0.4094422,-0.4119111,-0.5615507,-0.9317499,-0.7939948,-0.5784217,-0.4330123,-0.6054774,-0.3577944,-0.5855787,-0.4566510,-0.6451243,-0.9977009
-0.3623165,-0.4971202,-0.5114107,-0.3967569,-0.6121331,-0.4960768,-0.0882975,-1.6160600,-0.3590805,-0.3957836,-0.8142427,-0.9800101,-0.4263503,-0.8378703,-0.0626264,-0.3275599,-0.3190698,-0.6493906,-0.0770312,-0.4986900,-1.2973735
-0.4668200,-0.0764348,-0.3726604,-0.5022174,-0.2510234,-0.3128763,0.1518314,-1.0784439,-0.2564776,-0.0896570,-1.0189559,-0.7740620,-0.0023753,-0.6273393,-0.3272909,-0.4190718,-0.3176362,-0.6651707,0.1618749,-0.5977833,-1.0881549
-0.5785560,-0.3524242,-0.2340461,-0.5511628,-0.6761876,-0.0038783,0.1765752,-1.0565478,-0.0152169,0.0563775,-0.9121552,-0.6372572,0.0039726,-0.2247797,0.3127595,0.0345503,-0.0654756,0.0243661,0.2862097,-0.2881669,-0.3004133
-0.3132452,-0.2894919,-0.0838424,-0.4986690,-0.6320382,0.3828340,0.4586400,-1.2696251,0.0113686,0.0914358,-0.8496724,-0.7396411,0.2360349,0.0474642,0.8541909,0.2790762,0.3517430,0.5066825,1.2193069,0.3959468,0.2080448
-0.1266550,-0.0558938,0.3300589,-0.1234628,-0.2093451,0.2076140,0.7785599,-1.0370606,0.7282124,0.1418354,-1.0161422,-0.6854955,0.7183481,0.3612741,1.3035201,0.5515273,0.4018089,0.3935031,1.2005042,0.6891680,0.7635885
0.0478381,0.0960848,0.3321456,-0.2194761,-0.1533658,0.1738820,0.7885053,-0.7783428,1.1847643,0.0242709,-1.0450218,-0.3928427,0.8366106,0.8293238,1.2207717,0.5562981,0.3211045,0.6274940,1.7759101,0.6261116,0.4119852
0.0392224,0.0814194,-0.1591641,-0.0912967,0.1307523,-0.3692522,0.4647706,-0.7610400,1.4284418,0.6180497,-1.2059323,-0.5231354,0.6831338,0.6047273,1.1476421,0.4000716,0.1684121,0.1928688,1.4689128,0.5336562,0.1890776
0.0698363,0.0445397,0.1018970,-0.2070578,0.6725014,-0.1134065,0.1966452,-0.6571131,1.1884718,0.1763476,-0.8852091,-1.0972128,0.0815378,0.2465686,0.7470176,0.1292280,-0.0320269,-0.1503003,0.7585704,0.2800932,-0.1026215
-0.2280610,-0.1756123,0.1348461,-0.3652037,-0.0450537,-0.2620429,0.1460012,-1.1783884,0.7630014,-0.3367707,-0.8539739,-0.8899751,-0.4948470,-0.1878032,-0.2000731,-0.4865956,-0.3269850,-0.6595794,0.1229516,-0.3081653,-0.6472248
-0.4630689,-0.3373483,0.2227297,-0.7129490,-0.5051517,-0.2410312,0.0733371,-1.4742495,0.5444705,-0.2397400,-1.0305718,-1.0258399,-0.6839556,-0.1855923,-0.6216390,-0.5271673,-0.4806844,-1.0011051,-0.3044727,-0.6458582,-1.0181880
-0.6647760,0.0528353,-0.3627386,-0.8624091,-0.8142324,-0.3238497,-0.1680600,-1.4881033,0.2574870,-0.8080657,-1.0073154,-1.3909510,-0.3418254,-0.3675561,-0.8652149,-0.4018283,-0.5252503,-1.0468918,-0.6575230,-0.6475412,-1.0739614
-0.7392482,-0.2032187,-0.3618112,-0.6728088,-0.3185034,-0.3889056,-0.2403113,-1.7198597,0.3700820,-0.4306774,-1.2064612,-1.1450682,-0.5406507,-0.8236153,-0.8933570,-0.2727725,-0.5396762,-0.9240810,-0.2424449,-0.2974246,-0.8652188
-0.9094913,-0.4592537,-0.4776757,-1.4245259,-1.6750132,-0.6729696,-0.2874190,-2.0704346,-0.2989463,-0.5516078,-1.5962206,-0.6137818,-0.3740048,-0.9679702,-0.9970556,-0.6245162,-0.7975343,-0.9670370,-0.4590231,-0.7199190,-0.6834937
-1.0365671,-0.4252887,-0.6891936,-1.4969208,-1.6762643,-0.5882753,-0.0353082,-2.3370922,-0.8130842,-1.3780129,-1.7748681,-1.0753915,-0.1528525,-0.7367025,-0.9051161,-0.6217982,-0.8446180,-0.5677055,-0.4605374,-0.9699432,-0.9268997
-0.7719616,-0.1227971,-0.2273721,-1.3430663,-0.5284961,-0.6341299,-0.0085095,-2.2079887,-0.6918159,-1.2420957,-1.9098535,-1.5891291,-0.1960387,-0.6963893,-1.0381024,-0.8678539,-0.7681370,-0.9386346,-0.3021667,-0.9815791,-1.1266366
-0.8712349,-0.5907622,-0.5201325,-1.2252986,-0.8948898,-0.4084064,-0.0708307,-2.2958415,0.1001104,-0.7179827,-1.5313997,-0.8773277,-0.5127916,-0.6203089,-0.7551525,-0.6922592,-0.8239437,-0.8181509,-0.5030340,-0.8736563,-1.0056462
-0.5279244,-0.3942163,-0.0348851,-0.6621770,-0.6194888,-0.2943752,-0.0653659,-1.8884115,0.3301999,-0.8361484,-1.0886054,-1.0373026,-0.3816706,-0.3336414,0.0713217,-0.1489811,-0.2921812,-0.4177789,-0.1284150,-0.1756358,-0.6269801
-0.6544849,0.1441803,0.1772902,-0.3341525,0.0960330,-0.5734307,0.2429399,-1.0295208,0.6995443,-0.0653671,-0.6150770,-1.1726063,-0.1960551,-0.5267949,0.6854830,0.3957960,0.0396161,-0.0412436,0.1748635,0.2996340,-0.3756547
-0.5419466,-0.1511548,0.0285956,-0.3608467,0.6904815,-0.4970435,0.2074808,-0.6938622,1.4189808,0.4853603,-0.6572864,-0.6966491,-0.0615024,-0.3597489,1.0450531,0.4743280,-0.1301557,-0.2383115,0.3553784,0.1315204,-0.7057765
-0.2467280,0.1234504,0.0444741,-0.0791624,0.6289811,-0.4265344,0.2476544,-0.7715461,1.3024036,0.0206861,-0.9347469,-1.0111779,0.0178458,-0.0291118,0.8949771,0.0478662,-0.1874609,-0.2451363,0.3471439,-0.0339819,-0.6256188
-0.2701575,0.1311627,-0.2173847,0.0667352,0.0302322,-0.3663604,0.1192734,-1.0241146,0.7997259,-0.1007292,-0.6996768,-1.3686570,-0.0973758,-0.2213117,0.6782627,-0.1063254,-0.5380518,-0.0607530,0.2221659,-0.1583023,-0.4361556
-0.2265538,-0.2373356,-0.3122388,-0.0478320,0.1759788,-0.1513722,0.0829832,-1.0742743,0.9029081,-0.3380325,-0.7918172,-1.4952899,-0.1631641,-0.6476379,0.5762995,-0.1452552,-0.3525466,-0.2460562,-0.0418782,-0.0171816,-0.4858727
-0.4512400,-0.1050228,-0.1233058,-0.2483420,0.0276621,-0.6697257,0.2495599,-1.2951400,0.3465510,-0.3240196,-0.7639117,-0.8954149,0.0608167,-0.6133217,-0.0209758,-0.3252615,-0.5526164,-0.5710606,-0.0600011,-0.1373567,-0.5456279
-0.4052998,-0.2361977,0.1251234,-0.3603553,-0.5328663,-0.8689395,0.3395839,-0.8960467,0.3676347,-0.3258939,-0.9452358,-1.0292810,-0.3488910,-0.3784324,-0.0832726,-0.3943007,-0.0865598,-0.2560668,0.1017074,-0.2002991,-0.6959547
-0.5432658,-0.2837038,0.4368785,-0.6420962,-0.0281543,-0.5196828,0.2890313,-1.3304527,0.2612832,-0.1918515,-0.4874626,-1.1160549,-0.2546057,-0.1879212,-0.0433820,0.0953099,0.2787483,-0.4641474,-0.1161692,-0.2571608,-0.4566145
-0.6819555,-0.1786224,0.2076482,-0.3101670,-0.0696461,-0.4845268,-0.0905469,-1.6267520,0.1160404,0.1816168,-0.6349179,-0.3677481,-0.5870148,-0.3952535,-0.2079228,0.1510106,-0.0292909,-0.4331358,-0.2121376,-0.1310332,-0.6734271
-0.6949908,-0.4022775,0.0028694,-0.5663337,-0.4625863,-0.7568184,0.0835858,-1.4697099,0.3432520,-0.3130016,-0.4378688,-0.4647501,-0.2000323,0.0464292,-0.0540425,-0.1473931,0.0023355,-0.5220023,-0.0650182,0.0459039,-0.5288576
-0.8866367,-0.7167675,0.3098642,-0.9522084,-0.8343805,-0.7031870,0.1521888,-1.3980515,-0.2817813,-0.1782415,-0.7585859,-0.6838830,-0.3771293,0.1757611,-0.4848215,-0.1756515,0.0762046,-0.6112621,-0.0481212,-0.0742398,-0.5783201
-0.9569055,-1.0522914,0.2181687,-1.1806315,-0.8631197,-0.6523598,-0.0146430,-1.9140465,-0.4877210,0.0494560,-0.8917373,-0.2286514,-0.2524975,-0.1472632,-0.8577358,-0.1087825,-0.1042136,-0.3750241,-0.3826639,-0.0230100,-0.5991657
-0.8667446,-1.4034023,-0.3053794,-1.1744663,-1.0992851,-0.6853964,-0.1141981,-2.0157754,-0.4275018,-0.2218006,-0.7786603,-0.0552810,-0.3717801,-0.2225746,-0.6317037,-0.6408060,-0.1733405,-0.2939247,-0.7192947,-0.1613282,-0.2396919
-0.6361546,-1.0493195,-0.2744914,-0.9117082,-0.6250891,-0.7348247,-0.0755551,-1.8892355,-0.2300591,-0.5845037,-0.6335001,-0.6896328,-0.4844648,-0.2831527,-0.1630960,-0.5373656,-0.0099434,-0.2874783,-0.1898419,-0.1715990,-0.3628848
-1.0137410,-0.9472383,-0.3904468,-0.9434152,-0.1064563,-0.5073993,-0.0975055,-1.6916496,-0.2966868,-0.3285653,-0.8252646,-0.5248963,-0.2881484,-0.4796093,-0.3293795,-0.3980480,0.2984771,-0.3468079,-0.1486288,0.0076804,-0.3002256
-1.0304289,-1.0478619,-0.4304561,-0.9086332,-0.3006741,-0.9080779,-0.1131711,-1.8702856,-0.2813164,-0.3051270,-0.8508566,-0.2943819,-0.2803099,-0.6065658,-0.5401855,-0.3370646,-0.0179970,-0.5318395,0.0672506,-0.3161155,-0.5047411
-0.9192768,-1.0512931,-0.4509237,-0.7254869,-0.5719319,-1.1107666,0.0381759,-1.5937207,0.1190355,-0.8310092,-0.7676699,-0.6141788,-0.4179642,-0.3342958,-0.1439934,-0.2243368,-0.0428723,-0.4153423,-0.1495443,-0.0578908,-0.4667845
-0.9373167,-0.9065920,0.1210567,-1.0220486,0.0848846,-0.7950492,0.3411759,-1.6759912,0.1958320,-0.6585106,-0.8476146,-0.7711925,-0.2335240,-0.2370774,-0.1340497,-0.1936143,0.1498698,-0.1492768,-0.3557239,-0.0953940,-0.2514060
-0.7350801,-0.6030654,0.4381763,-0.3495425,0.1519863,-0.6450438,0.4996827,-1.5586528,0.2531354,0.0801503,-0.8780559,-0.3797755,0.0019673,0.1620876,-0.2790125,-0.3822605,0.1586684,-0.1535047,-0.6043838,0.0849440,-0.1644645
-0.4902968,-0.1471531,-0.0166350,-0.2013649,-0.2204970,-0.7787328,0.4531744,-1.0544534,0.3982876,0.5015299,-0.6540078,-0.4246961,-0.0825544,0.1791203,-0.2792785,-0.4677411,0.0696016,-0.1694062,-0.1360608,0.0777941,-0.7612734
-0.4772893,-0.0838520,-0.5161709,-0.4652300,-0.6736957,-1.0971181,-0.0444164,-1.0399425,-0.3489473,0.3959129,-0.5323961,-0.9617099,-0.2966467,-0.3695960,-0.3763896,-0.6717998,-0.1309231,-0.5843803,-0.3605009,-0.1653007,-0.8780940
-0.7970863,-0.6691222,-0.4635689,-1.1682166,-0.1834998,-1.2068039,-0.3314956,-1.3946700,-0.5865859,-0.1527930,-0.7140047,-0.8222486,-0.3541685,-0.9897143,-0.9233166,-0.7796021,-0.4415786,-1.0535219,-0.6841668,-0.4190048,-1.3136883
-1.1002563,-0.9835875,-0.5910491,-1.0572792,-0.6795267,-0.6444457,-0.5223665,-2.1561899,-0.8552899,-0.3569015,-0.8820453,-0.4933488,-0.7406114,-1.3656445,-0.9736120,-1.1578014,-1.0299132,-1.1550319,-0.8714698,-0.6381212,-1.7707797
-1.0377351,-0.2091660,-0.6559667,-0.8828245,-0.5466926,-0.2766359,-0.6084658,-1.9462097,-1.2341486,-0.4948938,-0.9010642,-1.3650200,-0.7597102,-1.4460632,-0.7203379,-1.5223274,-1.2980704,-1.0714232,-0.9391662,-1.0820230,-1.4412204
-1.0413483,-0.6913803,-0.6701618,-1.2945101,-0.6541328,-0.7269187,-0.6729862,-1.8382051,-1.0931941,-0.2169735,-0.8643179,-1.3611238,-0.7732750,-0.9621935,-0.8413664,-1.1348046,-1.1263326,-1.2493900,-1.1061351,-0.9626386,-1.5417215
-0.9219876,-0.7556166,-0.7056758,-1.1481010,-0.9930332,-0.9914756,-0.1660774,-1.9090911,-0.8555691,-0.5515298,-1.1410003,-1.2792968,-0.8136953,-0.5220488,-0.5983943,-1.2127999,-1.3367665,-0.8077393,-0.8902628,-0.8863901,-1.3350903
-0.9546971,-0.7944802,-0.5367520,-0.7803572,-0.8270421,-0.9166476,-0.1005066,-1.6720692,-0.3743887,-0.3964520,-0.8457459,-1.3203039,-0.5828413,-0.5074131,-0.1017980,-0.9765000,-1.1606678,-0.3856985,-0.3987520,-0.6673663,-0.7744447
-0.8359200,-0.8723007,-0.4158919,-0.6817343,-0.5467325,-0.9073079,-0.1253698,-1.3881781,-0.6383978,-0.4967955,-0.7261682,-1.4240487,-0.3099876,-0.2567489,-0.3831984,-0.7099612,-0.5927826,-0.2533859,-0.4748722,-0.4078026,-0.4717382
-0.7151043,-1.1407288,-0.4229462,-0.7898720,-0.7120128,-1.0095152,0.0858637,-1.5188929,-0.7124159,-0.5401048,-0.6555569,-1.0599195,-0.0720025,-0.2700770,-0.3897031,-0.8894596,-0.5014600,0.0097837,-0.7109441,-0.3162629,-0.6698304
-0.6123445,-1.0178776,-0.3101749,-0.9224903,-0.6663852,-0.8401071,-0.0790278,-1.5797404,-1.0986152,-0.4502092,-0.9793073,-0.8786041,-0.3927865,-0.1545083,-0.6070933,-1.0414357,-0.6551414,-0.3549895,-0.9162481,-0.5721697,-0.1803057
-0.4942332,-0.7326199,-0.6549050,-1.0547568,-0.6640229,-0.4729702,-0.1051406,-1.2709247,-0.9859428,-0.9568781,-0.9908477,-0.8272313,-0.4743638,-0.3983890,-0.6139178,-1.0707978,-0.6920734,-0.5070906,-1.2654234,-0.4970297,-0.5211279
-0.5716546,-0.7262425,-0.1660990,-1.1000251,-1.1359932,-0.4828170,-0.2281142,-1.6969347,-0.9823449,-1.1703626,-1.1273379,-1.0252606,-0.4096914,-0.3882933,-0.5533659,-1.1250894,-0.6929953,-0.5004778,-1.1032580,-0.4427887,-0.4865351
-0.4525060,-0.4088269,-0.0688561,-0.6936616,-0.5859992,-0.8743026,-0.0472837,-1.8005431,-0.3040193,-1.1299889,-1.3050060,-0.9097956,-0.2458161,-0.0379373,-0.4316028,-1.0174493,-0.6031509,-0.1260648,-0.5826685,-0.3113793,-0.4536908
