F3,Fz,F4,Fc5,Fc1,Fc2,Fc6,T3,C3,C1,Cz,C2,C4,T4,Cp5,Cp1,Cp2,Cp6,P3,Pz,P4
0.3391452,0.2147611,-1.4923747,0.3735403,0.9613789,0.5161608,-0.5659258,-0.7305337,1.3795780,-0.4388127,0.2486102,0.3991166,-0.1260928,-0.0960316,1.6707656,0.9588319,0.0429580,0.2059865,0.5763235,0.4991146,0.5333636
0.8539236,0.6584975,-0.9246473,0.5301658,1.1223946,0.7191378,-0.2493205,-0.7426922,1.3059686,-0.7977515,0.1917435,-0.2341022,-0.1961224,0.0628744,1.2026101,0.6372697,0.3002731,-0.1190631,0.3507037,0.1062296,0.1275665
0.2483372,0.0760728,-1.4272392,0.3257816,0.8355666,0.4389284,-1.0458814,-1.4655153,0.6094008,-0.3548993,0.1411278,0.5503905,-0.4997682,0.0889204,1.1033171,0.3718709,-0.4037345,-0.5121714,0.2864571,0.1014135,0.0288639
0.5271019,0.1069034,-1.0313413,0.6460679,0.3455032,-0.2500474,-1.0093125,-1.1727741,0.5433557,-1.0958701,0.1650563,0.5596595,-0.6724463,-0.2011617,0.7607759,0.5180980,-0.5663447,-0.1864878,0.2895750,0.3923979,0.3191954
0.9115767,0.2662781,-0.7432557,0.7742024,1.2907487,0.7186710,-0.5438930,-1.1816031,0.6154076,-1.4963329,-0.0479171,-0.3147644,-0.0965625,0.0976935,1.2157284,1.0236083,0.0473188,0.2038407,0.3155036,0.4546161,0.6957256
1.3381757,-0.1150295,-1.1270117,1.2576509,1.1909430,1.2403007,-0.4001939,-0.2300842,1.9791049,-0.2096002,0.1504217,0.4428922,0.0676894,0.2580448,1.3841101,1.9341162,0.4136744,0.3820254,1.4048060,0.7556735,0.9353677
1.1979311,-0.5826169,-1.2411215,1.4870133,1.3734188,1.0123402,-0.4455318,0.1957473,1.8423971,0.0711604,0.3169161,1.3714820,0.3285105,0.2724477,1.7734145,1.8793803,0.3090661,0.5251484,1.5234135,0.8626937,1.2700604
0.9506909,-0.1329052,-1.0195234,0.9279954,1.5508832,0.7166043,-0.4984034,-0.1235593,1.4489373,-0.4858557,0.2852166,0.9313704,0.3455387,0.3360651,2.0935533,1.7337869,0.2825322,0.5014541,1.6098620,0.9746552,0.8589396
0.7507794,0.0157521,-1.2812405,0.6376627,1.1170532,0.6363505,-0.8288516,-0.4264370,1.4644693,-0.7000152,0.0905555,0.6711075,0.0221041,0.2554643,1.9027978,1.4875423,-0.4517417,0.0044794,1.3355079,0.9782689,0.6456658
0.2011683,-0.6286546,-2.0772581,0.3292647,1.4794124,0.2174717,-1.2804589,-0.8160941,1.7247405,0.1030125,0.5868003,1.2126999,-0.3680341,0.0860955,1.7388167,1.3849164,-0.1076365,0.1505135,0.5753501,0.4748828,0.6115624
-0.0237020,-0.7929648,-1.7245249,0.1048499,1.0509855,-0.2920266,-1.0987029,-1.2851679,0.9307105,-0.7081678,0.7602564,1.1906383,0.1163341,-0.1783759,1.6226727,1.5372598,0.1183973,0.1797833,1.1848301,0.2954746,0.6892369
0.2029029,-0.4200687,-1.7157396,0.1562133,1.0854563,-0.0677876,-1.0006486,-1.2058241,1.1905413,0.1632835,0.7233148,1.1153961,0.0702158,-0.0136573,1.5741560,1.1333371,-0.1802908,0.4538576,1.1611713,0.4198255,0.7522636
0.4315592,-0.3871406,-1.4909209,0.3209708,1.3952963,0.3279389,-0.5565412,-1.0832114,1.6680324,0.8155147,0.7348294,1.1591150,0.2674315,0.3342629,1.7063531,1.2649130,0.1685989,0.4880566,0.9780675,0.8601066,1.1593478
0.5627767,-0.0986619,-1.3557535,0.6655975,0.8048607,0.2510551,-0.7356158,-0.4795885,2.2703829,0.5997418,0.3803967,0.9177707,0.0868096,0.3154958,1.7788250,1.5402749,0.2501525,0.4465235,1.5483098,0.8902500,1.2586704
0.5756785,0.0997577,-1.2091560,0.8181896,0.7622626,0.5024205,-0.6307603,-0.4442679,2.2230561,0.5455350,0.1275439,0.2498901,-0.0764582,0.4254235,1.7421926,1.7542233,0.5472823,0.3085164,1.3049983,0.6128675,1.0256685
0.3450819,0.0522308,-1.3529956,0.0096405,1.3022953,0.2181753,-0.9744652,-0.9135557,1.0448529,0.4109615,0.4833663,0.4939824,-0.1955114,0.2998184,1.0405054,1.2962849,-0.1355222,0.1137658,0.6577592,0.5835089,0.9482797
0.1326477,-0.1044506,-1.5322862,-0.1419542,0.8740407,-0.1688146,-1.0554107,-1.4568118,1.2126236,-0.3575547,0.7145213,1.2854630,-0.4182906,0.2457439,0.6404691,0.6587782,0.0127582,-0.0249810,0.2591611,0.4510853,1.0139844
0.0916910,0.2471598,-1.8987405,0.1722007,1.0711690,0.0053958,-1.1855072,-1.5939612,0.6419656,-0.1148481,0.7490672,1.0940489,-0.4341551,-0.0027666,0.8373675,0.7030396,-0.0188477,-0.3745883,0.3735945,0.1219479,0.6664739
-0.0974259,0.3299297,-2.2437267,-0.1396949,0.8512772,0.3126979,-1.1964016,-1.4981679,0.4156353,-0.1183922,1.1012201,0.9579361,-0.3259008,-0.2688070,0.7392940,0.7873378,-0.1354090,-0.4107021,0.6759152,0.2681781,0.4605307
-0.3922905,-0.4185612,-1.9836087,-0.5511435,0.8421905,0.6650203,-1.2326250,-1.7291524,0.2384769,0.0068195,1.0838838,1.0176210,-0.4112643,-0.2524656,0.9492738,0.9890093,0.1592763,-0.0847605,-0.0452089,0.4069848,0.6477263
-0.2747219,-0.4228082,-1.7401211,-0.1635632,0.9140542,0.7816724,-1.0835513,-1.8578449,-0.3027827,0.1479416,0.8158349,0.7202280,0.2165156,0.2143344,1.1770550,1.4088658,0.4860776,0.2593161,0.3301499,1.1491416,1.1204590
0.2518045,-0.0907691,-1.1255914,-0.2359973,0.9891068,1.2958959,-0.5895942,-1.6571078,0.2651108,-0.0217724,1.2540998,0.7474307,0.5013613,0.3244237,0.9816231,1.6497796,0.5882186,0.4238801,0.7168148,1.1690624,1.2335582
-0.1580602,-0.4896909,-1.3779720,-0.2822992,0.8658152,1.2991071,-0.5968825,-1.8178408,0.6316872,0.1999830,1.1921898,1.8960758,0.4417962,0.4944307,1.1840457,1.1421931,0.6227521,0.4907495,1.3225592,1.2476286,0.9830330
-0.2153018,-0.6684085,-1.6915007,-0.2660610,0.7663934,0.5289257,-0.6262316,-1.5645734,0.6669335,0.0960671,0.5480767,1.3880954,-0.1451247,0.3285767,0.9443567,0.8770948,0.0846879,0.2137837,1.0261164,1.0301074,0.6859776
-0.5080169,-0.1974398,-1.9056261,-0.8471786,0.4175594,0.5351176,-0.8527516,-1.9303460,0.2739810,0.0458699,1.1931108,0.7776102,0.0015449,0.4125327,1.0636425,1.0241863,0.4877175,0.2309304,0.9213839,0.9768471,0.9870470
-0.5647214,-0.1600322,-1.8247383,-0.9383886,0.6377773,0.4958445,-0.7360805,-1.7179658,0.5930232,0.2734407,1.1420841,1.0458175,0.1801491,0.3187825,1.1827095,1.2372545,0.4323277,-0.0226221,0.8787833,1.1360829,1.0184352
-0.6029627,-0.9274865,-1.7950928,-1.1290728,0.3298663,0.3450028,-0.7204067,-1.8198934,0.0661322,-0.1343076,0.6055628,1.4239192,-0.0221852,0.3343014,0.6436868,0.9885011,0.4666393,-0.1564995,0.5306746,0.9034848,0.9500637
-0.7884473,-0.9151179,-1.9082245,-0.8808866,-0.2125802,0.0389465,-0.8260226,-1.8400863,0.3237165,-0.1714052,1.3543216,0.5416808,0.0600540,0.1800283,0.8185035,1.2703531,0.7594596,0.0469349,0.6914051,0.6736829,0.8023874
-0.5332325,-0.4860485,-1.5043774,-0.4648513,0.6668739,0.5324346,-0.6196825,-1.6760851,0.9726872,-0.0537880,0.9383359,1.1296818,-0.1394073,0.0999899,1.0523466,1.6101638,0.8995274,-0.0450120,1.0276672,1.0446011,0.7472093
-0.4478004,-0.5045813,-0.9586014,0.0292147,0.7367231,0.4659846,-0.3061936,-1.3760902,0.6797405,-0.0347444,0.9256576,2.1654820,0.5148001,0.4821232,1.2650095,1.5634937,0.6918306,0.1126857,1.1482130,0.5476536,0.8634361
-0.0830564,0.0770129,-0.9091433,0.4314359,1.0684139,1.1052177,0.2816601,-0.7434938,0.9378380,0.7190577,1.2919194,1.2466041,0.4386024,0.8027906,1.3620793,1.6901046,0.6674830,0.7216258,1.4262716,0.6255111,1.1441122
0.0625156,0.3995834,-0.4817717,0.5170106,1.4442444,1.5206815,0.3325428,-0.5666452,1.4705447,0.6637099,1.1499933,1.2813519,0.5753434,0.7460797,1.2759173,1.8679509,0.7412401,0.4189719,1.3168253,0.8585607,0.9356229
-0.1631974,-0.2566207,-0.1582239,0.1858816,1.0259238,1.2964846,0.3692497,-1.2857556,1.7029887,0.8498657,0.5293680,1.2224269,0.9716017,0.8198785,0.9588760,1.8689411,0.8284507,0.6898758,1.2697994,1.0171001,1.0051991
-0.2947797,-0.5554648,-0.7779469,0.2648491,0.7061481,1.2204897,0.3124389,-1.2797489,0.7842262,-0.2161144,0.7465246,1.4790637,1.0942460,1.0465928,1.0466244,1.8426354,0.6271520,0.8520594,1.1695803,1.0813761,1.3426849
-0.4304811,-0.7035700,-0.9767486,-0.0318883,0.9191355,1.2759935,0.2468705,-1.1639539,0.9139971,-0.1528292,0.8151649,1.2788764,1.3856981,1.3071263,1.0393242,1.8189834,0.6552921,0.7118379,1.1118966,1.2011342,1.6388688
-0.3244382,-0.5167568,-1.1019930,-0.1229012,0.9606485,1.2513249,0.3068455,-1.6078957,0.2181578,0.3959551,1.1673125,1.4949560,1.4522794,1.2008072,0.7553085,1.4803903,0.6897665,0.7817907,0.8268846,0.9328420,1.4024326
-0.4239713,-0.5482411,-1.0199280,-0.4645604,0.7047642,1.6155661,0.0460388,-2.0155897,-0.1590225,-0.2587183,0.3090849,1.7233238,0.7682326,0.8812567,0.9035612,1.4885345,0.3969052,0.6144006,0.8892648,0.9096750,1.2900137
-0.0177776,-0.0811568,-0.7424573,-0.1761646,0.5021053,1.2634306,-0.0009531,-2.0208743,0.0277881,0.3404882,0.7149782,1.3564568,0.7697670,0.8535052,0.9204832,1.8240776,0.5485694,0.6667141,1.1202298,1.4274696,1.1328905
0.0002512,0.0053110,-0.8580927,-0.1119488,0.8045780,1.0918015,0.1683309,-1.5921750,0.6797931,0.6970453,0.7172748,0.9517390,0.7313616,1.0271075,1.2081422,2.0194464,0.7287280,0.5230809,1.1765159,1.3230859,1.4935458
-0.5536979,-0.2708057,-1.1608669,-0.0285860,0.9502007,1.1929375,0.2590441,-1.2910452,0.5564164,0.7552274,0.7836419,1.3627316,0.7342849,0.9863704,1.7449647,2.3066990,0.8784205,0.7818637,1.2614832,1.5824659,1.6301548
-0.3200245,0.2433232,-1.3636383,0.5721002,0.8845643,1.1279972,0.4736466,-0.4470687,1.3409851,1.0976074,1.4113957,1.6212146,0.9377400,0.9767072,1.9796365,2.5487866,0.8412259,0.9987004,1.6139731,2.0795791,1.7557422
-0.0589579,0.0846306,-1.2627770,0.5387916,1.3836050,1.0278039,0.2787680,-0.3500524,1.7809321,1.3717227,2.0775869,1.4006323,0.9179796,1.1079727,1.6846925,2.4933720,1.3779567,1.0646585,1.8652259,2.0239358,2.0831091
0.0852528,-0.1555227,-1.6313295,0.7960522,1.4094660,0.8824829,0.2458802,-1.0772200,1.8636119,1.6811662,1.7016674,2.1704364,1.2055625,1.1951702,2.1203778,2.9937577,1.5843252,1.1307954,1.7111343,1.8163587,2.1769841
0.4223151,-0.2545210,-1.1741965,1.5133296,1.4067957,1.0598621,0.6347245,-0.8550701,2.4618020,2.3066432,1.6987588,2.6355865,1.4770186,1.4352815,2.4252303,3.4160571,1.6283516,1.5053613,2.2520473,2.3444295,2.5127392
0.3976846,-0.4883122,-0.9706098,1.3780423,1.6220361,0.9736256,0.8729160,-0.3442217,3.0869112,2.0280797,2.2648633,2.1131017,1.6132739,1.7652926,2.6047325,3.1352088,1.5515543,1.3959293,2.4589777,2.0507932,1.9275250
0.3627585,-0.3792725,-0.6748818,1.4763274,1.7848543,1.1336570,0.7139924,-0.2648217,2.7348523,1.9950002,1.3653336,1.9279234,1.5886991,1.5949204,2.5342088,2.6656411,1.4054670,0.7873699,1.9356939,1.8119836,1.7191753
0.2094363,-0.4449406,-0.8711565,1.0958707,1.5352274,0.5482289,0.8159254,-0.2165900,2.4727871,1.6661422,0.9950628,2.0375178,1.5544577,1.5141407,2.2974064,2.5084410,1.0217987,0.9591041,1.4452031,1.5452120,1.9145975
0.0921278,-0.5244424,-1.1715977,1.0765586,1.3227680,0.5301396,0.5774499,-0.0859496,2.3545434,0.6766336,1.8019253,1.5814593,1.4843417,1.6251309,2.2491655,2.4449520,1.1887807,1.1109737,2.1040418,1.7689606,1.8976735
-0.2053253,-0.5009419,-1.7633359,0.9969739,1.6428914,0.7311280,0.4045719,-0.4534189,2.4638178,1.3078688,2.1636853,1.6377046,1.3257464,1.4231193,1.8665001,2.7001588,0.8946385,0.6625960,1.5971926,1.5577091,1.6466372
-0.5256285,-0.5655834,-1.0819306,0.5099927,1.3327706,0.9555038,0.6833338,-0.5783223,2.2428889,0.7804657,2.0877066,1.6928563,1.0968981,1.1532613,1.7904482,2.5310571,1.0924288,1.1486371,1.1609650,1.5146353,1.6625541
-0.2535368,-0.6256319,-0.9602016,0.6213165,1.4081463,0.4218969,0.5782048,-0.3948439,1.9602532,1.2787790,2.2660129,1.4455837,1.3379967,1.3865681,2.0133197,2.3073900,1.0191972,1.4048443,1.6525624,1.5512137,1.6855630
0.0404468,-0.5254512,-1.1787105,0.7445089,1.6470906,1.3044039,0.3897559,0.0738112,1.8078687,1.3603252,2.2813303,1.7369508,1.4512088,1.4547684,1.6143079,1.8038131,1.1425446,1.2297391,1.4481959,1.5593513,1.3829330
-0.3622366,-0.8273149,-1.3019948,0.6574232,1.3979881,0.9092627,0.1691717,-0.5635418,1.6661009,1.2914995,1.4342178,1.7162362,0.7955816,1.5507662,1.1732273,1.7055079,0.6445494,0.7775835,0.9693293,1.2482405,0.8707342
-0.3460613,-0.6847100,-1.7144482,0.6722816,1.1910039,0.8662575,0.3651045,-0.5013996,1.9887990,0.9622319,1.0826138,1.6163342,0.5245214,1.2527907,1.4870971,1.7901680,0.3742270,0.9856127,1.0234766,0.8530782,0.8560724
-0.1262186,-0.1279372,-1.1818109,0.4355325,1.4541740,0.8251905,0.4491727,-0.5687752,1.9722862,0.5777901,1.4407513,1.1112975,0.5416446,1.2316569,1.3794019,1.7071660,0.7683980,0.9341813,0.6595074,0.7665610,0.9606753
-0.2193932,-0.5390884,-1.7049680,0.0336837,1.3155710,0.1193398,0.3847947,-1.1735084,1.7064960,0.3231255,1.2638084,1.0301785,0.3775860,1.3575048,1.1724945,1.1900004,0.4255626,0.6422730,0.4947885,0.5010346,1.0067213
-0.2014805,-0.1916577,-1.4653548,0.3879610,1.4087431,-0.0352484,0.5897651,-1.1031592,0.9451032,0.0384838,1.1144525,1.2415705,0.2044959,1.3723696,1.4569532,1.2479339,0.7291781,1.1868148,0.2712413,0.3154271,0.9985504
0.0188251,0.0946333,-1.3323725,1.0996104,2.0163312,0.0697545,0.7673916,-0.6887286,1.7008754,0.4982925,1.1544555,0.7083802,0.7831087,1.6864576,1.9278183,1.5617317,0.5868498,1.3844073,0.6974693,0.5874974,1.3426871
0.1975520,0.2945186,-1.2531250,1.2877187,2.2462385,1.1103356,1.0003158,-0.0760540,1.6864511,1.1813343,1.4187875,0.7161966,1.3744330,1.9221985,2.3471031,1.8585358,0.8013455,1.4550294,0.8740287,0.8440287,1.4619539
