F3,Fz,F4,Fc5,Fc1,Fc2,Fc6,T3,C3,C1,Cz,C2,C4,T4,Cp5,Cp1,Cp2,Cp6,P3,Pz,P4
-0.9988591,-1.5399928,-2.5182149,-1.8549187,-1.5798413,-2.2209125,-1.4577627,-0.3895706,-2.0782180,-0.9875492,-0.5128558,-1.6369278,-0.6932734,-2.5435119,-1.8800850,-1.6812812,-2.2128816,-2.9633653,-1.6950313,-2.1978467,-2.6794384
-0.9770320,-1.4814564,-2.2340751,-1.7117114,-1.8018351,-2.3685803,-1.1651415,-0.4413096,-1.0580124,-0.5525124,-0.3274867,-0.5671170,-0.9373369,-1.8194811,-1.2624465,-1.4193449,-1.7686223,-2.3919728,-1.3894717,-1.8332838,-2.1631720
-0.9189358,-1.4281616,-1.3959988,-1.5294746,-2.0789897,-1.8292011,-0.7844151,-0.0553891,-1.1429628,-0.6330003,-0.3001533,-0.5294487,-0.4806075,-1.1137816,-0.6340433,-1.0836743,-1.7418168,-1.9017521,-0.8780369,-1.4920557,-1.9885147
-0.7287465,-1.3670402,-0.9352237,-1.3010648,-0.2607812,-1.4266602,-0.3278204,0.0368831,-1.0745186,-0.7960974,-0.4719373,-1.1549443,-0.1809286,-0.5809280,-0.3598404,-1.4498997,-1.9416608,-1.6143579,-0.8499328,-1.5664558,-2.0450506
-0.5396140,-0.9554117,-0.4092266,-0.6644678,-0.2670452,-1.2108022,0.1016142,-0.1617293,-0.6258149,-0.7314585,-0.5778603,-0.5452991,-0.0960894,-0.3863623,-0.0937752,-1.7267356,-2.2231724,-1.3464372,-0.9006847,-1.6711307,-1.6455190
-0.7552899,-0.7179291,-0.5260046,-0.8128526,-0.5430328,-1.9246535,0.1016651,0.1986137,-0.1467812,-0.9274180,-0.8301286,-1.0124615,0.0359586,-0.3898436,0.0886887,-1.4886918,-1.7132266,-0.6646610,-0.5967604,-1.4293252,-1.1671463
-0.5643075,-0.6928476,-0.5057583,-0.7344930,0.2790836,-0.9055089,0.1143487,0.3358721,-0.5387490,-0.2680661,-0.6486695,-1.4008075,0.0889905,-0.1848885,0.1513460,-1.2428916,-1.5680466,-0.1408811,-0.8141329,-0.8613911,-1.0593494
-0.5128001,-0.7314295,-0.5217437,-0.7298223,-0.8742136,0.0948081,0.0774682,0.4640597,-0.1179531,0.3339695,-0.4991593,-1.0361781,0.4819275,-0.0878597,-0.1450765,-1.3616083,-1.0831681,-0.1835756,-0.6513403,-0.8336371,-0.9149380
-0.5374393,-1.4073576,-0.3718694,-1.4567928,-1.2838438,-0.7442659,0.0205774,0.3187358,0.2606204,-0.0740867,-0.6942275,-0.1430682,0.2752343,0.0658785,-1.0649952,-1.4521781,-1.1014172,-0.8327536,-0.8252233,-1.0284828,-0.8443348
-0.7483876,-1.8562660,-1.5196879,-1.6770790,-0.9040713,-1.1224203,-0.5036124,-0.0341249,-0.4220875,-0.4704280,-0.3262003,-0.9053261,-0.3919889,-0.5407508,-0.9607214,-1.5505081,-0.8881221,-1.5707666,-1.2920947,-0.9847893,-0.9056893
-0.9155926,-1.5557959,-1.1987031,-1.6994871,-1.1408644,-1.4609519,-0.3179681,-0.1168006,-1.3221053,-0.4015164,-0.3625641,-1.0495279,-0.2374714,-0.7511672,-1.0804869,-1.2796671,-0.5392655,-1.3412722,-0.9278641,-0.2903466,-0.8929800
-1.4047440,-1.5668725,-1.0789125,-1.9140841,-2.3999429,-1.0789629,-0.3280937,-0.1888225,-1.1441486,-0.1486257,-0.0656487,0.3751720,-0.1709397,-0.2821776,-1.2700895,-1.5239108,-1.0372915,-1.4293553,-0.7474921,-0.1379878,-0.9429463
-1.1967037,-1.5090909,-0.9404586,-1.6521817,-1.5399376,-0.9257071,-0.2819290,-0.1007831,-1.2417101,-0.0227058,-0.1669530,-0.3298321,-0.1578435,-0.3142365,-0.8684967,-1.6615102,-1.0002016,-0.6763858,-0.8233398,-0.3928282,-0.7182733
-0.9410895,-1.2980540,-0.8650851,-1.3432046,-1.1457767,-0.5304024,-0.0699663,0.1919875,-0.8382459,-0.0914011,-0.4119340,-0.9434760,0.1826337,-0.1538368,-0.2428535,-1.1748847,-0.9954479,-0.5833803,-0.6118321,-0.5060253,-0.9447901
-0.6753904,-1.4751513,-0.8072256,-0.4388285,0.1359048,-0.5807296,-0.0387312,0.0707626,-0.8360863,-0.1685581,-0.2434254,-0.0563272,0.4986721,-0.0216780,-0.1041620,-0.6328518,-1.0621109,-0.3857781,-0.2299851,-0.3392012,-0.2816526
-0.3201935,-1.7286642,-0.3481286,-0.0679657,-0.5092913,-1.0780203,0.1500476,0.2981603,-0.4105787,0.6775464,-0.0831689,0.0031946,0.6712440,0.1504777,0.6665360,-0.3871976,-0.6088015,-0.0850445,-0.0921642,0.1227301,-0.0225703
-0.3891464,-0.9715713,-0.6508701,-0.2617751,-1.3229123,-0.9586290,0.2540281,0.8439180,0.6913152,1.1062523,0.1353955,-0.5144594,0.3906230,0.2034996,0.3072534,0.3309123,-0.4640807,-0.5301225,0.3454188,-0.0520106,-0.4193942
-0.5227693,-1.5121331,-0.9753975,-0.4344411,-0.3945448,-1.4346670,0.0012115,0.8056933,0.5339379,1.1880807,0.2554200,-0.0903365,0.5727307,0.2066049,0.5983323,0.4530393,-0.0300768,-0.3485902,0.4077468,0.2399753,-0.5441656
-0.8608621,-1.5254424,-0.9967428,-0.2438229,-0.1244170,-1.1818060,0.1300994,1.0218524,0.5244159,1.3198973,0.6514446,1.0089250,0.5697743,0.5814203,0.6090789,0.8453287,0.4386671,0.2426727,0.7531399,0.6730659,-0.3582385
-0.8230455,-1.0980309,-1.5907824,-0.1187857,-0.0634968,-0.9315960,0.5254145,0.8136789,1.0317032,1.1573666,0.4267057,-0.1820688,0.3927072,0.3216807,0.6596720,0.1864292,0.5850877,0.3545676,0.6856770,0.1202015,-0.1203549
-0.6875548,-1.0908452,-1.0036298,-0.2104509,0.6574877,-0.8379050,0.2328696,0.6014217,0.7906777,0.7143007,0.1682526,-0.4485127,0.1168275,0.3550780,1.0525838,-0.4813733,0.4657745,0.1523618,0.7635172,0.3098167,0.3612686
-0.4862677,-1.1132078,-0.4173216,-0.1989440,-0.2603742,-0.8165918,0.2572283,0.7882842,0.6845908,0.7329290,0.2333045,0.5801908,0.5426837,0.7239011,1.0490288,0.2445686,0.3400918,0.2913690,0.8099819,0.3296297,0.3139365
-0.5928289,-0.8569334,-0.7510808,-0.0131594,-0.6354941,-0.6200193,0.3735102,0.6336605,1.1910661,1.4100459,0.2493691,0.2272822,0.7046496,0.6938025,0.4674868,-0.2025939,0.2048614,0.2428709,0.7391035,-0.0726177,0.2525261
-0.8493971,-0.8534618,-1.0364506,-0.4321365,-1.4478297,-0.6330032,0.1145898,0.5821835,0.4391444,0.6543580,0.1669850,-0.7868103,0.2859268,0.1090890,-0.0250962,-1.0464134,-0.6379902,-0.5784737,0.2814199,-0.5669667,-0.1079368
-1.0021830,-1.4801478,-1.1563166,-1.0682515,-1.6170988,-1.0217458,-0.3361666,0.2498391,-0.4671582,0.0736490,-0.3090025,-1.2367892,0.0617203,-0.3282395,-0.5186431,-1.6601591,-0.9720814,-1.3217748,-0.3060870,-0.8509775,-0.9355900
-0.9847982,-1.6942557,-1.0045515,-1.1746303,-1.6109207,-1.6983203,-0.4728268,0.0582555,-1.1650354,-0.2965962,-0.2918366,-1.2544122,-0.1881959,-0.2877610,-1.0118786,-1.4864331,-1.6804962,-1.4578061,-0.7528844,-1.5377086,-1.3497840
-1.0327306,-1.1222880,-1.0256172,-1.3021183,-0.8333546,-1.2831565,-0.5411203,-0.0178625,-1.4526390,-0.5995216,-0.3181365,-1.7740213,-0.4956649,-0.8301933,-1.2712532,-1.8178743,-2.0466325,-1.3199992,-1.0482171,-2.0505257,-1.3422614
-0.9369882,-0.7146229,-0.8476110,-1.3454323,-0.2393726,-0.8365090,-0.4311256,-0.3527828,-1.6115741,-1.2516617,-0.5921692,-1.1894487,-0.2744111,-0.6327523,-1.3170375,-2.2020020,-2.4362047,-1.3199625,-0.8934395,-1.8213667,-1.2820146
-0.5817392,-1.0094478,-0.7599744,-0.9911187,-1.3252594,-0.8094284,-0.2601351,-0.1767151,-1.4546071,-1.2048219,-0.7534162,-0.7182308,0.0300910,-0.2758333,-1.1691996,-2.1526642,-1.8089924,-0.8476060,-0.9380979,-2.1556721,-1.3548387
-0.5054724,-0.2084314,-0.3922069,-1.1695588,-0.2114651,-1.0089103,-0.4371119,0.1798796,-1.3183371,-0.9621935,-0.8103231,-1.6672570,-0.3449522,-0.3675396,-0.7386780,-2.0132341,-2.1800356,-1.5158179,-0.6367832,-2.0287745,-1.4503294
-0.8127480,-0.0771019,-0.6792226,-0.8751289,-0.7800404,-0.5276123,-0.2368203,0.3059549,-0.8649760,-0.9399073,-0.7692410,-1.5890318,-0.6597549,-0.5916228,-0.5200200,-1.5738099,-1.7585176,-0.7546575,-0.5621520,-1.9305493,-1.4372506
-0.8610755,-0.1541035,-0.5316111,-0.6141925,-0.6283259,-0.8370678,-0.4291090,0.0740636,-0.5939931,-0.5764654,-0.5364115,-0.3545936,-0.1231851,-0.3094408,-0.0527406,-1.2830670,-1.5588558,-0.6487613,-0.0367909,-1.3674082,-1.0754095
-0.6816847,-0.3610763,-0.8252648,-0.8717840,-0.7132380,-1.0101707,-0.5255151,0.0942422,-0.2754098,-0.6571361,-0.3940047,-0.5573460,-0.2550362,-0.2242219,-0.1828400,-0.8042142,-1.1942194,-0.7377757,0.1944313,-1.1458694,-1.1874979
-0.8555868,-0.0792458,-0.7273481,-0.8788521,-0.6632951,-0.5707122,-0.2617793,0.2398228,-0.1843058,-0.8457446,-0.5321813,-1.5653332,-0.3747160,-0.2151016,-0.1344483,-1.5532854,-1.7411867,-0.8877686,-0.1139012,-1.1944222,-1.1216207
-1.0607982,-0.4208008,-0.6889287,-1.1682950,-1.0738713,-0.6259674,-0.1881183,0.0281833,-0.0581564,-0.7589926,-0.8526246,-0.6751369,0.0875762,0.1517776,-0.1470279,-1.5403255,-1.7464284,-0.7840068,0.0855485,-1.2659757,-0.4758042
-1.2957909,-1.2062597,-0.6985550,-1.1678448,-1.2326077,-0.8243685,-0.3139083,0.0522438,-0.6028030,-0.7508704,-0.5909062,-0.1212779,0.3370057,0.0391018,-0.8601421,-1.1067570,-1.1427566,-0.1086107,0.3913643,-0.9965022,-0.1517961
-1.3389407,-0.9784964,-1.1466323,-0.9353599,-0.9791757,-1.1444125,-0.7129692,0.2742718,-1.1636984,-1.0459872,-0.4687913,-0.6265839,0.2277822,-0.2935548,-0.4114209,-0.8288944,-0.7501194,-0.2049728,0.4781551,-0.4137305,-0.1892506
-1.5389274,-0.5995584,-1.2349138,-1.0767349,-0.4986016,-0.9647121,-0.3361464,0.2511418,-1.0933741,-0.7238221,-0.2466438,-0.4435123,0.1617188,-0.3217377,-0.2294862,-0.9862329,-1.0166377,-0.7027181,0.2450988,-0.2263640,-0.1856341
-1.6996341,-1.1683444,-1.2092329,-1.3762182,-0.0711506,-1.3391743,-0.3950337,0.0096371,-1.1423386,-0.7700290,-0.2334624,-0.1958669,0.3079608,-0.6513091,-0.4848745,-1.2478547,-0.6949468,-0.6613250,0.3063320,-0.6468683,-0.1744522
-1.7831982,-1.4239359,-1.3960975,-1.3528545,-0.1008100,-0.8782591,-0.2196815,-0.1147738,-1.3536954,-0.6259785,0.0639962,-0.5525705,0.5250347,-0.0588913,-0.5915798,-0.8785962,-0.2991949,-0.3776078,0.3537344,-0.3867157,0.0183654
-1.3931578,-0.9716275,-1.2473633,-1.2670490,0.2867833,-0.3032950,-0.4065080,0.0693169,-0.4127437,-0.3554392,0.4905028,-0.6519594,0.5923570,-0.0433971,-0.3823769,-0.8132958,0.2800026,-0.4815905,0.1164243,-0.3501196,0.1216990
-1.4162402,-1.2380852,-0.6020935,-1.5016354,-0.1456243,0.0552877,-0.1341058,0.0015662,-0.7394140,-0.1905849,0.6115171,0.4804707,0.5689230,-0.2556077,-0.7817733,-1.0952053,-0.2542844,-0.1621806,0.2513817,-0.4884534,0.0780177
-1.1047819,-1.3840339,-0.3359387,-1.1993899,-0.3393854,0.2521646,-0.0521544,0.0755619,-0.7639054,-0.3471364,0.7786497,0.0849331,0.8499873,0.0392998,-0.6663660,-0.8255805,-0.2688647,0.1108600,-0.0104554,-0.1975873,0.0033023
-0.9584603,-0.7360799,-0.7828888,-1.2414669,0.1074495,0.0733759,-0.0904230,0.1526476,-0.2106249,-0.2976524,0.7539461,-0.9605011,1.0477221,0.1511298,-0.5335227,-0.6315800,-0.2239414,-0.0397720,0.2616570,-0.4901728,-0.2663987
-1.4808555,-1.0651231,-0.6336472,-1.4020216,0.3524108,-0.1996436,-0.3355662,0.3364353,-0.2064757,0.1553780,1.0135572,-0.2481772,0.9600947,0.1119524,-0.9635074,-0.4138043,-0.3250313,-0.1353014,0.5215283,-0.0606530,-0.2627175
-1.8248453,-1.1761853,-0.7346277,-1.2546179,0.6165743,0.3643420,-0.1199965,0.4682045,-0.5363382,-0.2338501,1.0283928,-0.0364270,0.7091033,-0.2636981,-0.6206354,-0.3633869,0.3903386,0.0900651,0.3660600,-0.1527877,0.0363256
-1.6718097,-0.4446433,-0.6813449,-1.4414688,-0.6310827,0.2025089,0.1756428,0.2601826,-0.2876744,-0.2327272,0.8506173,-0.5226194,0.7420848,0.2232665,-0.6173010,-0.1366260,0.5962954,-0.5684520,0.6232242,-0.1944783,-0.5292252
-1.9794343,-0.8786175,-0.5340732,-1.8532435,-1.1232597,0.1433620,0.1870726,-0.3185696,-0.2248777,-0.4090304,0.7626498,0.5359066,1.0485920,0.3837611,-1.0760269,-0.7452800,0.0237987,-0.5287331,0.0660333,-0.6072851,-0.6472252
-1.9894484,-1.2117144,-0.8466696,-1.6813172,-0.6848372,0.0613075,0.1054193,-0.2721967,0.1450345,-0.5459892,0.6306604,0.7259424,0.5504444,-0.1427233,-0.8887169,-0.6130988,-0.2376396,-0.5822408,-0.3555139,-0.9165933,-0.3180237
-1.7473762,-0.6213831,-0.6974238,-1.1376013,-0.4737217,0.1020851,-0.0118691,0.0810651,-0.3818659,-0.2427045,0.9736153,-0.0138005,0.6014971,-0.1424823,-0.2132606,0.3127441,0.2183657,-0.0300191,0.3496090,-0.1133415,0.0045333
-1.4487715,-0.9568865,-0.8215084,-1.3240420,0.0293485,0.3570678,-0.6503549,0.2326105,-0.1544154,0.2381965,1.2274153,0.4532332,0.8047558,-0.4581367,-0.2020870,0.3003875,0.4257431,-0.1219046,0.7980617,0.8450026,0.2531517
-1.8877337,-1.1747317,-1.0624515,-1.3813798,-0.6056005,-0.1321983,0.1254550,0.0333265,-0.0205419,0.3155522,1.1189787,1.6532140,1.1777222,-0.2271950,-0.0788203,0.0420250,0.6041157,0.7143505,0.7886541,0.9617137,0.1030355
-1.3548665,-0.8076936,-0.0783548,-1.1692642,-0.0400867,0.3895595,0.6241161,0.3425636,-0.7286831,0.0825071,1.0662280,0.7948493,1.3486799,0.7393365,-0.3164868,-0.2537960,-0.2756445,0.6831166,0.5953407,0.3592720,0.1529752
-1.5192215,-1.0836042,-0.5513501,-1.6869148,-0.6591251,0.5633304,0.1887450,0.3018227,-0.5935010,-0.2524128,0.9672298,0.8151801,0.7899632,0.5931695,-0.5863930,-0.2740189,0.0877305,0.2786997,0.6208684,0.6639743,0.1611316
-1.5133436,-0.4071955,0.0077036,-1.6240505,-0.7442244,0.4583489,0.8827228,0.1482798,-0.1676419,-0.0182660,0.7793827,1.2447821,0.8058779,0.7852054,-0.4924226,-0.2503380,-0.2691067,0.5340441,0.5524765,0.4716660,0.2350092
-1.9519575,-0.9063582,-0.0661817,-2.2244763,0.1333870,0.7517920,1.0402744,-0.0764714,-0.3881201,-0.1461350,0.6982785,1.1566402,1.0276072,0.9659054,-0.9293179,-0.4723373,0.2753538,0.5253779,0.5912343,0.7267739,0.6613700
-1.6715055,-1.0111783,0.4008965,-1.7493515,0.0378729,0.7525148,1.0595790,-0.1742544,-0.6947287,-0.3242540,0.5691568,0.2645783,1.0094208,1.1136954,-0.8308174,-0.4905541,0.1498236,0.3308620,0.2285398,0.2611358,0.3588896
-1.4648997,-0.7662096,0.4983459,-1.5124612,-0.1557181,1.0618590,0.6254842,-0.0284933,-0.7669417,-0.1532716,0.5973000,0.2790712,0.7456772,0.8465153,-0.7096713,-0.6151502,-0.0951633,0.3167376,-0.3140286,0.5383280,-0.0267773
-1.7760539,-1.0334197,0.2421067,-1.3286916,-0.7215881,0.6355547,0.7600229,0.0501408,-1.0868940,-0.4694988,0.1693044,0.6430979,0.4972525,0.6608054,-0.8017528,-0.6202959,-0.5063752,0.7259306,-0.0584092,0.4229897,-0.0766632
-1.3907969,-0.2253302,0.4614250,-1.5907503,-1.0029247,0.6881157,1.0926414,0.0351101,-1.3602587,-0.3371882,-0.2580565,-0.0630286,0.7575445,0.8308418,-0.3573759,-0.6284797,-0.8046671,0.4888765,0.4939446,0.6393904,0.1882528
-1.3033565,-0.1997869,0.3675917,-1.3947482,-0.4873402,1.3621451,0.6535527,-0.0766101,-0.8299311,-0.1137064,0.0839970,-0.2032617,1.4887406,1.0075865,-0.0107333,-0.4858727,-0.0194663,0.7201019,0.3814322,0.7835909,0.7403895
-1.4980218,-0.7794299,0.6609839,-1.3876482,-1.3726285,0.6202407,0.7717462,-0.1294253,-0.2177124,0.0802901,0.2579842,0.5488600,1.1192722,0.9744765,0.0061818,-0.4434747,0.5242358,0.7672408,0.4802870,0.9653124,0.7007160
-1.6758002,-1.0473816,0.1488218,-1.5218571,-1.5021950,0.0000435,0.8921000,0.0383985,-0.4341991,-0.3110952,0.4193414,-0.3058020,1.0283762,0.9300957,-0.1425164,-0.4136896,0.4246063,0.5120366,0.4965581,0.6656286,0.8318632
-1.3469349,-0.8910046,-0.0227594,-1.4495032,-1.2980406,0.0040379,0.5743427,0.2607071,-0.5943900,-0.3156331,0.6236864,-1.3273526,0.9841102,0.0724283,0.0022906,-0.4533346,0.4993045,0.7955968,0.6185939,1.0104578,0.6464049
-1.3377877,-0.6609801,0.3253179,-1.4921638,-1.4987539,0.3865530,0.7582616,0.2392466,-0.3394962,-0.5138958,0.5243350,-0.1711402,0.8067744,0.3605938,-0.2809549,-0.2951230,0.4503168,0.7254832,0.6268713,1.2732501,0.6593204
-1.7582235,-0.7750001,-0.2732612,-2.1052151,-1.3242207,0.5377814,0.7951928,0.2048429,-0.0257294,0.0975583,0.4958708,0.4389452,0.8247449,0.2775700,0.0153974,-0.6089456,0.2409158,0.4032035,0.6755650,1.0977800,0.3734265
-2.0129912,-0.9686067,-0.2391970,-2.0218749,-0.9808587,0.5323584,0.7734467,0.1536375,-1.1000047,-0.3530580,0.6766678,-0.3332910,0.9251009,-0.3152914,-0.2059422,-0.8208566,0.1653471,-0.1557819,0.6456549,0.8147706,0.1814450
-1.7704656,-0.8921967,-0.4102481,-2.1961415,-1.6011385,0.3296744,0.3737831,-0.1773163,-1.1239626,-0.8999172,0.8725238,-0.1048302,0.6660830,-0.4356536,-0.2064972,-0.6821865,0.4712890,-0.3401849,0.2828881,0.1052281,0.0893734
