F3,Fz,F4,Fc5,Fc1,Fc2,Fc6,T3,C3,C1,Cz,C2,C4,T4,Cp5,Cp1,Cp2,Cp6,P3,Pz,P4
0.1009580,0.3816770,0.5507613,1.6805818,0.3284140,1.1499352,0.6559719,2.1119406,1.2608432,0.1666189,-1.3807821,1.2985090,0.1878991,0.7102422,1.3798698,0.8107306,-0.3453767,1.0096530,1.3071133,0.9179132,0.7780434
0.1907388,0.4592686,0.8456256,1.1082438,0.4549839,1.1248966,0.8484374,1.9716306,1.2114880,-0.1289693,-1.6472715,1.4934392,0.7578377,0.5156358,1.4444937,0.7033808,-0.0839588,1.0163854,0.7806506,0.6060836,0.7923915
0.6226847,0.0899127,0.6788343,0.9716432,0.5213957,1.8257718,1.0009453,1.8282173,1.6102684,-0.3919836,-1.5348494,1.8582677,0.6483118,0.9261869,1.4975632,1.0476880,0.0786626,1.2805638,0.6680041,0.6900588,1.1944773
0.7397284,0.0135190,0.7477780,0.8169747,0.6039115,1.5278251,1.2281567,1.8675302,1.3856990,0.0293751,-1.0593723,2.0149190,1.0709387,1.4989535,1.1148973,1.1145848,0.6063308,1.5414412,0.9315776,0.7350630,1.1747766
0.8845907,0.2090946,0.5659764,1.4264343,1.3533460,1.4254649,1.0277634,1.7120875,1.5561647,0.4293364,-0.9669897,1.6704135,1.3194463,1.4032588,1.2368436,1.0913203,0.6248633,1.2786700,1.1014768,0.6361197,0.9441386
0.8265298,-0.4416863,0.7063275,1.5987532,1.2817240,1.1924361,0.8181049,1.7008293,1.2684785,-0.0806517,-1.1108363,2.0596030,1.0836033,0.8954344,1.2593043,0.9835056,0.0492982,0.9934944,0.8788890,0.7415743,0.8355377
0.4544295,-0.6907081,0.5723531,1.0077176,0.8427040,1.2914808,0.8896081,1.7583740,1.4666419,-0.2804219,-1.2964022,1.9375277,0.8343437,1.2076145,0.9351308,1.0995764,-0.2258915,1.0282918,0.6232664,0.6092265,0.6673274
0.4120285,-0.2442922,0.1641193,1.2938625,0.3489942,1.5343199,0.8303063,1.6955987,1.5786021,-0.4636495,-1.6048040,1.0033703,0.6620266,0.7849860,1.0062138,1.1118327,-0.1105285,0.7298211,0.6036049,0.2399904,0.4375418
-0.0810098,0.1129099,0.0518271,1.0970098,1.0462276,1.5551471,0.6507344,1.6993202,1.3209245,0.1816841,-1.5752016,1.0736377,0.4849538,0.5740525,1.1527241,1.2913510,0.1210364,1.1423789,0.8804517,0.6279559,0.8351897
0.0959070,-0.3124654,0.3494948,1.5388403,1.1059753,1.3802342,1.0223645,1.6597695,1.4569093,0.4577897,-1.3786139,1.7634072,1.0126605,1.1088395,1.5250859,1.6859953,0.4972866,1.5967981,1.2232906,1.0321349,1.1855255
-0.1413582,-0.4358758,0.2202081,1.2083484,1.0477225,1.2490020,1.2060647,1.9317812,1.3113068,0.6214520,-1.2766261,1.3560686,1.4231292,1.2532871,1.6033386,1.8145022,0.6765243,1.7181504,1.3029772,1.4352766,1.3121339
0.2919530,-0.0297929,0.5711983,0.9141163,1.0659690,1.5682667,1.2181641,2.0055277,1.2839594,0.8860825,-0.9743506,1.5966904,1.9450774,1.3046179,1.4114182,1.7955554,0.9428975,1.6141163,1.1225770,1.4269745,1.2270291
0.4453076,-0.1586821,0.4944101,1.7012569,1.1392746,1.0775515,1.1291553,1.8004528,1.7231333,0.9893903,-1.1831012,2.1596081,2.3289239,1.7624273,1.6030096,1.6774875,0.9818792,2.2640631,0.9566948,1.5601400,1.6488570
0.5816341,-0.1622531,0.6984637,2.1993356,1.3209606,1.1923571,1.3226417,1.9540441,1.7191331,0.8526461,-1.3880398,1.9405512,1.9929485,2.0984423,1.8673680,1.5942819,0.6384610,1.9613584,1.3396274,1.5066420,1.5413210
0.5106835,-0.2460071,0.5925366,1.2173206,1.4332277,1.3579270,1.3150630,1.9406997,1.5905818,0.4131591,-1.3131924,1.4076287,1.5146226,1.7384696,1.4126379,1.4419081,0.4765372,1.6166993,1.1298715,1.5558960,1.5647081
-0.4737350,-0.4920069,0.1968706,0.5220660,0.8040173,1.9497333,0.6807797,1.6842268,1.5700088,0.3690103,-1.1639922,1.3856328,1.4989475,1.4987693,1.1931573,1.7597634,0.7497230,1.4383423,1.0546112,1.6269671,1.3321021
-1.2900149,-1.1177375,-0.4686984,0.1619344,0.8953984,1.4635801,0.2492961,1.5013635,1.0747632,1.0264452,-1.0440042,2.2104373,1.1964295,1.3214482,1.0167235,2.2668855,0.4692556,1.2356454,1.3765801,1.7464774,1.3279984
-0.3388260,-0.3382871,0.1387875,0.6838547,1.5249414,1.6868330,0.6700329,1.7717993,1.4997934,0.5785541,-1.0552797,1.8566759,0.8653937,1.2078462,0.9332044,1.9762911,0.1352775,1.1335962,1.0831814,1.3315389,1.1263938
0.3480026,-0.1395597,0.8707101,0.5455120,1.7528721,1.9215660,0.6695775,1.9187140,1.7987639,0.2093832,-0.9667835,1.8139595,1.1210226,1.1280721,1.0960065,1.7262492,0.3099596,1.0513390,0.8151837,1.2857363,0.9664330
0.2237534,-0.3935365,0.5229569,1.0622525,1.2165595,1.2725719,0.5324365,1.7073630,1.2374017,0.3160005,-0.9191713,2.0875437,1.0420229,1.1562387,1.4021716,1.4590582,0.1717862,0.7177624,1.0977911,1.0370646,0.8818043
1.2839072,0.0142638,0.5015954,1.5456700,1.5110359,1.3275490,0.6320980,1.8655789,1.1257589,0.1567415,-1.2672987,1.7947447,0.6248457,0.8568686,1.0623821,1.5764453,0.2398555,0.5972506,1.1478986,0.7238345,0.6788924
1.0927963,0.1091477,0.4243533,1.2758740,2.2146821,1.5657661,0.3935908,1.7636284,1.3465896,0.2286721,-1.3321915,1.6988766,0.5258447,0.5530196,1.0719934,1.6878455,0.4582321,0.4929234,1.1882814,0.9420700,0.7515066
0.9328359,-0.0435485,0.2771204,0.9112414,2.0491819,1.3352569,0.3843612,1.7858040,1.5227561,0.4909684,-1.0586741,1.9761232,0.5751065,0.6061805,0.8839427,1.4686152,0.1559756,0.2294146,0.8674065,1.2395973,0.8187602
0.5878450,-0.1920833,0.5463564,0.3256390,1.4641945,1.3776828,0.3599610,1.4979312,1.0737238,0.4629796,-1.2067717,1.6790556,0.5118814,0.5921033,0.0470524,1.2452258,0.2294447,0.2552877,0.5783921,0.8037214,0.5894552
-0.1342247,-0.2455936,0.0797730,0.4086965,1.1848341,1.8710586,0.2311536,1.1517994,0.8494846,0.0406990,-1.0072445,1.4221728,0.3287282,0.2616429,-0.2704508,0.9291198,0.0794796,0.2976119,0.2306719,0.4817202,0.2997960
-0.2173138,-0.0282430,-0.5537448,0.3893504,1.9727823,1.4368290,0.2091383,0.9513004,1.0324209,-0.2591820,-1.1945347,1.5865874,0.6115753,0.1362153,-0.0993176,0.5813639,-0.1336360,0.3008411,-0.0153868,0.8317072,0.5896471
-0.0934680,-0.0692742,-0.0502676,0.5175685,1.4420387,1.2918166,0.1218124,1.2508130,1.1090586,0.3297219,-0.9772918,1.8248861,0.7273781,0.6926785,0.0398106,0.5968602,0.2050125,0.3247778,-0.1002827,0.7374955,0.7485806
-0.1909578,0.0652748,0.1457754,0.4203584,0.8650095,1.5030041,0.2596526,1.3761477,1.2057573,0.5220125,-0.9829276,1.5621073,0.9199308,0.6336172,0.4668810,0.8540857,0.4897483,0.7081711,0.3618576,0.5627039,0.6695046
-0.8068448,-0.2253311,-0.4752961,0.4395449,1.1951280,1.5541732,-0.0663878,1.2028819,1.6021258,0.4072328,-1.1012226,1.3767292,0.6740679,0.7820742,0.4732170,0.7075915,0.1551313,0.6156788,0.2330474,0.2488801,0.5863769
-0.8640223,-0.6697958,-0.5342682,0.0012869,1.3556786,1.0257269,-0.0575781,1.1294850,1.2925773,0.3034577,-1.2605394,1.4327415,0.2229206,0.3503139,0.2893182,0.6311015,-0.2517878,0.3875604,0.2031827,0.3975813,0.5561996
-0.2711402,-0.0477920,-0.3790394,0.0759684,1.4371541,1.2778811,0.2076572,1.2933279,1.1252066,0.1009192,-1.0315518,1.0054380,0.4193308,0.1827075,0.5673240,1.0149239,0.2411737,0.6750425,0.4305727,0.6795374,0.7856932
-0.4154050,0.4101232,0.1659644,0.1091194,1.4663191,1.5011939,0.2021809,1.4295154,1.4702526,-0.1053631,-1.1910502,1.0485688,0.4086897,0.4056827,0.2531954,0.7090499,0.2355057,0.6335223,0.2971777,0.7901649,0.8721189
0.0651178,-0.1396326,0.8529448,0.0088288,1.8512185,0.9424130,0.0123113,1.4721164,1.0545313,-0.4193212,-1.3948212,1.5411650,0.5978034,0.5898485,-0.1848774,0.4517002,-0.0620992,0.3638457,0.3276370,0.3021118,0.9421015
0.2113699,-0.1654072,0.2964216,-0.2692736,2.0137637,0.6157450,-0.1632922,1.4826577,0.9368261,-0.2751973,-1.5712738,1.5734874,0.7582855,0.1390789,0.2438986,0.3163448,-0.1569324,0.1997445,0.2380763,0.5657841,1.0243223
0.0746395,0.0472690,-0.6702498,0.1069496,1.3199693,1.0308640,-0.1551706,1.2096418,0.5827301,-0.2720095,-1.4416202,1.4848716,0.6219434,0.1776626,-0.0708834,0.6261766,0.1732120,0.0838564,0.1722579,0.7630408,0.6827034
-0.3569057,-0.0781928,-0.9125297,0.4942599,1.2123488,1.0005642,-0.3281870,0.9924866,0.6865663,-0.3012682,-1.2712653,1.7473131,0.7750800,0.2334283,-0.1014289,0.9836930,0.1877736,-0.0331986,0.3069194,0.7002053,0.8103450
0.2206444,-0.5370556,-1.1164224,0.4921656,1.1751970,0.3531109,-0.2215566,1.0891560,0.7728477,-0.0251797,-1.4924698,2.0199189,0.4681724,0.0869350,0.1387400,0.8562652,-0.1071198,0.2370640,0.1204815,0.6143811,0.8215087
0.9732146,-0.3406093,-0.9656541,0.4800995,1.4595785,0.7799873,0.0896283,1.4403399,1.3514286,0.1256168,-1.2444910,1.5588273,0.2659218,0.2674577,0.5583664,0.9584401,0.1815385,0.6299117,0.5582185,0.4880004,0.8966506
0.9948563,-0.0624500,-0.2296705,1.0006074,1.4147776,0.9303766,0.1330969,1.4918109,1.8748418,0.5518808,-1.4486437,1.5952392,0.7487752,0.4714440,1.1227772,1.3215039,0.1606969,0.8115361,1.0451874,0.8172815,0.8375419
1.1790154,-0.1627442,-0.0691560,1.4799988,1.7529210,1.1760976,0.6524153,1.7238340,1.8157762,1.3339691,-1.3318623,1.7168634,1.1171446,0.5564355,1.2798761,1.3117815,0.6118510,1.2618468,1.5983889,1.2431620,1.0602257
1.6577375,-0.0370638,-0.0462440,1.8654511,1.8557072,1.1783154,0.8969989,1.9986687,2.1772096,1.7488983,-1.1410770,1.7882499,1.6532323,1.0812448,1.7557123,1.5004467,1.0113862,1.2515396,1.6988592,1.6050193,1.4312012
1.4241265,0.4342202,-0.1885551,1.4277406,2.1921523,0.5542139,0.9791144,2.1386948,2.3712478,1.4087114,-0.8024632,1.8435618,1.6290420,1.1690032,1.7343718,1.8098708,1.1277496,1.1978087,1.8314639,1.9869674,1.4423414
0.5908173,-0.2665065,0.0517084,0.6444076,1.4789078,0.8451842,0.7773148,2.0431523,2.2081037,1.2283531,-0.6389771,2.0117519,1.4961461,1.0867941,1.7882366,2.1652734,1.3038179,1.3156279,1.8475119,1.7413833,1.5681781
0.2344584,-0.4144950,-0.5747958,0.6443321,1.4895267,1.1320939,0.4079606,1.9589322,2.0259228,0.7631362,-0.7577454,1.9870256,1.3231835,0.8307008,1.7713677,1.9245962,1.3304831,1.1892066,1.7029768,1.5399665,1.4525013
0.2638713,-0.0661931,-0.2907459,1.0223483,2.0330434,1.3093892,0.3326368,2.0480874,1.9120858,0.8159511,-0.7834498,1.8212286,1.4521462,0.8214368,1.7058822,1.9304328,0.9448321,0.8818449,1.5697539,2.3351996,1.2766572
0.1923436,-0.2273054,-0.0471610,1.3531206,1.8236264,0.9389747,0.5256863,1.9020528,2.1044221,2.1165044,-0.7750212,1.8667890,1.2286164,0.8951011,1.6338286,1.8113787,1.1165735,1.0421236,1.2328449,1.8162611,1.0812469
-0.0549490,-0.7807195,0.4903808,1.3228883,1.8210630,0.9593491,0.6860933,1.7617235,1.6064590,1.5536600,-0.9441532,2.0497336,1.1137309,1.1590816,1.4536997,1.6281493,0.5896255,0.9153906,1.0102092,1.3866940,1.0078570
-0.2653404,-0.2780364,-0.2846629,1.2956055,1.5220002,0.8186651,0.5002257,1.8420683,1.8255697,1.4245088,-0.5651536,1.5529045,1.0890795,0.7822137,1.5190696,1.6005040,0.7981809,0.4107037,1.3238741,1.4519693,0.8014295
-0.5031299,-0.0558008,-0.6914622,1.0631957,0.7744965,0.9571708,0.1557304,1.7485014,1.9824277,1.0088518,-0.4208873,1.8627740,0.9766121,0.4876100,1.1541405,1.7754781,0.7179396,0.4317336,1.1858485,1.4761596,0.8434975
-0.5279259,-0.4859186,-0.1359147,0.3963250,0.6521796,1.0856690,0.2300626,1.7076088,1.6820002,0.5018907,-0.5641221,2.0209584,0.9405069,0.4470865,0.9235168,1.7871715,0.8633925,0.6609079,1.0046682,1.0434750,0.9778664
-0.4110012,-0.6235589,0.0247606,0.6636462,0.7937974,1.0499347,0.4556219,1.8185490,1.4611108,1.3345644,-0.2186108,1.9112679,1.2252741,0.5941293,1.3231226,1.7975062,1.2688119,0.6805654,1.0558813,1.2670279,1.1714417
-0.9150609,-0.6242912,-0.5291106,0.5930346,0.8387682,1.1217686,0.6784535,1.6551492,1.2262173,1.3011882,-0.1922400,1.8924924,1.4305401,0.6585385,1.1923999,2.0728555,1.2966031,0.9182482,0.9902210,1.5941621,1.0246118
-0.8065464,-1.0343363,-0.8021954,-0.0486448,0.5100327,1.4299403,0.6929597,1.5980978,1.1079719,0.9111744,-0.5672811,2.5804427,1.3457665,0.7806544,0.9557461,1.9701327,1.7658062,0.9661747,0.9943048,1.7703798,1.3239186
-1.0677353,-1.2742294,-0.8019761,0.0437879,0.3227227,0.8309029,0.4165942,1.5006433,1.1312149,0.8846581,-0.1560782,2.5956025,1.3143785,0.8757883,1.2591779,2.0156264,1.9098581,1.2525090,1.1787475,1.6884700,1.3485250
-1.4173847,-0.7386634,-0.6353360,0.2341129,0.6532380,1.3161573,0.3753871,1.6382821,1.5398542,1.2147976,-0.0182340,2.2065439,1.9252248,1.0067990,1.8062069,1.8019128,1.7181298,1.1749322,1.2623758,1.9580443,1.4306847
-1.1505307,-1.0657135,-1.1644857,-0.0102489,0.7449390,1.3081521,0.3071173,1.7659239,1.8512927,1.5047768,0.1453599,2.6756463,1.5968124,0.8090634,1.3339052,1.9464853,1.3289876,0.6966987,1.0101738,2.0510747,1.3599244
-1.6531947,-1.1206169,-2.1088915,-0.0117023,0.3613048,0.6807896,0.0809003,1.5572790,1.1887251,1.3888134,0.2774435,2.5535939,1.2852091,0.3322794,0.8524668,1.8134356,1.3714088,0.6104743,0.8270283,1.5961519,1.0866815
-1.6051394,-0.7916124,-2.2733667,0.3179891,0.2618241,0.4130450,-0.1421999,1.3506088,1.0437316,1.2005609,0.0593689,1.6348122,0.8458756,0.0929214,0.7347385,1.3689412,0.9992274,0.2597698,0.8792737,1.4189996,1.0419015
-1.6223609,-1.6034678,-1.9158806,0.0059921,0.6386344,0.5442445,-0.3075241,1.2210482,0.9082059,1.0907749,-0.2447072,1.6601714,0.8041761,-0.0251691,0.9029905,1.3337568,0.7539699,0.0616511,0.9103940,1.4394336,0.9211063
-1.7487087,-1.7831548,-2.0637813,-0.3499930,0.2223640,0.4180458,-0.5986144,1.1070302,1.0800089,1.3812319,-0.3716738,2.2173452,0.7915416,0.0888278,0.8601872,1.3273464,0.6203407,0.2566373,0.8469653,1.1119559,0.7656214
-1.4563942,-1.6216923,-2.1299744,-0.3729548,0.0844375,0.0687257,-0.8383445,1.2416476,1.3105783,0.8897706,-0.3988377,2.0995841,0.2333485,0.0670858,0.8387428,1.0869288,0.5949521,0.3273311,0.6286719,1.0234880,0.9533133
-1.5442796,-1.3362825,-2.1336424,-0.6916962,0.5041894,0.6157098,-0.7373583,1.1368272,1.0131880,0.4091527,-0.3058556,1.7125342,0.0409073,-0.1272330,0.5554931,0.8691702,0.7954116,0.0268788,0.5921839,1.1246835,0.9671612
-1.1604670,-0.9617755,-1.7164929,-1.0006787,0.5528199,0.4177370,-0.6988577,0.9561742,0.9288454,0.3488543,-0.4663167,1.9876741,-0.1664650,-0.2386844,0.7793423,0.9241386,0.1027602,-0.3303213,0.6893807,0.6526961,0.5992758
-0.4880384,-0.9992346,-1.8152808,-0.2294212,0.6903938,0.3865183,-0.7604828,1.0276723,0.8571392,-0.2357197,-0.6589131,1.6280726,-0.1059226,-0.6766229,1.0120566,0.9491954,-0.3137078,-0.6732007,0.7570262,0.3034374,0.6264161
-0.0375061,-0.5916853,-1.6969067,0.7314259,1.1386077,0.4257285,-1.1150098,1.3481133,0.8703369,-0.1950267,-0.6374688,1.4164464,-0.5008475,-0.9811212,1.0254973,1.0039159,0.0839762,-0.5759740,0.3751349,0.0017243,0.2857645
-0.1078522,-0.2004329,-1.0376865,0.5559800,0.8635749,0.8025201,-0.4972345,1.4413455,1.0757424,0.2994745,-0.7226127,1.6444505,-0.2137436,-0.6160876,1.2108548,1.0179774,0.0891591,-0.1448673,0.2748735,0.4320304,0.3615171
0.1311294,-0.2837155,-0.4537499,0.8096879,0.1433232,0.5061114,-0.3424692,1.4633877,1.3144976,-0.2826449,-0.7929320,1.7068274,0.2706310,-0.3409515,1.4305972,1.0802796,-0.0132725,-0.2420869,0.6621655,0.4590913,0.3280056
1.0091641,0.1705935,-0.4992492,0.5859970,0.9896122,0.5098856,-0.1765671,1.6403246,1.2892927,-0.5194960,-0.7753228,1.1980433,0.4639782,-0.0531885,1.4121009,0.8069757,0.0741938,0.1559245,0.5102292,0.4439951,0.5336775
1.8280728,0.2537339,-0.0164463,0.6782020,1.3393807,1.0184330,0.3336102,1.5338510,1.2530023,0.1987421,-0.7300570,1.2448924,0.7698570,0.3817437,0.5364949,0.3505429,0.1117691,-0.3381490,0.2340493,0.1887233,0.4709881
1.6354182,0.1238163,0.5098550,0.0099094,0.9440408,0.7739212,0.3954851,1.1108774,0.9638445,0.0845921,-0.9384995,1.4647998,0.2783685,-0.0359787,0.5545821,0.3891424,-0.3960888,-0.5566508,0.1968843,0.2742812,0.2167717
1.6222745,1.2472676,1.1683252,0.1096123,1.1123825,0.8813411,0.6952190,1.1555849,0.4524412,-0.7207872,-1.0574362,0.8649368,0.2211286,-0.0023956,0.1975170,-0.0230247,-0.9745105,-0.2576456,-0.0766286,-0.1204803,-0.1398385
2.4084105,1.3212285,1.4211258,0.4742477,1.2342070,0.6651897,0.6169599,1.1438143,0.1700570,-0.7644804,-1.0400355,0.6711042,0.2002106,-0.1292942,-0.0345232,-0.0192713,-0.7735222,-0.2771243,-0.4508710,0.0612321,-0.0789360
2.7899156,1.0239236,1.4497006,0.8332141,1.1843973,0.8039252,0.6832401,1.2250036,0.6186505,-0.6989009,-0.9416055,1.4173104,0.1504294,-0.0913822,0.0908030,0.1856073,0.0333019,-0.4361437,-0.2826471,0.0748861,0.0984278
2.3489976,0.7152762,1.3710574,0.6796315,0.5319302,1.0678302,0.7664344,1.3176764,0.7062510,-0.6288214,-0.7307823,1.5463839,0.3729706,0.4581536,-0.0057399,0.2496718,-0.0879206,-0.4669688,-0.1754956,0.3849640,0.2807681
2.4779475,0.6843944,1.5604516,0.4299074,0.7033287,1.0419993,0.8875621,1.0576187,0.4580470,-0.3717359,-1.0215745,1.1980885,0.2948444,0.5726974,0.0848445,0.0888540,-0.3297781,-0.4386168,-0.2790072,0.3260628,0.2673231
2.6246741,0.7651645,1.7126455,0.2223657,0.9646871,0.8300384,0.7156582,0.9298339,0.4155985,-0.4246476,-1.1582197,1.3640597,0.4114090,0.4684966,0.1828812,0.5555720,-0.1881191,-0.5443662,-0.2077261,0.1541037,0.3789463
2.6471174,0.8413370,1.2030905,0.3563451,1.0695448,0.5198932,0.7186511,1.0071759,0.4280353,-0.2728415,-0.8804882,1.2686654,0.2539917,0.3100863,0.4479888,0.4168780,-0.2635055,-0.4714052,-0.1639474,0.2744346,0.2553565
2.3577309,1.2456350,1.2302356,0.0876048,1.1170645,0.9312243,0.5308222,1.0777147,0.3082352,-0.7709130,-1.0459973,0.8598112,0.0414558,0.1734292,0.2152638,0.4233293,-0.3604064,-0.3735598,-0.3140585,0.3175384,0.0820365
2.1746159,0.9413813,1.6714506,-0.0903333,1.6093041,0.8302227,0.4848064,0.8316662,0.2620211,-0.6762764,-0.9796252,1.2885959,-0.0499339,0.2143171,0.0570776,0.2246787,-0.0825076,-0.2915590,-0.3130824,0.3623794,0.2097280
1.5478971,0.8586175,2.0706151,-0.3000958,1.2440635,1.2459623,0.7744244,0.8035032,0.2688437,-0.8013271,-1.2796955,1.8152096,0.4492423,0.3469464,0.1573489,0.2278457,-0.1304761,-0.3098421,-0.2159179,0.0459103,0.4210730
2.2380147,0.8946655,1.6008142,0.2691737,1.0319192,0.8124855,0.7773086,1.1852119,0.2633461,-0.6702342,-1.1378086,1.1206362,0.3245361,0.4133884,0.3114490,0.6617055,-0.0431462,-0.2650912,0.1564738,0.4354407,0.4077591
2.5374160,1.5919950,1.3300700,0.3917853,1.5366346,0.5527033,0.7693299,0.9117253,0.3168388,-0.5076714,-1.1601014,1.1198519,0.0099595,0.0932902,0.3432289,0.2546712,-0.3427607,-0.4055908,0.3569083,0.4041620,0.3071915
2.3190577,1.3992530,1.5979048,0.4697096,1.2664481,0.8978863,0.8230063,0.8606917,0.4320689,-0.1727561,-1.0211773,1.6368548,0.3447761,0.2317822,0.2180652,0.3229105,-0.0473335,0.1013119,-0.0760136,0.4646328,0.4017671
2.5120959,0.8114262,1.8746990,0.6148488,0.7843674,1.2001889,0.8801184,1.0022047,0.2710059,-0.2938374,-1.0604789,1.3922145,0.3781223,0.5738676,0.0107207,0.1384522,-0.0848371,0.1401625,-0.2213703,0.1162248,0.3107261
2.5902784,0.9638268,2.1354933,0.9277794,1.4956170,1.2909366,0.7644911,0.9307830,0.3343005,-0.1569425,-1.0835516,1.0874909,0.7097293,0.4920200,0.1901509,0.1696414,0.1305384,0.0767041,-0.3713777,-0.0301134,0.1755214
1.8410158,0.8164988,1.5264502,0.2563950,1.1229020,1.1329296,0.7962641,0.7626995,0.3116952,0.2651129,-1.3449248,1.4659966,0.3924329,0.3771566,0.3648760,0.0166302,-0.3263029,-0.1498911,-0.4245685,0.2222418,0.0618090
1.8047667,0.9002540,1.6124758,-0.0644282,1.0742148,1.0127566,0.6780341,0.9846312,0.1658703,0.0955785,-1.3768169,1.5951331,0.3396417,0.4845294,0.2654522,-0.0727462,-0.6698608,-0.5642369,-0.2658538,0.0236243,-0.0341777
