# F3,F4,T3,T4,C1,C2
-112.103,-183.545,-217.556,-79.422,-70.492,-105.073
-116.093,-188.295,-219.076,-81.702,-68.402,-100.323
-108.303,-182.975,-214.326,-82.462,-71.252,-103.553
-101.463,-176.325,-209.956,-83.792,-73.722,-105.833
-104.883,-179.175,-214.326,-83.222,-73.342,-101.843
-99.183,-178.985,-214.326,-84.362,-73.532,-102.413
-94.243,-180.505,-211.476,-88.162,-73.912,-105.453
-95.573,-179.745,-214.706,-91.583,-74.482,-106.023
-97.283,-181.835,-212.806,-90.823,-71.252,-102.983
-98.423,-180.315,-216.796,-90.253,-72.772,-104.313
-102.223,-179.555,-221.926,-92.533,-72.012,-107.353
-107.353,-184.495,-228.006,-95.193,-76.192,-109.633
-106.593,-188.675,-230.476,-98.613,-76.952,-106.403
-106.213,-184.875,-226.486,-88.923,-73.722,-105.643
-106.023,-182.975,-221.546,-91.203,-72.202,-104.693
-108.113,-183.545,-223.446,-88.542,-71.442,-109.633
-112.863,-188.865,-225.726,-89.303,-73.152,-108.873
-112.673,-188.105,-227.436,-93.673,-72.772,-108.873
-107.543,-186.775,-224.206,-96.523,-74.482,-112.863
-108.683,-186.015,-222.116,-95.003,-75.242,-114.003
-107.163,-178.605,-220.026,-91.773,-76.762,-111.913
-104.313,-177.845,-220.406,-91.203,-78.282,-106.023
-103.173,-180.505,-219.076,-97.283,-77.142,-108.493
-103.933,-188.105,-224.396,-96.523,-76.762,-107.163
-106.973,-191.335,-228.196,-95.763,-77.712,-108.113
-107.543,-190.955,-230.096,-96.143,-76.572,-102.983
-101.653,-193.995,-226.866,-97.663,-75.052,-102.793
-97.473,-191.335,-220.406,-95.573,-74.862,-107.733
-95.763,-186.965,-220.026,-91.963,-71.822,-107.163
-97.663,-184.685,-217.556,-93.483,-69.352,-106.403
-92.153,-183.925,-212.236,-87.782,-63.842,-105.263
-92.343,-184.495,-209.006,-84.742,-64.032,-104.693
-91.773,-185.825,-205.776,-82.082,-65.552,-104.693
-99.373,-182.405,-208.246,-84.742,-66.502,-102.223
-102.413,-187.535,-209.196,-85.502,-68.782,-102.793
-102.793,-187.155,-210.146,-88.732,-70.682,-102.793
-103.553,-187.155,-207.486,-87.212,-68.972,-105.073
-102.793,-182.975,-211.856,-87.402,-60.612,-104.123
-105.453,-181.455,-213.186,-83.222,-63.272,-101.463
-106.783,-181.455,-213.946,-85.692,-66.692,-105.453
-107.353,-189.055,-211.856,-90.063,-64.792,-107.353
-110.773,-189.245,-215.466,-92.913,-70.302,-103.173
-108.303,-184.305,-214.896,-92.343,-71.442,-102.413
-109.633,-184.305,-213.186,-91.773,-67.642,-102.983
-109.823,-184.875,-214.516,-89.873,-65.552,-104.503
-114.003,-190.385,-216.986,-89.683,-67.262,-101.463
-111.343,-189.815,-217.746,-88.162,-69.732,-95.003
-113.813,-190.765,-219.266,-86.832,-68.972,-95.573
-117.613,-189.055,-217.936,-86.072,-67.832,-100.133
-114.763,-190.385,-214.136,-85.502,-65.742,-97.663
-116.473,-196.466,-215.086,-90.633,-64.792,-93.863
-118.943,-201.786,-219.076,-95.003,-66.502,-97.663
-119.323,-202.546,-222.496,-97.283,-66.692,-106.593
-117.613,-199.886,-224.206,-99.183,-68.212,-107.353
-120.653,-199.886,-227.246,-98.233,-66.692,-102.603
-118.373,-201.026,-226.486,-97.283,-66.122,-99.373
-117.613,-201.406,-224.776,-98.233,-70.302,-102.223
-118.183,-201.216,-226.486,-100.323,-72.392,-106.023
-115.713,-198.746,-230.096,-101.463,-72.392,-102.983
-112.483,-197.606,-230.666,-104.503,-75.242,-104.123
-106.403,-199.126,-226.676,-110.203,-77.332,-108.493
-106.403,-197.036,-222.116,-111.533,-76.192,-108.683
-105.073,-192.475,-220.216,-107.163,-73.152,-106.783
-105.643,-188.295,-220.976,-103.743,-75.622,-105.263
-100.323,-187.535,-218.126,-102.033,-79.612,-108.683
-93.103,-187.155,-215.846,-96.523,-76.762,-112.863
-90.253,-183.355,-220.596,-94.053,-73.722,-109.823
-90.253,-179.365,-226.486,-98.803,-74.482,-108.873
-93.103,-176.325,-228.006,-99.753,-78.662,-112.863
-87.592,-171.575,-225.346,-98.423,-81.702,-118.373
-82.842,-173.095,-227.246,-101.843,-79.042,-114.953
-82.272,-171.195,-224.586,-98.803,-80.942,-107.733
-84.742,-173.095,-222.306,-92.723,-79.042,-107.923
-85.502,-171.575,-228.196,-91.393,-78.092,-110.393
-82.842,-169.675,-229.336,-91.203,-78.282,-111.533
-83.032,-171.005,-231.997,-93.863,-77.332,-108.683
-83.222,-174.615,-228.386,-94.243,-77.522,-111.723
-84.742,-173.475,-228.196,-97.093,-80.562,-115.333
-86.832,-171.765,-231.807,-95.573,-79.612,-112.293
-89.113,-167.205,-234.467,-95.573,-80.942,-106.403
-92.533,-167.965,-231.617,-92.913,-79.612,-105.453
-84.172,-171.195,-224.776,-94.053,-80.752,-114.383
-84.362,-173.095,-231.807,-96.903,-77.712,-111.913
-85.122,-171.385,-233.137,-97.473,-77.712,-107.923
-85.122,-169.485,-230.096,-91.963,-76.002,-106.973
-83.222,-167.585,-230.286,-91.583,-77.712,-111.153
-83.792,-166.445,-231.046,-91.963,-75.812,-112.673
-89.493,-171.195,-234.657,-94.243,-73.532,-108.873
-90.443,-171.765,-232.377,-92.343,-73.722,-105.833
-89.303,-168.915,-225.156,-91.963,-77.522,-113.053
-90.063,-172.525,-229.336,-91.583,-80.562,-119.323
-90.823,-170.435,-234.277,-92.723,-80.942,-114.763
-93.863,-169.865,-234.277,-93.673,-78.852,-111.153
-89.683,-169.295,-229.336,-93.103,-74.102,-110.583
-83.032,-172.335,-219.266,-92.343,-72.202,-111.533
-85.502,-171.765,-212.996,-92.153,-68.592,-109.823
-89.303,-175.185,-219.836,-90.063,-67.832,-108.493
-92.343,-176.515,-223.826,-93.863,-73.152,-109.633
-94.623,-176.705,-224.016,-94.243,-72.962,-110.773
-94.623,-179.745,-228.196,-94.433,-73.152,-107.923
-99.183,-177.465,-229.146,-94.243,-73.912,-105.643
-98.993,-177.845,-226.676,-92.533,-70.872,-109.063
-98.233,-178.225,-226.486,-90.633,-70.112,-112.673
-101.653,-181.835,-226.676,-93.293,-69.162,-111.343
-99.373,-181.835,-233.897,-90.443,-71.252,-106.973
-98.233,-180.505,-229.716,-87.972,-68.782,-106.973
-100.513,-177.845,-219.076,-86.832,-67.262,-111.533
-99.373,-181.075,-218.506,-84.932,-66.502,-113.433
-102.223,-180.885,-224.776,-84.172,-67.642,-110.013
-102.793,-182.025,-227.816,-84.362,-69.542,-107.543
-106.403,-184.305,-228.386,-83.792,-74.672,-111.343
-108.493,-182.215,-229.906,-87.972,-74.482,-115.903
-103.553,-179.555,-228.386,-88.542,-75.242,-113.433
-105.833,-181.455,-224.206,-87.402,-76.192,-112.673
-103.743,-180.885,-226.106,-87.782,-73.152,-113.623
-101.843,-180.505,-225.536,-84.552,-71.062,-116.663
-106.593,-178.985,-225.346,-81.512,-69.542,-114.193
-102.033,-175.185,-224.966,-80.372,-69.352,-112.863
-100.323,-174.045,-222.686,-78.282,-71.062,-109.443
-99.563,-175.565,-222.116,-77.712,-71.442,-114.003
-103.173,-174.805,-222.876,-82.652,-70.872,-115.333
-106.213,-179.935,-223.256,-84.742,-72.582,-109.063
-104.123,-177.085,-227.436,-85.122,-74.102,-107.733
-105.073,-176.895,-229.716,-89.303,-72.582,-109.633
-106.023,-180.885,-234.277,-88.923,-72.772,-109.823
-108.873,-180.885,-239.027,-93.863,-71.632,-108.113
-108.683,-184.305,-237.697,-94.813,-73.532,-110.013
-104.123,-186.585,-229.716,-95.763,-71.252,-110.013
-104.313,-190.195,-230.666,-91.013,-68.212,-110.963
-108.493,-190.955,-230.286,-90.633,-67.072,-108.303
-103.743,-189.245,-230.476,-87.592,-70.112,-105.453
-98.423,-184.115,-226.676,-82.082,-68.782,-113.243
-98.803,-181.075,-224.016,-80.752,-68.592,-118.943
-95.573,-178.795,-224.206,-83.032,-71.252,-111.343
-92.533,-177.275,-216.036,-83.032,-69.162,-109.633
-94.243,-176.705,-215.276,-81.892,-68.402,-111.533
-93.673,-172.525,-219.646,-82.272,-68.592,-108.873
-99.753,-170.815,-227.246,-81.512,-66.882,-107.163
-103.743,-175.945,-224.776,-83.222,-64.982,-107.543
-102.603,-173.475,-224.776,-84.172,-66.882,-111.723
-101.653,-174.995,-220.406,-82.652,-68.592,-114.763
-102.603,-175.945,-221.926,-77.332,-69.352,-113.243
-101.083,-178.225,-226.676,-80.182,-70.492,-110.013
-101.843,-179.745,-226.486,-82.272,-73.532,-110.583
-98.043,-178.035,-222.116,-80.562,-72.392,-111.153
-95.383,-177.465,-218.126,-80.562,-68.022,-106.213
-93.863,-176.705,-221.736,-82.652,-69.352,-102.793
-95.953,-178.225,-226.866,-83.032,-72.202,-108.113
-91.963,-176.705,-222.496,-78.472,-74.102,-111.343
-91.393,-171.955,-217.366,-73.722,-67.642,-110.963
-93.483,-169.865,-218.696,-73.722,-67.262,-109.823
-96.523,-171.195,-217.746,-78.092,-68.782,-108.303
-99.373,-175.375,-217.556,-80.752,-69.542,-108.303
-101.273,-178.225,-223.256,-80.562,-73.912,-107.543
-100.893,-176.515,-232.377,-81.132,-72.202,-105.833
-107.543,-179.365,-237.507,-86.832,-70.872,-105.643
-106.593,-180.885,-235.607,-89.113,-73.722,-110.013
-106.973,-183.735,-241.117,-91.013,-78.662,-112.103
-109.063,-183.355,-245.677,-91.583,-79.802,-110.773
-112.483,-181.265,-244.537,-91.013,-75.052,-105.833
-112.293,-183.545,-242.637,-89.493,-77.332,-107.733
-113.813,-179.745,-245.867,-90.823,-77.902,-117.423
-111.723,-180.885,-244.537,-88.352,-78.092,-121.413
-109.253,-186.585,-239.787,-89.113,-78.092,-118.563
-103.173,-186.965,-234.087,-92.153,-78.472,-120.463
-108.873,-189.435,-234.467,-96.333,-76.192,-121.603
-112.673,-188.675,-234.847,-93.673,-73.342,-115.713
-111.153,-186.015,-237.887,-92.723,-77.902,-116.093
-111.343,-186.585,-236.177,-95.193,-78.472,-114.763
-108.873,-184.875,-231.046,-93.103,-72.772,-115.143
-108.493,-177.845,-228.006,-88.352,-72.772,-116.663
-108.493,-182.025,-227.436,-84.172,-75.432,-114.953
-110.773,-183.925,-227.816,-86.452,-76.572,-113.243
-110.203,-182.025,-227.056,-89.303,-77.142,-115.523
-108.303,-179.745,-228.766,-85.312,-72.202,-117.233
-105.833,-182.215,-230.476,-84.552,-72.202,-114.383
-103.553,-182.405,-230.666,-86.262,-75.622,-114.763
-103.933,-184.495,-225.156,-88.732,-72.772,-118.563
-106.023,-186.395,-224.396,-85.122,-74.482,-117.803
-105.263,-191.525,-224.966,-83.602,-72.202,-111.153
-102.033,-190.385,-225.156,-83.982,-70.302,-114.383
-100.893,-185.255,-217.936,-79.422,-72.202,-118.373
-96.333,-184.495,-210.526,-78.662,-72.392,-121.603
-96.713,-180.695,-212.236,-80.752,-72.962,-119.323
-100.513,-176.895,-221.166,-84.932,-73.532,-116.853
-102.413,-180.695,-229.526,-84.362,-75.622,-125.024
-102.983,-185.065,-231.236,-87.212,-74.292,-123.883
-108.493,-181.645,-231.046,-89.683,-73.342,-118.943
-110.583,-178.985,-234.087,-86.072,-75.622,-116.283
-109.633,-181.265,-228.956,-86.452,-73.152,-119.133
-104.503,-176.325,-221.736,-82.842,-71.062,-123.313
-99.753,-176.895,-220.976,-82.842,-71.822,-121.413
-100.133,-178.225,-221.926,-84.932,-71.442,-117.423
-101.083,-179.365,-219.076,-86.262,-72.772,-116.473
-96.903,-179.745,-221.356,-88.732,-75.432,-124.073
-95.003,-180.505,-222.116,-89.113,-79.232,-120.463
-100.513,-177.655,-225.346,-88.162,-74.672,-115.143
-100.323,-171.575,-227.246,-89.493,-75.622,-114.763
-95.383,-165.495,-223.256,-85.692,-75.812,-115.713
-91.963,-163.595,-220.596,-79.422,-73.912,-111.343
-93.293,-168.345,-221.926,-79.422,-67.452,-108.303
-90.253,-165.685,-212.996,-75.052,-66.692,-111.913
-87.972,-170.625,-205.396,-74.482,-70.302,-116.853
-93.293,-168.345,-203.686,-72.202,-68.972,-116.093
-97.853,-173.095,-210.526,-74.482,-68.212,-110.773
-102.603,-175.755,-218.696,-72.392,-68.592,-110.583
-105.073,-177.275,-214.136,-76.572,-67.072,-114.383
-106.213,-180.315,-208.626,-76.382,-65.172,-117.803
-107.543,-180.885,-212.996,-74.292,-64.602,-108.303
-108.113,-178.795,-216.796,-68.782,-63.842,-100.133
-107.543,-177.085,-216.796,-71.632,-62.702,-100.703
-111.723,-176.705,-214.326,-74.672,-63.462,-107.163
-115.333,-179.935,-215.656,-76.382,-64.412,-106.783
-116.093,-183.165,-221.736,-77.332,-64.982,-103.363
-116.663,-178.795,-225.916,-82.842,-65.742,-105.833
-118.753,-181.075,-228.386,-84.742,-70.682,-109.823
-123.883,-181.265,-233.897,-85.692,-73.342,-109.063
-128.444,-185.255,-241.117,-93.863,-74.292,-106.403
-130.534,-189.815,-245.107,-97.093,-76.572,-108.303
-125.024,-188.865,-242.257,-100.133,-75.242,-116.853
-114.763,-180.695,-239.217,-95.573,-76.762,-118.373
-110.963,-177.465,-237.317,-88.352,-75.432,-111.153
-107.543,-176.895,-231.997,-86.452,-73.342,-113.243
-101.463,-175.565,-222.876,-86.452,-70.302,-117.803
-95.953,-172.145,-216.416,-80.562,-68.592,-119.323
-96.903,-171.005,-215.086,-77.712,-68.592,-112.483
-101.843,-174.425,-211.856,-79.232,-66.122,-111.153
-103.363,-177.085,-208.436,-81.892,-67.072,-115.903
-108.113,-186.395,-212.996,-83.982,-70.682,-118.943
-112.863,-188.105,-222.876,-87.972,-69.732,-117.613
-115.333,-190.575,-229.716,-90.633,-70.492,-116.473
-122.553,-190.955,-231.617,-95.383,-75.052,-121.603
-119.703,-191.905,-234.657,-98.803,-75.432,-125.974
-119.133,-192.475,-244.157,-99.183,-78.852,-127.874
-127.114,-190.575,-246.247,-100.323,-79.612,-124.834
-130.724,-192.855,-245.867,-100.893,-78.282,-119.893
-133.764,-196.466,-247.197,-100.513,-79.042,-119.703
-129.584,-192.475,-245.107,-92.913,-75.432,-116.853
-125.024,-186.015,-235.227,-84.932,-72.012,-107.733
-117.993,-177.845,-224.016,-75.622,-69.162,-106.403
-116.093,-174.995,-213.376,-67.452,-65.932,-108.873
-115.523,-173.095,-214.136,-67.452,-66.692,-104.313
-110.963,-169.105,-220.976,-65.362,-67.642,-95.763
-112.483,-169.675,-218.696,-65.552,-67.832,-99.563
-109.823,-172.715,-206.726,-67.262,-62.892,-102.223
-105.263,-174.615,-208.626,-68.022,-61.182,-106.023
-104.693,-176.705,-211.096,-71.822,-61.752,-104.123
-105.263,-177.845,-212.996,-71.442,-63.082,-105.833
-106.973,-178.985,-217.556,-74.672,-68.022,-112.673
-107.923,-177.655,-222.116,-78.852,-67.452,-114.003
-106.593,-178.225,-225.156,-82.082,-69.352,-110.203
-106.023,-176.325,-223.256,-82.082,-70.112,-109.253
-107.923,-178.225,-222.116,-82.842,-68.212,-113.053
-111.913,-179.175,-230.476,-82.462,-70.682,-112.293
-111.343,-174.045,-237.887,-79.802,-72.012,-110.013
-105.833,-168.345,-237.317,-75.432,-70.682,-107.733
-100.703,-167.585,-227.816,-73.152,-68.972,-107.733
-100.133,-167.585,-222.876,-69.162,-68.402,-115.523
-101.273,-169.485,-225.156,-76.002,-70.112,-113.813
-103.743,-173.475,-230.286,-80.562,-69.922,-112.293
-106.973,-174.805,-229.716,-82.842,-74.672,-116.283
-111.153,-172.905,-231.997,-85.312,-78.852,-119.323
-107.353,-172.145,-237.127,-87.402,-76.572,-115.903
-103.173,-172.145,-237.317,-80.942,-75.242,-112.293
-101.843,-173.855,-227.816,-79.612,-73.912,-115.333
-99.753,-171.765,-221.926,-79.232,-75.242,-117.803
-102.033,-171.005,-221.736,-77.712,-74.102,-116.853
-106.783,-175.565,-225.726,-73.912,-73.532,-108.873
-107.163,-173.855,-231.426,-72.392,-73.912,-106.783
-108.873,-172.335,-231.046,-72.012,-72.392,-107.353
-109.443,-173.855,-230.856,-67.832,-69.922,-103.553
-107.163,-174.995,-230.476,-67.452,-66.502,-98.803
-105.263,-167.775,-224.396,-64.602,-65.932,-97.853
-97.853,-167.775,-218.886,-60.802,-61.562,-103.933
-97.663,-167.965,-215.466,-61.182,-55.292,-104.693
-99.183,-165.305,-216.036,-55.672,-54.342,-98.993
-106.023,-173.855,-218.886,-59.852,-55.672,-100.893
-112.863,-178.415,-219.076,-64.222,-57.952,-104.503
-116.283,-180.315,-224.586,-69.732,-57.572,-101.273
-117.613,-174.425,-226.676,-73.532,-58.522,-101.273
-108.683,-174.615,-222.496,-73.722,-64.412,-101.273
-101.083,-175.565,-222.496,-75.622,-67.832,-110.963
-99.563,-174.805,-222.876,-80.562,-68.972,-120.273
-95.003,-173.475,-223.066,-79.612,-67.072,-118.563
-91.773,-171.575,-220.786,-73.722,-68.022,-114.193
-88.352,-169.675,-219.076,-75.812,-68.402,-117.613
-93.103,-169.675,-216.606,-74.102,-70.112,-114.383
-95.573,-166.635,-220.216,-74.862,-74.672,-105.453
-100.323,-163.785,-223.066,-77.142,-74.672,-105.453
-102.033,-167.205,-222.116,-76.572,-73.532,-108.683
-102.033,-165.495,-212.806,-75.812,-70.682,-112.103
-95.383,-161.505,-211.096,-74.482,-68.022,-105.643
-91.773,-161.315,-215.276,-72.962,-70.302,-104.503
-92.723,-161.125,-217.746,-72.202,-70.492,-110.963
-98.043,-157.324,-218.316,-70.112,-71.252,-117.233
-104.693,-161.695,-229.906,-73.912,-71.252,-115.143
-106.023,-167.395,-238.647,-79.612,-74.482,-112.863
-104.123,-171.765,-243.967,-81.322,-76.762,-111.723
-106.023,-177.085,-247.387,-83.222,-77.522,-114.383
-110.773,-177.465,-249.857,-83.792,-77.712,-118.753
-113.243,-175.375,-250.617,-90.253,-78.852,-118.183
-112.673,-179.935,-255.557,-91.393,-81.702,-119.513
-107.923,-179.555,-259.357,-92.533,-81.512,-124.644
-108.113,-178.985,-256.887,-95.953,-79.042,-121.603
-112.483,-178.985,-254.417,-93.673,-77.332,-119.703
-110.203,-176.895,-246.247,-91.963,-77.142,-120.273
-105.453,-172.715,-240.357,-97.663,-75.622,-120.463
-96.143,-166.825,-237.317,-93.483,-75.622,-119.513
-90.253,-165.495,-223.066,-86.832,-71.822,-117.613
-90.253,-171.195,-216.226,-84.172,-67.452,-113.243
-89.303,-171.195,-211.476,-83.982,-69.352,-116.663
-87.782,-166.635,-212.616,-83.222,-70.112,-120.273
-93.103,-166.825,-222.116,-80.562,-66.882,-113.053
-98.803,-172.145,-229.906,-87.022,-68.592,-107.923
-102.033,-175.375,-231.807,-87.402,-70.302,-108.113
-102.223,-172.715,-234.847,-85.502,-72.772,-111.533
-102.033,-169.105,-235.037,-80.942,-69.162,-111.153
-106.973,-175.565,-239.597,-78.282,-66.882,-108.683
-101.653,-173.285,-238.457,-83.412,-68.022,-109.633
-97.473,-171.195,-238.267,-83.792,-70.112,-110.583
-103.933,-172.145,-240.927,-86.072,-73.532,-109.633
-112.483,-173.665,-246.247,-89.873,-74.672,-112.673
-112.483,-175.565,-248.337,-95.003,-76.952,-116.093
-109.443,-175.375,-247.007,-94.813,-76.382,-120.843
-109.063,-179.745,-250.617,-93.673,-76.192,-120.083
-110.203,-182.595,-255.557,-95.953,-74.672,-121.413
-104.693,-182.975,-252.137,-98.803,-76.762,-121.033
-101.463,-182.215,-245.297,-96.713,-79.232,-122.743
-98.613,-178.415,-242.447,-97.093,-78.092,-124.453
-95.573,-179.365,-240.737,-98.993,-77.522,-126.164
-99.753,-179.745,-241.497,-92.153,-77.332,-122.933
-99.183,-177.465,-236.557,-89.113,-78.092,-122.553
-98.423,-177.275,-235.987,-94.243,-79.232,-124.263
-98.233,-178.225,-235.417,-96.713,-76.382,-121.033
-99.373,-177.655,-230.856,-92.343,-76.002,-114.573
-104.123,-176.515,-227.056,-87.972,-72.772,-114.573
-100.513,-174.615,-228.576,-90.443,-74.102,-119.513
-101.083,-171.955,-231.807,-88.923,-70.112,-115.143
-101.843,-172.905,-233.327,-86.832,-67.832,-110.203
-100.133,-172.905,-233.327,-89.493,-72.202,-114.573
-104.693,-175.755,-236.367,-91.773,-72.962,-120.463
-109.253,-173.285,-242.067,-97.093,-72.012,-114.003
-109.253,-171.955,-243.777,-95.383,-74.102,-108.493
-111.153,-175.755,-238.077,-93.863,-77.712,-111.723
-108.493,-181.075,-237.507,-99.563,-81.512,-120.843
-111.153,-180.885,-240.927,-101.273,-81.132,-121.983
-108.683,-180.885,-250.047,-92.913,-80.182,-119.133
-105.833,-179.935,-251.947,-93.673,-80.562,-117.423
-104.503,-177.655,-244.157,-94.053,-77.142,-121.983
-101.653,-176.895,-238.647,-92.533,-75.052,-123.123
-101.843,-181.265,-245.107,-94.243,-73.152,-122.743
-102.603,-180.695,-245.677,-98.423,-73.722,-119.703
-97.663,-179.555,-239.787,-100.513,-73.912,-118.943
-97.473,-179.745,-236.177,-101.843,-71.252,-125.974
-96.523,-179.935,-235.417,-100.513,-71.062,-125.214
-98.993,-178.795,-225.156,-96.143,-67.642,-120.083
-96.523,-176.515,-220.406,-95.003,-66.692,-122.553
-89.683,-174.615,-222.876,-91.393,-70.302,-126.164
-94.243,-178.035,-231.997,-90.633,-70.112,-125.784
-101.273,-179.175,-239.597,-93.483,-73.342,-121.223
-102.603,-179.555,-235.417,-94.053,-78.472,-122.363
-100.133,-181.455,-236.367,-90.063,-76.952,-123.123
-95.193,-179.175,-236.747,-91.773,-75.812,-118.753
-93.293,-175.755,-234.847,-90.253,-75.052,-116.093
-89.493,-175.565,-230.286,-87.782,-78.282,-120.843
-87.592,-174.615,-224.016,-87.782,-72.582,-122.743
-92.533,-171.195,-223.066,-87.972,-73.912,-119.893
-99.183,-170.815,-231.617,-92.343,-77.332,-120.653
-105.643,-174.805,-240.927,-95.383,-80.372,-120.273
-102.603,-173.475,-238.457,-91.583,-74.482,-120.653
-99.373,-173.665,-233.897,-89.683,-71.822,-124.263
-94.243,-171.385,-233.707,-85.692,-72.772,-120.083
-88.732,-175.375,-234.087,-87.022,-69.732,-118.183
-84.552,-177.845,-227.246,-91.393,-71.062,-126.924
-90.063,-180.125,-220.216,-95.193,-73.152,-127.304
-92.533,-181.835,-228.576,-95.573,-72.012,-123.123
-95.003,-177.085,-237.127,-93.103,-70.302,-123.883
-94.623,-173.855,-236.557,-93.673,-72.012,-128.824
-96.903,-169.105,-235.227,-90.253,-76.572,-130.534
-96.333,-171.955,-236.937,-92.343,-75.432,-122.553
-98.233,-177.085,-241.307,-95.193,-74.102,-124.644
-100.893,-180.695,-242.067,-100.513,-75.812,-128.444
-101.273,-183.545,-243.397,-105.263,-76.952,-130.154
-98.613,-180.125,-242.827,-106.403,-78.662,-128.064
-100.893,-180.505,-242.637,-101.273,-80.562,-124.644
-97.663,-182.595,-237.127,-102.603,-79.612,-127.114
-98.423,-181.645,-237.127,-105.833,-78.472,-129.014
-100.703,-178.225,-236.747,-102.983,-73.152,-120.463
-102.033,-178.795,-229.716,-99.183,-73.152,-113.243
-102.413,-179.745,-229.336,-98.233,-69.922,-117.993
-96.903,-179.555,-230.096,-95.193,-69.162,-123.123
-92.723,-179.175,-231.997,-95.193,-72.012,-120.463
-92.533,-178.225,-236.557,-96.903,-74.292,-120.273
-92.533,-178.795,-236.937,-98.043,-78.092,-125.594
-92.913,-177.465,-235.417,-95.383,-80.562,-126.924
-95.953,-176.515,-237.887,-93.863,-80.182,-128.824
-99.183,-177.275,-242.067,-95.193,-80.752,-124.834
-96.903,-176.135,-238.077,-94.623,-83.222,-123.883
-89.493,-174.045,-232.377,-98.043,-84.742,-127.874
-87.972,-172.335,-232.187,-96.523,-82.462,-132.054
-85.122,-171.385,-232.947,-94.623,-77.902,-127.684
-88.732,-172.905,-228.196,-98.613,-76.382,-124.834
-88.732,-175.185,-227.246,-98.423,-74.292,-130.534
-88.542,-176.515,-231.997,-96.713,-75.242,-133.954
-89.683,-176.135,-241.877,-98.423,-76.002,-126.734
-92.723,-176.515,-243.587,-97.853,-76.762,-123.123
-97.093,-175.945,-236.557,-99.753,-77.712,-122.743
-101.273,-178.035,-237.127,-99.183,-77.142,-128.824
-103.933,-177.085,-245.487,-96.903,-78.852,-123.693
-103.553,-180.695,-245.677,-98.423,-80.942,-122.173
-102.033,-185.255,-242.637,-98.233,-76.382,-125.024
-97.283,-185.825,-237.127,-102.793,-77.332,-128.444
-97.473,-184.875,-233.707,-104.883,-80.752,-125.214
-93.483,-184.305,-237.887,-102.793,-77.522,-123.503
-88.542,-180.315,-230.856,-102.983,-76.192,-125.214
-91.393,-178.985,-225.156,-102.413,-77.142,-125.214
-95.953,-185.255,-229.906,-102.223,-74.292,-123.313
-99.373,-183.165,-233.707,-102.603,-73.152,-120.083
-97.093,-179.745,-225.916,-99.183,-70.682,-121.983
-94.813,-181.075,-222.306,-95.763,-70.492,-130.154
-96.713,-177.655,-227.816,-91.393,-74.102,-127.874
-100.133,-179.745,-236.557,-95.573,-75.812,-123.503
