F3,F4,T3,T4,C1,C2
0.6542052,0.6866046,-2.1595941,-0.5327276,-0.2062490,0.2161381
0.3387009,0.5218596,-2.2722991,-0.6391926,-0.7630869,0.5566074
0.5392582,0.6272615,-2.2300954,0.2077362,-0.8254664,-0.4475766
0.8452132,1.0897181,-2.2367244,-0.1071475,-0.9360964,-0.2691426
0.5923049,0.6601611,-2.2836974,-0.3472520,-1.1821057,0.5612335
0.6526032,0.4477176,-2.2684007,-0.6465011,-1.3634853,-0.0131083
0.4202664,0.5544689,-2.1429980,-0.6497537,-0.8505180,-0.8320317
0.3345865,0.2742943,-2.2360699,-0.2513214,-0.7854713,0.4173585
0.2721096,0.2951277,-2.2979991,-0.3939113,-1.2517414,0.3653019
0.4310078,0.8707395,-2.2344375,-0.3871814,-1.3424112,-0.6781181
0.4678949,1.2607857,-2.1673899,-0.1497292,-0.6660005,0.1348212
0.6264927,0.7551568,-2.1226039,-0.0839090,-0.6346429,0.1877823
0.8331857,0.6881959,-2.0492556,-0.0281911,-0.5130027,-0.2013537
0.8509191,0.6421599,-2.0726638,0.3967401,-0.2716832,-0.1309978
0.4010142,1.1848772,-2.1146798,0.1909330,0.0043645,0.1647450
0.3438570,1.4016660,-2.0025079,0.8863695,-0.1466813,-0.0420996
0.5397407,1.2745388,-1.9425409,1.6812354,-0.1718739,0.0026104
0.5145122,1.2830284,-1.9530417,0.9655464,-0.1960544,1.4163567
0.7644881,1.8907199,-2.0377362,0.3784803,0.0856023,1.6320536
0.5674372,1.4172692,-2.0910563,0.3501079,-0.1195385,1.4117258
0.6654451,1.5897706,-2.1045127,0.5945804,-0.1137881,2.1767378
0.5645751,1.8324203,-1.9834311,0.5286359,-0.2954743,2.1209519
0.4113717,1.4518895,-2.0245712,0.1100006,0.0318490,0.8611253
0.0256940,1.1684340,-2.1405065,-0.4255657,0.2404179,0.3852799
-0.0890201,1.0419327,-2.2108450,-0.5210320,0.3332224,1.7862048
0.1203855,0.8213239,-2.1839566,-0.6575864,-0.0894807,1.0147494
-0.1069709,0.5027341,-2.1645589,-0.9816213,-0.3556869,-0.3159960
-0.2662774,0.5223273,-2.3229856,-1.0760031,-0.9526235,0.2050630
-0.5065492,-0.2194579,-2.3834674,-1.1721755,-1.2984347,0.5380021
-0.7033769,-0.5282254,-2.3734419,-1.3305223,-1.4942006,-0.2080796
-1.1542568,-0.2976136,-2.3641138,-1.5965682,-1.2495074,-0.5079175
-1.1375518,-0.0827714,-2.4207337,-1.4365473,-1.4608130,-0.1818534
-0.5802855,-0.2957177,-2.1903384,-1.2553709,-1.7907802,-2.3616104
-0.3696346,-0.3521528,-2.2372787,-0.7150291,-1.5485060,-1.9593811
-0.5410894,0.1414895,-2.2170956,-0.6973077,-1.2743467,-0.6541353
-0.6221681,0.5707972,-2.0540693,-0.5788222,-1.0340995,-1.1057364
-0.4284621,0.4754562,-2.0719929,-0.3405507,-0.8921680,-0.7063298
-0.4322031,0.0304488,-2.0932455,-0.3799983,-0.3571926,-0.0747975
-0.4424412,0.1658287,-2.0649686,-0.5500916,-0.6515939,0.2531681
0.1238939,0.2654562,-1.9322143,-0.3769793,-0.9278180,0.0895487
0.0985262,0.6744382,-2.0118270,0.2473914,-0.5653288,0.7771622
-0.1038581,0.8530805,-1.9448664,-0.0113070,-0.2492518,1.6021961
-0.0903792,1.1877884,-1.8085208,0.2340014,-0.2342212,1.0152643
0.2508483,1.6459370,-1.7836593,0.6403358,-0.6196336,0.6348271
0.1320925,1.5503912,-1.7735827,0.6349118,-0.1010915,1.9150957
0.1919083,1.2127440,-1.7222096,0.8272672,0.0450183,1.1373255
0.3127803,0.9869762,-1.5768205,0.9884853,0.2935629,0.0908373
-0.1665922,0.0936431,-1.6128100,0.2844085,0.5670440,1.3550930
-0.2000172,0.9335818,-1.6557342,0.8267255,0.0366437,0.8878856
0.2571703,1.6492209,-1.7602241,1.3553706,-0.3416440,0.1411185
0.2120095,1.4839383,-1.8014537,0.9846959,-0.4024018,0.8622383
-0.1429639,1.0574685,-1.8112525,1.4034356,-0.5231693,0.7200660
-0.6430449,0.7593818,-1.7294214,1.1210259,-0.7262543,-0.2422644
-0.8045585,1.1081758,-1.7034538,0.8716425,-0.7608048,-0.1654407
-0.7668362,1.1649055,-1.8236997,0.7104130,-0.5011494,0.3926981
-0.7043163,1.5022247,-1.7794349,0.7217330,-0.9394956,-0.0907057
-0.5361056,1.1670523,-1.6930332,0.6508778,-0.8254175,-0.7038797
-0.7762461,1.4705262,-1.6071573,0.7789243,-0.5393986,1.2156876
-0.8699974,1.4678658,-1.5974123,0.9012159,-0.2178218,1.5078151
-0.6402811,1.5632305,-1.6685860,0.7371931,-0.8439238,0.4032874
-1.0036654,1.9244657,-1.6916817,0.8986928,-1.1154722,0.9824743
-0.7671925,2.2189233,-1.7234601,0.5652224,-0.9599524,1.5221422
-0.5407480,2.3599575,-1.7365590,0.5174284,-1.2147183,0.0976792
-0.8834698,2.2321045,-1.8112221,0.7606290,-1.2850685,0.4027716
-1.0420957,1.7810836,-1.7765704,0.6967936,-0.9289068,1.2717785
-0.7552630,1.5734497,-1.6778837,1.1337775,-1.0179067,0.3373744
-0.7433034,1.5102499,-1.6122105,1.3149472,-1.3029108,0.0670052
-1.0653241,1.1963727,-1.7847542,0.8399301,-1.2837631,0.4527213
-1.0339779,1.1668584,-1.8594695,0.8293194,-1.2905538,0.6592728
-0.7288078,1.5098858,-1.8222241,0.9442351,-1.2782456,-0.3934880
-0.3265969,1.8881505,-1.7488393,1.0216171,-1.3545541,0.1724065
-0.1893677,2.1578660,-1.7201422,1.1065830,-1.1013721,0.2255170
-0.5391957,1.7851397,-1.5969028,1.2978702,-1.3219398,0.2017923
-0.5626549,1.9992872,-1.6674944,1.3563414,-1.4358541,0.4889441
-1.0535544,1.6397207,-1.7215772,1.3404646,-1.3663626,0.8475699
-1.3173940,1.4872998,-1.7312911,0.9399945,-1.8043768,0.3561054
-0.9610021,1.2020706,-1.7089932,0.8075126,-1.9034804,-0.7030168
-0.8496840,1.4627928,-1.5793480,0.8925783,-1.6799750,-0.1542957
-1.1088901,1.3468397,-1.4554169,0.8618839,-1.5229428,-0.2630467
-1.0172880,1.1613147,-1.5853131,1.1318742,-1.3530631,-0.3642387
-1.3870349,0.6893354,-1.7712700,0.5664362,-1.5412254,0.2924158
-1.4544045,0.7381873,-1.8737441,0.0908739,-1.6043687,0.7045201
-1.4728484,0.4908166,-1.8257983,0.2019503,-2.1344862,-0.4020113
-1.3096060,-0.1168441,-1.7404511,0.2514019,-1.4233752,-0.4767571
-1.0654966,0.6182771,-1.8061408,0.1743717,-1.2610575,0.8480169
-0.7904678,0.8386940,-1.7444420,0.4515240,-1.5413638,0.2025024
-0.7120216,1.0512135,-1.6508092,0.5817138,-1.2495369,-0.0848787
-0.6856732,1.5632279,-1.6397977,0.8245352,-1.2277548,1.1720158
-0.6128511,1.6206487,-1.5508419,0.7906355,-0.9811891,1.8223441
-0.5598249,1.4482198,-1.5193233,0.9022672,-1.1588273,-0.5874726
-0.6652740,1.3442012,-1.5761409,0.9072112,-1.5578582,-0.4597302
-0.3252172,1.4724523,-1.6401038,0.8768485,-1.8515933,0.3310270
-0.5553116,1.5145233,-1.5884119,0.8309244,-1.6453540,-0.5868616
-0.2823842,2.3157158,-1.6142366,1.3976445,-1.0221282,-0.0309209
-0.7415955,2.0415664,-1.5876509,1.0168810,-1.2986842,0.3980342
-0.4518389,1.8416055,-1.6335038,0.9513394,-1.2937229,0.2127538
-0.7357001,1.3829272,-1.6137635,0.4289122,-1.1756263,0.3560662
-1.0512694,0.9235896,-1.7075335,0.1651398,-1.1505127,0.6043271
-1.2714456,0.9196464,-1.7630579,-0.0965776,-0.9483902,-0.0599700
-0.3245579,1.4040116,-1.6104190,0.3558167,-0.7019674,-1.0280498
-0.2401207,1.2237127,-1.6368910,0.1754201,-1.3185874,-0.3656891
0.3651056,1.0816928,-1.5981288,-0.3932841,-1.4405421,-0.1143188
0.7048736,0.7590250,-1.3291619,-0.2195793,-1.2165776,-1.3138716
0.6393255,0.9741103,-1.3538418,-0.6266279,-0.9252806,-1.4494313
0.8319563,1.0354624,-1.3330461,-0.8294017,-0.5899754,-0.3961483
0.8567816,0.6721492,-1.2564355,-1.2715051,-0.7425487,-0.6165835
0.6856612,0.4079153,-1.2808052,-1.3329645,-0.1733089,-1.2642552
0.5879995,0.1931410,-1.3672327,-0.8859713,-0.4116850,-0.6262466
0.5711251,0.0783146,-1.3994447,-0.3467471,-0.5246398,-0.6084999
0.4364123,0.8000349,-1.2845538,-0.0941145,-0.3305591,-1.5912627
0.5746583,1.7268748,-1.4026283,0.3347290,-0.6151919,-0.6980909
1.1491923,1.3335177,-1.3155067,0.3684883,-0.5127411,-0.4750015
1.2096351,1.4202505,-1.1842502,-0.0000163,-0.6224341,-1.2912209
1.0193442,1.3007005,-1.1285346,-0.2938496,-0.8483379,-0.7638687
1.1166099,1.2556748,-1.2229413,-0.8424696,-0.5250883,0.3187098
0.9178499,1.0944792,-1.2252548,-0.5671086,-0.7572399,-0.2892646
0.9266017,1.0241688,-1.2309018,-0.6340671,-0.5743148,-0.2899286
0.5830001,0.7059088,-1.3934613,-0.6698409,-0.5846026,0.8274129
0.6119600,0.4865319,-1.4138826,-0.5782050,-0.5305697,0.1755030
0.6973234,0.5847511,-1.4018983,-0.9750880,-0.3375696,-1.0969049
0.6643100,0.5985339,-1.4147564,-0.8283104,-0.0266572,0.0400121
1.1772871,0.5815733,-1.3768218,0.0147907,-0.4396979,0.7292969
1.0837849,0.8025744,-1.3326579,0.3254384,-0.3007651,-0.0577492
0.5519530,0.0242809,-1.3022226,-0.3596631,0.0600896,-0.1026802
0.1659528,-0.7135310,-1.3440720,-0.9367068,-0.5633921,0.7894921
0.1883449,-0.0606026,-1.3523095,-0.8511590,-0.9897349,0.3489028
0.3684587,-0.3588785,-1.4232440,-0.9349267,-1.0738648,-0.5877439
0.1527661,0.1548887,-1.4730372,-0.6842963,-0.8892806,-0.1214422
0.1168365,-0.1161213,-1.4288547,-1.0863905,-1.1245871,-0.8830968
-0.0630118,-0.1470518,-1.4124328,-1.3290077,-0.9736282,-1.9343847
0.0203677,0.1412974,-1.3857342,-0.8004698,-0.5959060,-0.3069180
0.5278648,-0.0946459,-1.3285306,-0.6195441,-0.3798057,0.0210361
0.3383877,-0.2445649,-1.2928531,-0.7616646,-0.3540929,-1.4729017
0.2889786,-0.0535329,-1.4204484,-1.4560119,-0.6280675,-1.1726011
0.3033181,-0.1803290,-1.4084255,-1.7931576,-1.1293792,-0.2895231
0.2114479,-0.7590458,-1.3980335,-1.7320200,-1.4940610,-0.7447312
0.2566130,-0.2862939,-1.3820847,-1.6542579,-1.1824061,-0.2751167
0.0211767,-0.1488288,-1.3817058,-0.8720244,-0.9400581,0.6302696
-0.1410438,-0.0747539,-1.3664565,-1.1964500,-0.7096435,-0.3898253
0.4018706,0.0262627,-1.3082093,-1.1913989,-0.6986448,-1.6222184
0.9801849,0.5621734,-1.2805022,-1.0447372,-0.5064666,0.1789996
0.6016155,1.1169401,-1.2989820,-0.9343055,-0.7267829,0.1144620
0.6449195,1.0052606,-1.1723577,-0.3602404,-0.8409524,-1.1107968
0.9355320,1.3062791,-1.0996488,-0.6393830,-1.0260895,-0.4471003
0.7301768,0.4014722,-1.1192042,-1.0035372,-0.7667903,0.1453537
0.6750709,0.0782746,-0.9790645,-1.1014587,-0.9531514,-1.3524524
0.7975569,0.2672028,-1.0057648,-1.2771631,-0.9792159,-1.1832141
0.6007062,-0.2103444,-1.0590751,-1.1983142,-0.6965396,-0.1431369
0.5226507,-0.5719384,-1.1607883,-1.2770809,-0.7319487,-0.8720396
1.1778165,0.1989660,-1.0730916,-0.9027544,-0.5889045,-1.7080795
1.0572431,-0.1593968,-1.1006476,-1.2823139,-0.5792952,-1.2771155
1.0838697,0.0822442,-1.1027485,-1.5505613,-0.8506403,-1.0260537
1.2439637,0.3374633,-0.9533309,-1.0945864,-0.6085370,-2.2841628
1.2050965,0.5377303,-0.9109346,-0.8459467,-0.5371099,-1.9812641
1.1160046,1.2569566,-0.9679179,-0.6854628,-0.9356882,-0.4367389
0.8495651,0.8256472,-1.0363688,-1.2920687,-0.7293539,-0.7113996
1.0779661,0.3457914,-1.0756202,-1.3312974,-0.3246714,-0.8204477
1.1990032,0.5028341,-1.1116462,-1.7325612,-0.6121909,-0.9161440
1.5871986,0.9871677,-1.0418711,-0.6894003,-0.8211841,-0.9334685
1.9642954,1.9245089,-1.0405667,-0.0863152,-0.8773450,-0.7104540
1.7934638,2.1855481,-0.9492072,0.3779177,-0.9684939,-0.3810800
1.3428242,2.1383109,-1.1820098,0.0954084,-1.7343575,-1.2750136
1.3596210,1.9642614,-1.1475599,-0.0604102,-1.8440197,-2.0601087
1.4696057,1.7087129,-1.1344330,-0.7229219,-1.3667184,-1.6319212
1.4727441,1.1718184,-1.1351002,-0.3694553,-1.3461703,-0.5868534
1.7077487,1.0209551,-1.1048952,-0.5388444,-1.3451455,-1.6364616
1.7359371,1.2991521,-1.1477133,-0.6818899,-1.1227260,-1.8161613
1.6059651,2.0500700,-0.9974282,-0.3962990,-1.0787978,-0.3707484
1.3963231,2.4663560,-1.0920738,0.3736445,-0.9662386,-0.5232084
1.2366310,1.7565917,-1.1385274,0.3058356,-0.6161640,-1.7418411
1.2539840,2.0712836,-1.0500280,0.3667568,-0.3514445,-0.2353066
1.3004068,2.1875703,-1.0159689,0.3754154,-0.9116672,0.0134579
1.0476466,1.9236482,-1.0134779,0.5559791,-0.7122486,-0.9875193
1.3045262,1.8742552,-1.0597036,0.1273680,-0.9409122,0.0505136
0.9752538,2.1004772,-1.0813526,-0.1002786,-1.3398985,1.3502272
0.9292054,1.7610782,-1.1377721,-0.4608317,-1.1030847,0.3700350
0.8854299,1.2367231,-1.2146186,-0.5462630,-1.1403069,-0.8398318
0.6470369,1.3181117,-1.1739855,-0.7325643,-1.4289378,-0.1073515
0.4711255,1.2733750,-0.9872010,-0.9420553,-1.0855794,-0.8738658
0.5383193,0.9510352,-0.9411597,-0.8410361,-1.4708458,-1.4475405
0.5787821,1.4350899,-1.0481359,-0.3255364,-1.3398976,-0.5239466
0.4876461,1.4148846,-1.1146260,-0.0726612,-1.2226512,-0.1094583
0.4536081,1.9348283,-1.0242449,0.5001453,-1.0666651,-0.8477193
0.4939318,1.7622993,-1.0882359,1.1648967,-0.7950465,0.0516767
0.4264431,0.7443172,-1.1698521,0.6180388,-1.0976229,0.9794968
0.1535253,0.8260646,-1.0350233,0.0812825,-1.2831954,-0.9300695
0.0701613,0.9033529,-0.9795013,-0.1011984,-1.2963692,-1.3470836
0.1050719,1.4360770,-1.0485576,0.5776047,-1.2838763,-0.3123811
0.2103260,1.6191231,-1.0103358,1.2048547,-1.1314071,-0.0781216
0.7468041,1.6821076,-0.9381531,1.6216168,-1.0575224,-0.7294886
0.5817961,2.6462655,-0.8593588,2.1090026,-0.8190377,-0.2214215
0.3050352,2.7437041,-0.9182703,1.4296345,-0.9609452,-0.6552754
0.3882540,2.1116304,-0.7367951,0.8262720,-1.1936600,-0.9736326
0.5153908,1.9186568,-0.6817305,0.8119541,-0.8613678,-0.0982657
0.3135491,1.7021835,-0.7585080,0.9050668,-1.0337621,0.4590946
0.2646360,1.0504854,-0.7410536,0.4666939,-1.4527433,-0.8492824
0.4756754,1.3006649,-0.8513512,0.2416176,-1.3669848,-0.9534545
0.5309861,1.7477428,-0.9240000,0.5717054,-1.6161956,0.1924613
0.5333434,1.3388773,-0.8410061,0.5149382,-1.2598065,0.0713174
0.4784409,1.0856658,-0.7919021,0.2217471,-1.2590288,-1.0012310
0.3543508,1.1310633,-0.8071936,-0.1771491,-0.6242545,0.3205383
-0.0728384,1.1413523,-0.8692238,-0.1604643,-0.7546794,1.1115732
-0.5051549,1.4190979,-0.8698751,-0.3087291,-0.8784390,-0.1894980
-0.2712831,1.0473846,-0.8857251,-0.1783612,-0.8385691,-0.0255194
-0.4725701,1.3222435,-1.0564176,-0.0256422,-1.1449777,0.7488997
-0.2024549,1.6433996,-0.9335846,-0.0835758,-1.2094036,-0.8369507
0.0994309,1.4063884,-0.9011498,0.0718024,-1.3489002,-0.6435317
-0.2930466,0.6063634,-1.0605769,-0.1040438,-1.2144705,0.2786823
-0.3965553,0.4390493,-0.9761899,-0.3460559,-1.5230129,0.1373919
-0.4817603,0.2455602,-1.0083809,-0.8168243,-1.8496662,-0.9012122
-0.6013139,0.1221771,-1.1811970,-1.1479125,-1.3880378,-0.3206964
-0.5415087,0.4373813,-1.2196361,-1.4695187,-1.2938378,0.0088873
-0.3886414,0.4521354,-0.9377370,-1.6307087,-1.2373903,-0.6688551
-0.5492894,0.7949162,-0.9241500,-0.9675579,-1.0676215,-0.4808961
0.0861586,0.8699546,-1.0533377,-0.4199847,-1.2724739,0.5642789
0.1601496,0.6037892,-0.9177305,-0.0983269,-1.0391943,-0.1075347
-0.3439499,0.7933670,-0.8258574,-0.3295457,-1.2369174,-0.2561947
-0.4598013,0.4592437,-0.8467090,-0.8639891,-0.8395795,0.3370533
-0.2494435,0.1673032,-0.9629852,-1.0781713,-1.3856446,-0.1085967
-0.0753176,0.1634949,-0.9378574,-1.0317318,-1.3974867,-0.8625690
-0.5371040,-0.1574377,-0.9984138,-1.3882178,-1.6727949,-0.4957307
-0.6359169,0.1984639,-0.9087628,-0.9013883,-1.5664988,-0.2167260
-0.5567938,0.2336643,-0.8848721,-0.8950930,-1.4256023,-1.0805043
-0.7770997,-0.0444911,-1.0040021,-1.1022139,-1.2882388,-1.1578786
-0.7703751,-0.7271893,-1.0452312,-1.1724496,-1.5717181,-0.1044955
-1.0394132,-1.5233138,-1.0104554,-1.5233042,-2.0557199,-1.6669539
-1.1162781,-0.6097561,-1.0325788,-1.4626508,-2.0581336,-1.9729053
-1.2195987,-0.3510076,-0.9925483,-1.2105793,-1.8120364,-0.4372226
-1.0756471,-0.1958124,-0.9213257,-1.3367815,-1.7366042,-0.2285176
-0.8739759,-0.1091553,-0.8529943,-1.5619206,-1.2509077,-0.7615471
-1.3126951,-0.2584894,-0.9199367,-1.6272523,-1.6324929,0.2357274
-1.2420932,0.1096987,-1.0376204,-1.4770466,-1.9831291,1.0175896
-1.1955642,-0.2400315,-1.1421722,-1.0411268,-2.0686183,-0.4430204
-1.0025797,0.1844990,-1.0861834,-1.0293235,-1.5706636,-0.1235735
-0.8267643,0.2087690,-0.9368274,-0.9575704,-1.6811713,0.5682997
-0.9404394,-0.1600818,-0.8787069,-1.1487414,-1.9340885,-0.0885852
-1.1025082,-0.2477223,-0.9354582,-1.2487550,-1.6967025,0.2622508
-1.2311842,-0.3161757,-1.0061105,-1.4207401,-1.2098441,0.5392733
-0.8553869,-0.0649794,-1.0620739,-1.4667640,-1.7472560,-0.0779451
-1.1435767,-0.4369902,-1.1185696,-1.9153395,-1.6807736,-1.3078104
-1.2162151,-0.2487590,-1.0920595,-1.8768885,-1.7141508,-0.5622722
-0.8999745,-0.3036778,-1.1440459,-1.3691567,-1.7305460,-0.7443836
-0.7308706,-0.5706177,-1.0693125,-1.2858168,-1.8554127,-1.7110931
-0.4661917,0.1815119,-0.8257115,-1.3836457,-1.5783808,-1.6496915
-0.3954099,0.1965314,-0.8498650,-0.8906011,-1.2299664,-1.0558391
-0.7349229,-0.1372324,-0.8688527,-1.5958976,-1.5123013,-1.2877188
-0.6277130,0.8533306,-0.7262712,-1.6521981,-1.3406289,-1.8913381
-0.7846338,0.9029910,-0.7935678,-1.3276218,-1.1379508,-0.3185343
-1.0583961,0.0288851,-0.8142206,-1.0430878,-1.0958090,-0.8480842
-0.7383350,0.7200152,-0.6848877,-0.9384390,-1.3781683,-0.4236509
-0.6531450,0.6410778,-0.6811506,-0.4515353,-1.1005825,0.4598744
-0.5932047,0.3335991,-0.7457246,-0.4988197,-0.8217520,0.8393558
-0.5212517,-0.3921755,-0.7321190,-0.4337424,-1.0337100,0.0073620
-0.6107065,-0.3720862,-0.6482693,-0.3415042,-0.8451747,-0.2332235
-0.7029746,-0.4939061,-0.6601491,-0.5739618,-0.6854246,0.9551592
-0.7062455,-0.3825316,-0.7038490,-0.7335098,-0.3493944,0.4665685
-0.7559216,-0.6663202,-0.7655481,-1.0463152,-0.3807511,-0.2172109
-0.7447906,-0.4445771,-0.7798812,-0.8073978,-0.7250102,0.5163333
-0.3837209,-0.3101897,-0.7333906,-1.0098047,-1.0018384,-0.6276835
-0.3959654,-0.1915443,-0.7563640,-0.8017003,-1.6165872,-1.2110833
-0.5979907,0.4334179,-0.9096247,-1.0577464,-1.9188092,0.0481041
-0.5745844,0.6436419,-0.9051402,-1.1164060,-1.5388514,0.5711226
-0.5915821,0.2985617,-0.7939934,-1.0805568,-0.8979315,-0.9540942
-0.6761014,0.0363118,-0.6644276,-0.8626171,-0.5620683,-1.5666559
-0.7127845,0.0498729,-0.6582195,-0.7787757,-0.8136397,-0.7836801
-0.7043932,1.0712668,-0.6977381,-0.5174884,-0.8782825,-1.0733349
-0.7644722,0.7746884,-0.7706648,-0.4693521,-0.7888776,-1.0977325
-1.0348859,1.1726577,-0.7886129,0.0404014,-1.2424558,0.4048478
-0.7106631,0.8229784,-0.7374653,0.2644538,-0.9643638,0.2930676
-0.3601107,0.4172412,-0.6661523,-0.3362873,-1.0768782,-0.7133391
-0.1504389,0.1007818,-0.6401257,-0.5013815,-0.6598704,0.0289674
-0.3913777,0.1035736,-0.6232021,-0.4559500,-0.1819860,0.1584214
-0.4376308,0.3677967,-0.5448916,-0.6803181,-1.0401633,-0.2928869
-0.7278712,0.2594592,-0.5156746,-0.7290845,-0.6545781,-0.0025871
-0.8857325,0.2627590,-0.6180292,-1.1000133,-0.6364121,0.1305351
-0.6010282,-0.2691872,-0.6711048,-0.7331038,-0.6522490,-0.3761648
-0.6214169,0.1249546,-0.7517619,-0.5278658,-1.0373861,-0.4909451
-0.9485477,0.0121578,-0.8860750,-0.3375450,-1.2286845,0.7255341
-1.1073412,0.2407100,-0.7843322,-0.4667958,-1.2344401,0.3815978
-0.6780573,-0.6059049,-0.6958428,-1.4840029,-1.4236088,-0.4040346
-0.4054573,-0.2316723,-0.7016661,-1.1743238,-1.0557172,0.6656029
-0.6173590,0.2136518,-0.6939394,-0.8432141,-0.8837637,-0.0384467
-0.8679577,0.0438727,-0.6602806,-1.3887004,-0.7968451,-1.0997959
-0.9709496,0.1307760,-0.6802110,-1.0073996,-1.0713155,0.1419445
-1.2578195,0.3325388,-0.8208579,-0.7860007,-1.0949332,1.0618567
-0.7063683,0.1766320,-0.7487070,-0.4750367,-0.7704161,0.3465813
-0.6114176,0.3348567,-0.5983649,-1.0397393,-0.8349645,0.1375962
-0.5371362,0.4168307,-0.5680742,-0.7255393,-0.5516874,1.2930846
-0.6004629,0.4514775,-0.5868644,-0.1187771,-0.2999463,1.6752291
-0.6689566,-0.1532883,-0.5159848,-0.3098931,-0.4829238,1.0217321
-1.0951551,-0.5861025,-0.6302909,-1.0013170,-1.0615555,0.8597861
-1.2639434,-0.6919389,-0.6898890,-1.0925045,-1.4040023,1.3291394
-0.8363230,-0.5327020,-0.6051750,-1.0823154,-1.5860105,0.0008276
-1.1195298,-0.4085387,-0.5684872,-1.4155722,-1.4099326,-0.2326916
-1.0678228,-0.0575818,-0.5527705,-1.4200485,-1.5030288,0.1134547
-1.0115983,0.3594933,-0.6312885,-1.9557128,-2.0631828,-1.4631568
-1.0666116,-0.0188578,-0.6546921,-1.9848524,-1.9725274,-1.3790191
-1.0864052,-0.4482642,-0.7861282,-2.1017764,-1.7731495,0.2077478
-0.9539776,-0.4982816,-0.6635407,-2.1320477,-1.3215390,-0.2885810
-0.7968140,-0.7959935,-0.5216620,-1.8991616,-1.2154965,-0.2414720
-1.1917770,-1.1351135,-0.5158050,-1.8368484,-1.0473300,0.1305196
-1.1792102,-1.0310532,-0.4683579,-2.0283592,-0.7594126,-0.1236600
-1.0939887,-0.7991285,-0.3885980,-2.1209562,-0.8717423,-1.8375021
-0.7726634,0.1802940,-0.4815164,-0.6862974,-1.5828897,-1.3632714
-0.8909044,0.4778073,-0.6566038,-0.6591663,-1.3047583,0.5134264
-0.5817021,0.5810187,-0.5751318,0.0641756,-0.9078526,0.2347506
