F3,F4,T3,T4,C1,C2
-0.7552899,-0.5260046,0.1986137,-0.3898436,-0.9274180,-1.0124615
-0.5643075,-0.5057583,0.3358721,-0.1848885,-0.2680661,-1.4008075
-0.5128001,-0.5217437,0.4640597,-0.0878597,0.3339695,-1.0361781
-0.5374393,-0.3718694,0.3187358,0.0658785,-0.0740867,-0.1430682
-0.7483876,-1.5196879,-0.0341249,-0.5407508,-0.4704280,-0.9053261
-0.9155926,-1.1987031,-0.1168006,-0.7511672,-0.4015164,-1.0495279
-1.4047440,-1.0789125,-0.1888225,-0.2821776,-0.1486257,0.3751720
-1.1967037,-0.9404586,-0.1007831,-0.3142365,-0.0227058,-0.3298321
-0.9410895,-0.8650851,0.1919875,-0.1538368,-0.0914011,-0.9434760
-0.6753904,-0.8072256,0.0707626,-0.0216780,-0.1685581,-0.0563272
-0.3201935,-0.3481286,0.2981603,0.1504777,0.6775464,0.0031946
-0.3891464,-0.6508701,0.8439180,0.2034996,1.1062523,-0.5144594
-0.5227693,-0.9753975,0.8056933,0.2066049,1.1880807,-0.0903365
-0.8608621,-0.9967428,1.0218524,0.5814203,1.3198973,1.0089250
-0.8230455,-1.5907824,0.8136789,0.3216807,1.1573666,-0.1820688
-0.6875548,-1.0036298,0.6014217,0.3550780,0.7143007,-0.4485127
-0.4862677,-0.4173216,0.7882842,0.7239011,0.7329290,0.5801908
-0.5928289,-0.7510808,0.6336605,0.6938025,1.4100459,0.2272822
-0.8493971,-1.0364506,0.5821835,0.1090890,0.6543580,-0.7868103
-1.0021830,-1.1563166,0.2498391,-0.3282395,0.0736490,-1.2367892
-0.9847982,-1.0045515,0.0582555,-0.2877610,-0.2965962,-1.2544122
-1.0327306,-1.0256172,-0.0178625,-0.8301933,-0.5995216,-1.7740213
-0.9369882,-0.8476110,-0.3527828,-0.6327523,-1.2516617,-1.1894487
-0.5817392,-0.7599744,-0.1767151,-0.2758333,-1.2048219,-0.7182308
-0.5054724,-0.3922069,0.1798796,-0.3675396,-0.9621935,-1.6672570
-0.8127480,-0.6792226,0.3059549,-0.5916228,-0.9399073,-1.5890318
-0.8610755,-0.5316111,0.0740636,-0.3094408,-0.5764654,-0.3545936
-0.6816847,-0.8252648,0.0942422,-0.2242219,-0.6571361,-0.5573460
-0.8555868,-0.7273481,0.2398228,-0.2151016,-0.8457446,-1.5653332
-1.0607982,-0.6889287,0.0281833,0.1517776,-0.7589926,-0.6751369
-1.2957909,-0.6985550,0.0522438,0.0391018,-0.7508704,-0.1212779
-1.3389407,-1.1466323,0.2742718,-0.2935548,-1.0459872,-0.6265839
-1.5389274,-1.2349138,0.2511418,-0.3217377,-0.7238221,-0.4435123
-1.6996341,-1.2092329,0.0096371,-0.6513091,-0.7700290,-0.1958669
-1.7831982,-1.3960975,-0.1147738,-0.0588913,-0.6259785,-0.5525705
-1.3931578,-1.2473633,0.0693169,-0.0433971,-0.3554392,-0.6519594
-1.4162402,-0.6020935,0.0015662,-0.2556077,-0.1905849,0.4804707
-1.1047819,-0.3359387,0.0755619,0.0392998,-0.3471364,0.0849331
-0.9584603,-0.7828888,0.1526476,0.1511298,-0.2976524,-0.9605011
-1.4808555,-0.6336472,0.3364353,0.1119524,0.1553780,-0.2481772
-1.8248453,-0.7346277,0.4682045,-0.2636981,-0.2338501,-0.0364270
-1.6718097,-0.6813449,0.2601826,0.2232665,-0.2327272,-0.5226194
-1.9794343,-0.5340732,-0.3185696,0.3837611,-0.4090304,0.5359066
-1.9894484,-0.8466696,-0.2721967,-0.1427233,-0.5459892,0.7259424
-1.7473762,-0.6974238,0.0810651,-0.1424823,-0.2427045,-0.0138005
-1.4487715,-0.8215084,0.2326105,-0.4581367,0.2381965,0.4532332
-1.8877337,-1.0624515,0.0333265,-0.2271950,0.3155522,1.6532140
-1.3548665,-0.0783548,0.3425636,0.7393365,0.0825071,0.7948493
-1.5192215,-0.5513501,0.3018227,0.5931695,-0.2524128,0.8151801
-1.5133436,0.0077036,0.1482798,0.7852054,-0.0182660,1.2447821
-1.9519575,-0.0661817,-0.0764714,0.9659054,-0.1461350,1.1566402
-1.6715055,0.4008965,-0.1742544,1.1136954,-0.3242540,0.2645783
-1.4648997,0.4983459,-0.0284933,0.8465153,-0.1532716,0.2790712
-1.7760539,0.2421067,0.0501408,0.6608054,-0.4694988,0.6430979
-1.3907969,0.4614250,0.0351101,0.8308418,-0.3371882,-0.0630286
-1.3033565,0.3675917,-0.0766101,1.0075865,-0.1137064,-0.2032617
-1.4980218,0.6609839,-0.1294253,0.9744765,0.0802901,0.5488600
-1.6758002,0.1488218,0.0383985,0.9300957,-0.3110952,-0.3058020
-1.3469349,-0.0227594,0.2607071,0.0724283,-0.3156331,-1.3273526
-1.3377877,0.3253179,0.2392466,0.3605938,-0.5138958,-0.1711402
-1.7582235,-0.2732612,0.2048429,0.2775700,0.0975583,0.4389452
-2.0129912,-0.2391970,0.1536375,-0.3152914,-0.3530580,-0.3332910
-1.7704656,-0.4102481,-0.1773163,-0.4356536,-0.8999172,-0.1048302
-1.6983057,-0.6061732,-0.1921059,0.2119300,0.0291129,0.4542784
-2.2686684,-1.1532346,-0.0698422,-0.1550438,-0.0048944,0.1617905
-1.8129561,-0.7251830,0.1387545,-0.3440350,0.2289973,0.1394999
-1.7960573,-0.5328625,-0.0683598,0.0636078,0.0793390,0.6669189
-1.6752570,-0.9160390,-0.1072815,0.4537772,-0.3597957,0.2662776
-1.5082792,-0.1235684,-0.0561442,0.1948179,-0.2994248,-0.6300668
-1.4393562,0.2799902,-0.1196526,0.4664424,-0.1558305,0.1807661
-1.4710768,0.0683780,0.1919469,0.5773064,0.0950516,0.3310191
-1.2578715,-0.1506119,0.3946108,0.9162709,-0.0052633,-0.5064643
-1.0911888,-0.3616089,0.3947357,0.8772931,-0.3319380,-0.3430324
-1.4154254,-0.5703517,0.4621545,0.7434236,-0.2763039,0.3438754
-1.2101268,-0.2060994,0.5926369,0.2897895,-0.6828688,-0.3788903
-1.1190345,-0.4600169,0.3858687,0.0096285,-0.8040448,-0.4919580
-1.1013702,-0.0402284,0.3072586,0.3025571,-0.2383459,-0.3826428
-0.7019655,0.1572549,0.4187934,0.4602602,-0.5963005,-0.7232655
-0.7755266,-0.0594749,0.1859697,0.4290730,-1.0348556,-1.0888453
-1.2857314,0.1004518,0.3129780,0.3859861,-0.5265711,-0.3473197
-1.1707380,-0.1408117,0.4061779,0.5980112,-0.3354597,0.1159662
-0.9310768,-0.0664933,0.3110101,0.5337519,-1.0335717,-0.7365789
-0.9593145,0.6694868,0.2584808,0.7157376,-0.5938991,-0.3819648
-0.6747943,1.1183162,0.3650067,1.4789796,-0.3954203,0.7507219
-0.5694274,1.3334004,0.6626192,1.4877542,0.0226555,0.3413098
-0.7843713,0.9844543,0.5930941,1.1927906,-0.4265470,0.3868828
-0.8859916,0.7899404,0.0650819,0.8584245,-0.3213535,0.8042333
-0.9147936,0.4841991,0.3589876,0.6435410,-0.3670360,0.2180183
-0.7559574,0.1447039,0.3755630,0.5412683,-0.3441659,-0.5359231
-1.4506586,0.3979444,0.2384901,0.9711157,-0.0211424,0.4182935
-1.3118793,-0.0506530,0.4658130,0.7665799,-0.1747953,0.2437650
-0.8978114,0.1479363,0.4324001,0.8145416,-0.6157621,-0.4120564
-1.0762360,0.0023967,0.4724311,0.5666221,-0.4713393,0.4227180
-1.2587837,-0.1743737,0.5070062,0.5283769,-0.0389033,0.8428068
-0.9437908,0.2757725,0.7974440,1.0710763,-0.2820922,0.2042052
-0.5882562,0.8800203,0.6816459,1.3245972,-0.1364010,0.0354069
-0.9039022,0.8161251,0.4918979,1.6214386,-0.1301567,0.4279468
-1.0517457,0.6161641,0.6878521,1.3172997,-0.4355550,-0.0009268
-0.9007863,0.7243598,0.5743111,1.3187354,-0.1649176,-0.8915242
-1.5850137,0.5239849,-0.0080590,1.2463334,0.2822054,0.9628519
-0.9655304,0.7613640,0.1402165,1.3998672,-0.0323538,0.8798519
0.0957242,1.2732044,0.9490678,1.5961907,-0.1989606,0.0112049
0.1745441,1.3632389,1.0706015,1.7708788,0.2511281,0.9416757
-0.2819724,0.7763958,0.7994989,1.3029242,-0.1831535,0.9669048
-0.5213252,-0.2007105,0.7904190,0.5467045,-0.2012414,0.0898639
-0.2961307,0.5421386,0.7111423,0.9644191,0.0401907,0.2603424
-0.2778330,-0.0559522,0.6265844,0.6352726,0.1971895,0.8401459
-0.1143704,0.0603867,0.8256088,0.6048463,0.4607930,-0.1458038
-0.1528932,0.1081008,0.7962844,0.7021182,0.3269507,-0.9042685
-0.0269930,-0.3088675,0.8278016,0.8862880,0.3560040,0.0641050
-0.1732784,-0.4118844,0.7968810,1.0101806,-0.1055822,0.2690322
-0.4568030,-0.6677474,1.0050718,0.3915620,-0.0452437,-0.1927001
-0.4735260,-1.1665707,0.9671520,0.3380556,0.9349371,-0.0042730
-0.4687084,-0.5920858,0.8457711,0.3162948,0.5193320,0.4670684
-0.1623328,-0.8170853,0.7820784,0.0823258,0.4942534,-0.4498973
0.1447443,-0.3326856,0.8952438,0.4428566,0.3069211,-1.1582628
0.3029994,-0.3781799,1.0160769,1.0495542,0.9269084,0.4371308
0.1829662,-0.4899981,1.2002852,0.7636156,1.2219068,0.0056955
0.0391998,0.1005240,1.1473063,0.8992656,1.2871079,-0.5723812
0.0111948,0.0349542,1.0541027,0.9404461,0.9105704,0.5388373
0.0811627,-0.4573281,0.8857495,0.5727500,0.3048272,0.6012857
0.1508095,-0.0593634,0.8824759,1.2139021,0.1443937,-0.1845780
0.0719859,0.2692941,0.9092540,1.6112214,0.2700926,0.4977638
0.1089262,0.2866703,1.0048188,1.4466619,0.2581684,1.0101188
0.4943029,0.3285013,1.0715501,1.3924925,0.4655827,0.3338938
0.7047412,0.5548055,1.1338511,1.8936895,-0.2622752,0.4784229
0.5078231,0.8605564,1.1249230,1.5780259,0.1913408,0.8201137
0.1675370,0.3170362,1.2205361,1.6579764,0.0227683,0.1893629
0.3535352,-0.1653707,1.2495443,1.3266572,0.6340492,-0.4043748
0.6140195,-0.3523791,1.0755535,1.3313547,0.7625965,0.5819418
0.3525741,-0.1565752,1.0075250,1.2589493,0.1668201,0.6971259
0.4950720,-0.5772746,1.1100242,1.0215197,0.5816696,-0.2743369
0.3708458,-0.4964607,1.2467798,0.7338467,0.9264390,0.0581488
-0.3083349,-0.6226366,0.8717772,0.5795782,0.1977009,0.5047911
-0.3916993,-0.6186658,0.6651655,1.1194999,-0.7425022,-0.8701202
-0.1464473,-0.7499705,0.4209650,1.3977174,-0.0613152,-0.6362972
-0.0761630,-1.1418638,0.2851080,0.8984034,0.0567198,0.2842322
-0.0407232,-1.1988021,0.4906013,0.8203859,-0.3105491,-0.0101684
0.3241250,-0.3475902,0.8839826,1.4398569,0.5857571,-0.3689915
0.2637288,0.3121511,0.9510412,1.4785135,0.7875746,0.2118961
0.1226082,-0.3774439,0.8396713,0.9959877,0.4605593,-0.1999791
0.2932039,-0.5272298,0.8911093,0.6542009,-0.2085866,-0.1595327
0.0359148,-1.2335283,1.0037380,0.8824035,0.2872832,0.6101196
0.0678123,-1.4705545,0.7642494,0.4459282,0.3382874,1.0257415
-0.0586519,-0.6848642,0.8238526,0.9309485,0.2358910,0.4896246
0.1299676,-0.3968442,0.9729259,1.2535849,0.2333977,0.8532752
0.2600229,-0.6816604,0.7548307,0.6562197,0.2512645,0.9239073
0.5730482,-0.0104910,0.8841374,0.7164226,0.0726482,0.5382075
0.6109980,0.1948483,1.0017211,1.1637684,0.3168398,0.1135379
0.1499366,-0.0852407,0.8005731,1.1538604,0.0832622,0.7414892
0.4258654,-0.2457160,0.8577380,1.4268306,-0.3579279,0.8138708
0.5775240,0.1095540,1.3062230,1.9299619,0.1883818,-0.0440680
0.6433411,-0.1398313,1.7451472,2.6071765,0.8363385,0.9193949
0.1849262,-0.3562328,1.5039433,2.3828073,0.2402806,1.0753175
0.1928061,-0.2290817,1.4277259,2.3884058,-0.2501508,0.0016915
0.1973378,-0.2650980,1.5588397,2.4421279,0.0991430,0.4612941
0.3445590,0.1341300,1.5141475,2.4981205,0.6565814,1.2189746
0.5388655,0.0868643,1.5988188,2.5596535,0.1437170,1.0634470
0.3193937,0.0464595,1.5451472,2.2040129,0.0478121,-0.2788522
0.3475270,-0.4379653,1.3653855,1.7038208,-0.2394241,1.0028807
0.2647941,-0.5431625,1.5413420,1.5795008,-0.2908830,1.1171739
0.1163934,-0.7570690,1.7048252,1.3627529,-0.2405894,-0.1549877
-0.0259132,-0.5907511,1.3723038,0.7366948,-0.2707135,0.3775025
0.0308836,-0.2666340,0.8845314,0.9932331,-0.9052845,0.6081861
0.3249860,-0.5832840,1.0622200,1.0435709,-1.0870680,-0.7217050
0.5614784,-0.4507373,1.0209421,1.2205771,-0.7265695,-0.0697295
0.2186620,-0.2641339,0.9057671,1.6388004,-0.2596366,0.7514884
0.0352982,0.2797391,1.0940288,1.5967715,-0.8028510,0.2784433
-0.0514329,0.0848168,0.9803105,1.2419471,-0.7560804,-0.6318721
-0.1758790,0.2143192,0.5897877,0.6245410,-0.9384417,0.0714538
-0.3722458,-0.2701647,0.4290647,0.3994833,-1.7871320,-0.1363010
-0.5302339,0.0799065,0.4078681,0.6857711,-1.8017327,-0.9113035
-0.5089017,-0.0065393,0.6014581,0.5109178,-1.1380105,-0.4978646
-0.5427210,0.1937926,0.3582202,0.5251492,-1.1776408,-0.1843319
-0.7520282,-0.2309426,0.3913994,0.4551275,-1.1812611,-0.3058879
-0.5652885,-0.1188601,0.3979854,1.1232190,-0.8386551,-0.3280617
-0.3939564,0.1507599,0.3202289,1.3232810,-0.8309103,0.5271661
-0.2062480,0.1941178,0.7972399,1.7229503,-0.1569451,0.1917858
-0.6019061,0.4168646,0.7695931,1.6609939,-0.1653812,0.3386785
-0.7413155,-0.1724935,0.5493420,1.2601627,-0.3044349,1.2909892
-1.3805317,-1.6278212,0.8381431,0.5655087,-0.5706654,0.9083301
-0.6110569,-0.0815567,0.6945326,0.7787789,-0.6861350,0.2709609
0.0014227,0.5883542,0.8254238,1.5117010,-0.4401092,0.9389041
-0.2029491,0.3043374,0.8055013,1.4880306,-0.7694570,0.9996131
0.0181651,1.5872223,0.7693138,1.9851426,-1.0098271,0.5323428
-0.6572953,1.5912853,0.6215810,1.6305772,-0.8764691,0.3199593
-0.7116202,1.1758541,0.5414635,1.4385792,-1.0190256,1.0040852
-0.8590764,0.9930213,0.5996601,1.0552250,-1.1944056,0.5501950
-0.4781553,0.7636479,0.5667608,1.0633368,-1.4122491,-0.1001879
-0.6596003,0.4783525,0.4046538,1.0138520,-0.5573158,0.3244810
-0.8828704,0.9650923,0.3702540,0.9034222,-0.7271962,0.3609014
-0.7546958,0.8489175,0.6783916,0.8826446,-1.2645251,-0.3056698
-0.7449417,1.1817287,0.6311054,0.4138401,-0.9025376,-0.5975076
-0.8462490,0.7491307,0.7007975,0.5731533,-0.4805587,-0.1756258
-0.7977611,1.1763054,0.8852323,0.8236331,-0.7196665,-0.9750011
-0.7437078,1.3613106,0.6808064,1.3204520,-0.8022415,-0.3663105
-0.8536930,0.9901169,0.6630496,0.9496515,-0.6652455,0.6625832
-1.1305274,1.1569438,0.8363578,0.8070468,-0.9773835,-0.4837147
-1.2665335,1.7740232,0.8549051,0.9588115,-0.8222157,-0.1106444
-0.8850321,1.0223272,1.0729741,1.3352081,-1.0520651,1.2660452
-0.5977906,0.9629988,1.2093765,0.8772964,-1.1634665,0.5419107
-0.3315574,1.2249123,1.1075939,0.3656655,-1.2684278,-0.1940320
-0.5827999,0.8646091,0.7736332,1.1470081,-1.2128073,0.6717296
-0.4921361,0.5006602,0.9957842,1.3758869,-0.9154027,1.4764136
-0.5761406,0.4733590,1.1536475,1.0108584,-0.5541056,0.4993545
-0.8955293,0.2711553,1.1814041,0.9550520,-1.0214906,0.3767408
-1.2712377,0.1768256,1.0233732,0.9668379,-1.0837076,0.8220079
-1.2255526,0.4242220,1.0916874,1.2999074,-0.7874971,0.2754093
-0.8382734,0.3060822,1.1575509,1.0804217,-0.9257168,-0.3153343
-0.8534921,0.5887691,1.2587264,1.2400490,-0.4566436,0.7810347
-0.8471165,0.4120184,1.1867205,1.2456008,-0.8077068,0.4719268
-0.8158967,0.6197292,1.3587035,1.6121812,-0.6431214,-1.0406374
-0.8260737,0.8620631,1.6146683,1.6655338,-0.4677551,-0.0483488
-0.7676701,0.7646189,1.4282622,1.6490293,-0.4537059,0.3891048
-0.6692989,0.8441737,1.2765268,1.5383357,-0.8329416,0.2691268
-0.7716202,0.7964808,1.5698918,2.0928898,-0.2524035,0.4979177
-1.0372555,0.4883049,1.2962097,1.6951423,-0.0756065,0.9892356
-0.6041992,0.4046904,1.4037808,1.4324054,-0.1723634,0.8101313
-0.4722611,0.6869433,1.7718790,1.6835629,-0.3949692,0.2279151
-0.9650981,0.8273188,1.7962389,1.6302098,-0.2100406,1.2101977
-0.6649820,0.5286429,1.5648839,1.2755048,-0.4364989,0.8327315
-0.2977979,1.1380094,1.6542777,1.1330597,-0.4660476,-0.2124995
-0.5055371,1.1419638,1.6095943,0.9122674,-0.4354130,0.6280221
-0.6416694,1.0739628,1.3701073,0.9005987,-0.8391026,0.8514030
-0.4218866,1.1227790,1.6331209,1.0684874,-0.4521644,-0.4609157
-0.4242066,0.7619191,1.5729381,1.2810215,-0.1283603,-0.5394994
-0.6383960,1.2051066,1.5074753,1.2277184,-0.3021041,0.3372112
-0.2668115,1.2832453,1.8922672,1.3094295,-0.4916662,-0.0427200
-0.2450964,0.4360042,1.9039391,1.2454772,-0.0389064,-0.5830801
-0.2038389,0.8128424,1.6516230,1.5555732,-0.1691973,0.2541997
-0.5110815,0.1371192,1.7543781,1.7216934,0.0613992,-0.2069418
-0.5402157,0.1687935,1.9583472,1.4591111,-0.2229191,-1.3531179
-0.6675867,0.2181327,1.8804744,1.5593373,-0.1596152,-0.1084093
-0.6100891,0.1426249,1.6180305,1.6616699,-0.4589615,0.5997965
-0.1514914,0.5795137,1.8087063,1.6019344,-0.7764368,-0.3656465
0.0431669,0.7621080,1.9706486,1.6361513,0.0425275,-0.5218821
-0.0969591,0.7528282,2.0828784,2.1258781,0.7044596,0.9056239
-0.2915647,1.3769072,2.3096075,2.5108855,0.3622508,0.9696217
0.0414246,0.7657803,2.4616208,2.4494717,0.3737178,0.4109759
-0.2392550,0.7708179,2.2722681,2.1228988,0.6857207,1.3169109
-0.2961287,0.7373234,2.1552887,2.4424419,0.5603076,1.0806489
-0.0120497,1.1130515,2.1247218,2.4025509,-0.1768162,0.7311190
0.0224118,1.0999495,1.9193516,2.2965875,0.2092205,0.7421392
-0.3757584,0.5749810,1.8002316,1.8116876,-0.0990232,0.8980504
-0.0753871,0.8759903,1.8643020,1.9827958,-0.3549400,-0.4708677
-0.2281963,1.0790026,1.7488075,2.3057256,-0.1632337,0.0222866
-0.4331108,1.0615656,1.7916830,2.0286567,0.0021120,0.8820168
-0.4294136,0.8063910,1.8533851,1.4428414,-0.0229062,-0.2569408
0.0888442,0.4633906,1.9904453,1.6225083,-0.0901065,-0.6881714
-0.0732301,0.1412008,1.9000000,1.9597147,0.9072138,-0.0738997
-0.1236314,0.3477012,2.2396786,1.8361292,0.9037689,0.1546731
0.1521914,0.8385240,2.3832066,1.7935426,0.0775866,-0.8154447
0.3205253,1.1606023,2.2715855,2.1844165,0.0150741,-0.1544540
0.6922897,0.9055737,2.1825757,2.4684484,0.2629775,0.9212569
0.5164867,0.8913133,2.0711761,2.5153205,0.6255482,0.4124116
0.5626482,1.2930219,2.2003124,2.6773410,0.6647762,0.1225795
0.4024715,1.1063974,1.9300369,2.6596305,0.5964640,1.4423138
0.4030761,0.6349018,2.2573476,2.2447658,0.1988823,0.8563707
0.7946255,0.0598897,2.6336908,1.9171631,0.5563493,-0.3346263
0.4848326,-0.0410318,2.2435296,1.8368059,0.8573006,0.4988822
0.4988421,0.1347933,1.9604088,1.8598310,0.3263112,0.5416550
-0.0062104,0.4948031,1.8412138,2.3734233,0.3860262,-0.5024477
-0.0953062,0.5764596,1.5599800,1.5907208,0.1871131,-0.4839131
0.0328121,0.6085801,1.6055449,1.1763345,0.3029613,-0.0902668
0.1078446,-0.1293281,1.8567479,1.2472137,0.4310363,-0.7615754
0.0582034,-0.2988494,1.7519338,1.4108893,0.7906964,-0.6110814
0.1957571,-0.2103605,1.5956290,1.5771545,1.1746999,0.3266210
0.3521067,0.2491529,1.7348466,1.6770134,1.1256113,-0.0892891
0.6503501,0.0166062,2.0067756,1.6407877,1.4035078,-0.7235654
0.1573175,-0.0104510,2.0291741,1.8597044,1.4126204,0.0060780
0.1197558,-0.1231843,1.8167982,1.5762833,0.5285384,0.7845108
0.2069758,-0.1304476,1.8615891,1.3996376,0.5229648,-0.8457300
0.0108213,-0.2811136,1.7924424,1.0875655,0.4527286,-0.1839102
-0.0577981,-0.4741733,1.9265009,1.3624891,0.6687715,0.4771235
-0.1165588,-0.6878967,2.1207502,1.1218666,0.5505860,-0.1693095
0.0290359,-0.3530849,1.8196281,1.4494810,0.6742198,0.4737649
0.0734916,0.0375760,1.5121378,1.7529176,0.9396591,1.5358061
0.3075706,0.1574332,1.5621659,1.9587713,1.3684320,0.5134868
0.4254807,0.2707352,1.8924496,2.3179348,1.1394683,0.0999323
0.3047949,0.2444828,1.9383196,2.0509255,1.3665613,0.7804871
0.1170461,-0.5231460,1.6407830,1.4315573,0.4865341,0.2207442
-0.0080669,-0.6099448,1.6731349,1.0040213,-0.0783029,-0.5991827
-0.1092447,-0.7355868,2.0258765,1.0154655,0.2177618,-0.4091747
-0.1490654,-0.1750925,2.1200862,1.5634557,0.5666929,0.9289179
0.5689050,-0.2968953,2.0342541,1.8403429,1.0119601,-0.1156006
0.6676817,0.0839804,2.0319188,2.1747177,0.7757697,-0.2122215
0.6857240,0.1540753,1.9719763,2.2907639,0.5197904,0.6321049
0.6706203,0.4223425,1.8606632,2.1973219,0.4002141,-0.7242613
0.5847164,0.6277986,1.6935592,2.1427968,0.3136206,-1.0406379
0.8326695,0.8873130,1.8354027,2.2521849,0.2128664,0.3346121
0.6417763,0.9256581,1.6433098,2.4282751,0.4522022,0.5029033
0.4335224,0.2818793,1.6142387,1.7836132,0.3612357,-0.8592783
0.2583024,0.3823128,1.8926460,1.6063443,0.6661336,-0.1661210
0.3817271,-0.0323427,1.6147357,1.9654994,0.7892784,0.8557742
0.3811708,-0.5110002,1.3494859,1.7392992,0.2808156,0.5618548
0.4969108,0.3185284,1.5970681,1.4080579,0.4784477,0.5058573
0.4906118,0.6560343,1.4757818,1.7428107,0.3975504,1.0701375
0.5755875,0.0630368,1.2712650,1.7102566,0.2700875,0.3354534
0.0927477,-0.1942696,1.1268785,1.8562435,0.2674082,-0.1318921
0.1088627,0.1922391,1.1127402,1.6122739,0.5759462,1.0722920
0.1508112,-0.6547835,1.5091892,1.3794045,0.5546201,0.9364499
0.2999387,-0.7557511,1.7090027,0.9948202,0.5609217,-0.1660236
0.5156912,-0.3638171,1.7722650,1.3326603,0.9441926,0.2569568
0.4984659,0.2931567,1.6417949,2.2797637,0.8599005,0.7944033
0.5364540,0.6124755,1.6873469,2.0926852,0.9990482,0.2757939
0.7684617,0.8030689,1.9190083,1.7442755,0.7299749,0.1295607
1.0775717,0.5331389,1.7727582,1.7486455,1.1767118,0.7950293
0.6803870,0.0492235,1.5034438,1.5931712,0.7651653,-0.5478284
0.6122382,0.5858155,1.3247890,1.4820427,0.6212485,-0.9322420
0.3923483,1.0177755,1.1247877,1.3764192,0.5934780,0.7197319
0.6179202,0.3438726,1.3966994,1.3289820,0.8187051,0.9946316
0.8913395,0.3970735,1.4933293,1.1178490,0.5514426,-0.5706583
0.6196013,0.7806931,1.3316940,1.1034102,0.2874687,-0.2142489
0.5982012,0.1871156,1.3502270,0.8796183,0.0316129,0.8909504
0.4176116,0.2268251,1.5218560,0.7059628,-0.2031315,0.0190536
0.2042920,0.2399915,1.0282876,0.6080564,-0.0412212,-0.2143030
0.0133991,-0.2009961,0.5124110,-0.0324843,-1.0288308,0.4742672
0.1985821,0.3529375,0.7214455,0.1383750,-0.4193352,-0.4570667
-0.0074672,0.4232481,0.9544439,0.1313621,0.2148169,-0.8099238
-0.0788039,0.0600621,0.7576532,-0.2898143,0.3993913,0.3211326
-0.0269666,-0.0423304,0.7419457,-0.2713834,-0.2817002,-0.1557804
0.2314868,-0.3279002,0.7164485,-0.3457073,-0.3977923,-1.0925128
-0.0663617,0.0763513,0.5063236,-0.3408383,-0.2832583,-0.0712337
-0.0107092,0.3677125,0.5464135,-0.1033470,-0.0247417,0.7014138
0.2228662,-0.2590652,0.9099222,-0.1384831,0.1126501,-0.3301787
-0.1425409,0.4612531,0.9025646,-0.0174118,0.0551511,-0.0655618
-0.3419442,0.3341092,0.6665017,0.0531981,-0.0336355,0.0212863
