F3,Fz,F4,Fc5,Fc1,Fc2,Fc6,T3,C3,C1,Cz,C2,C4,T4,Cp5,Cp1,Cp2,Cp6,P3,Pz,P4
0.6526032,0.8971229,0.4477176,-0.1423773,-0.8183733,0.7603502,-0.1466697,-2.2684007,-1.1764625,-1.3634853,-0.2777975,-0.0131083,-0.3625650,-0.6465011,-0.9481963,-1.4528365,-1.8620526,-1.7994819,-1.7278359,-1.9803228,-0.6443760
0.4202664,0.9650550,0.5544689,-0.2385678,-0.9791597,1.6359020,-0.0205721,-2.1429980,-1.1697764,-0.8505180,-0.1370200,-0.8320317,0.2651918,-0.6497537,-0.8522116,-1.2710057,-1.2413619,-1.6427200,-1.3634517,-1.6690792,-0.5510982
0.3345865,0.2613521,0.2742943,-0.4277767,-1.1091844,0.6178319,-0.4966808,-2.2360699,-0.9463972,-0.7854713,-0.1350501,0.4173585,-0.0262019,-0.2513214,-0.6899710,-1.3570379,-1.6486797,-1.2146817,-1.5174226,-1.3161372,-0.5194786
0.2721096,0.0150426,0.2951277,-0.2425772,-0.9839181,0.6439102,-0.5137614,-2.2979991,-0.6571296,-1.2517414,-0.2522225,0.3653019,-0.6054417,-0.3939113,-0.6058537,-1.5744122,-1.3729675,-1.2351220,-1.2533233,-1.7505581,-0.5357786
0.4310078,0.6222696,0.8707395,0.0990183,-0.5898059,1.5892968,-0.0831239,-2.2344375,-0.4125274,-1.3424112,-0.1085305,-0.6781181,-0.2248196,-0.3871814,-0.3136073,-1.3024571,-1.0507811,-1.6824896,-1.0380381,-1.7503320,-0.4294647
0.4678949,0.6257583,1.2607857,-0.2775084,-0.6344123,0.5384433,0.0977117,-2.1673899,-0.2081710,-0.6660005,-0.1828345,0.1348212,-0.0984952,-0.1497292,0.1562217,-0.5607762,-0.9264361,-1.3862216,-0.8199453,-0.8054887,0.0007283
0.6264927,0.4745305,0.7551568,0.1956751,-1.0899265,0.7256957,0.1340367,-2.1226039,-0.2555694,-0.6346429,-0.2530725,0.1877823,0.3320949,-0.0839090,0.3931731,-0.5301422,-1.0064903,-1.4796935,-0.2955606,-0.7911921,0.1199731
0.8331857,0.4921607,0.6881959,-0.0487574,-0.5330172,0.7534262,0.3100720,-2.0492556,-0.0300147,-0.5130027,0.1071083,-0.2013537,0.6929018,-0.0281911,0.4541660,-0.1077575,-0.4251537,-0.9942772,0.5161788,-0.2275053,0.5582213
0.8509191,0.5323548,0.6421599,0.4684359,-0.0393069,1.0399703,0.8388186,-2.0726638,0.4910815,-0.2716832,0.0378645,-0.1309978,1.2122377,0.3967401,0.4802204,-0.0394955,-0.1408754,-0.4180225,0.6285640,-0.0337966,0.7587781
0.4010142,0.1771429,1.1848772,0.9176988,-0.3092578,0.9587465,0.7179832,-2.1146798,0.5044954,0.0043645,-0.1284076,0.1647450,0.9897034,0.1909330,0.8068814,0.0014063,-0.2087672,-0.0367324,0.8209940,0.0134439,1.0267913
0.3438570,0.7660785,1.4016660,1.6192209,-0.0923947,0.9101873,1.0697929,-2.0025079,0.3526081,-0.1466813,0.0341170,-0.0420996,1.1881524,0.8863695,0.4095330,0.6996902,0.3943434,0.2508816,1.4390695,0.4325930,1.3599893
0.5397407,0.5720472,1.2745388,1.6687702,-0.3408260,1.4057022,1.0303258,-1.9425409,0.5390106,-0.1718739,-0.0822915,0.0026104,1.4645699,1.6812354,0.7576713,1.0070368,0.1023040,0.0370603,1.3022382,0.5068812,1.5475123
0.5145122,-0.1452145,1.2830284,1.1938044,-0.7123952,0.9885372,0.7049940,-1.9530417,0.5074372,-0.1960544,0.0763224,1.4163567,1.4415563,0.9655464,0.1663154,0.5702596,0.3328057,-0.1946332,1.0424869,0.3549244,1.1111040
0.7644881,0.3403973,1.8907199,0.4835426,-0.6711633,0.8492105,1.2133852,-2.0377362,0.2089524,0.0856023,-0.0076275,1.6320536,1.5055487,0.3784803,0.2208513,0.6886242,0.7222891,0.1355962,1.5039685,0.3039496,1.1464429
0.5674372,0.6010767,1.4172692,-0.1088844,-0.4565494,1.2071830,1.1277490,-2.0910563,0.0737364,-0.1195385,0.1258396,1.4117258,1.2711564,0.3501079,-0.0288118,1.2450633,0.6668968,-0.1412412,1.0306058,0.3198603,1.0965381
0.6654451,0.1146026,1.5897706,0.0656428,-0.1438658,1.2701365,0.8291634,-2.1045127,0.0297845,-0.1137881,0.2785859,2.1767378,1.3037809,0.5945804,0.2065132,1.5061190,0.7228059,-0.3056456,0.6612921,0.2197740,0.9283228
0.5645751,0.0740928,1.8324203,0.2048845,-0.4226854,1.3702796,0.7281355,-1.9834311,0.6237673,-0.2954743,0.2127606,2.1209519,0.8944495,0.5286359,0.4225209,1.1670483,0.7251158,-0.3510480,0.9166052,0.3733231,0.8781592
0.4113717,0.3520537,1.4518895,-0.0739185,-0.2365847,1.1217083,0.5510791,-2.0245712,0.5992110,0.0318490,0.2423472,0.8611253,1.1992625,0.1100006,-0.0235991,1.0164293,0.7186661,-0.6380898,0.9729488,0.1778564,0.9429803
0.0256940,0.3868316,1.1684340,-0.5922121,-0.6185540,1.2236141,0.0751428,-2.1405065,-0.0437560,0.2404179,0.1739966,0.3852799,0.9592744,-0.4255657,-0.5754884,1.0363077,0.4780826,-1.0397691,0.2126381,0.4173050,0.5863628
-0.0890201,-0.1317793,1.0419327,-0.2010434,-1.3551422,0.6844916,-0.2871315,-2.2108450,-0.7678815,0.3332224,-0.0521811,1.7862048,0.6936675,-0.5210320,-0.6219938,0.7295853,0.2537292,-0.9690239,-0.2933864,0.3545063,0.1770698
0.1203855,0.1405479,0.8213239,-0.3170007,-1.3528796,0.0002550,-0.1091712,-2.1839566,-0.7624344,-0.0894807,0.0562575,1.0147494,-0.0041485,-0.6575864,-0.2492366,0.5749188,0.0493422,-0.8716687,0.2606128,0.2715391,0.2746544
-0.1069709,0.0873973,0.5027341,-0.3939056,-1.0271389,-0.0821097,-0.3232509,-2.1645589,-0.7669791,-0.3556869,0.0400891,-0.3159960,-0.5116675,-0.9816213,-0.0134813,0.4519432,0.0959496,-0.9654137,0.6420881,0.5164130,-0.1188926
-0.2662774,-0.4126251,0.5223273,-0.7587278,-1.3816512,-0.1374152,-0.6006412,-2.3229856,-0.8869929,-0.9526235,0.1612086,0.2050630,0.1521732,-1.0760031,-0.7993045,0.3018086,-0.3387989,-1.2342384,-0.0987817,-0.2884766,-0.1094782
-0.5065492,-0.0580112,-0.2194579,-1.2162325,-1.5948896,-0.1866330,-0.7972709,-2.3834674,-1.7286619,-1.2984347,0.0932547,0.5380021,-0.4545835,-1.1721755,-1.4564487,-0.2836292,-0.0164758,-1.2192551,-0.1291028,-0.2797499,-0.0778245
-0.7033769,-0.0851628,-0.5282254,-1.6753169,-1.6764262,0.1280572,-1.4474519,-2.3734419,-2.0585930,-1.4942006,-0.2025677,-0.2080796,-0.4084910,-1.3305223,-1.2707185,-0.4386909,-0.5081229,-1.7290201,-0.4139038,-0.4631775,-0.1327740
-1.1542568,-0.7629358,-0.2976136,-1.5574048,-1.2088245,0.0366844,-1.4635944,-2.3641138,-1.7895013,-1.2495074,-0.1748968,-0.5079175,-0.8323478,-1.5965682,-1.5825676,-0.3670239,-0.9548094,-2.1421554,-0.9964384,-0.6991377,-0.4389411
-1.1375518,-0.4534270,-0.0827714,-0.9665160,-1.8465272,-0.1922322,-1.3411665,-2.4207337,-1.9546884,-1.4608130,0.0333614,-0.1818534,-0.6255327,-1.4365473,-1.6960449,-0.9176444,-0.8475180,-1.6348957,-1.1256062,-0.6926911,-0.3235722
-0.5802855,0.3139111,-0.2957177,-0.0957296,-0.8603578,0.4106500,-1.1283205,-2.1903384,-1.8636259,-1.7907802,-0.3262043,-2.3616104,-0.9924945,-1.2553709,-1.0757486,-0.9703634,-1.4725868,-1.4908289,-0.4709358,-0.9222723,-0.3565692
-0.3696346,0.4676571,-0.3521528,-0.5507224,-1.3981873,0.7249290,-0.6723052,-2.2372787,-1.8620918,-1.5485060,-0.6054747,-1.9593811,-0.1076585,-0.7150291,-1.8028338,-1.0885918,-1.3861421,-1.0066190,-0.4309523,-1.2064157,0.0996978
-0.5410894,0.2328690,0.1414895,-0.3027265,-1.8683490,-0.0940522,-0.3517419,-2.2170956,-1.6602657,-1.2743467,-0.4487426,-0.6541353,-0.3043874,-0.6973077,-1.2736446,-0.5749717,-0.5344958,-0.8365785,-0.2468443,-0.9107249,0.0231054
-0.6221681,0.5951687,0.5707972,-0.2096325,-1.2245526,0.6588381,-0.5960498,-2.0540693,-1.2854820,-1.0340995,-0.4463630,-1.1057364,0.0537955,-0.5788222,-0.7685127,-0.0894887,-0.4891642,-1.1952097,0.4801194,-0.2099712,0.1309376
-0.4284621,0.4152243,0.4754562,0.0409333,-1.0556194,0.5809669,-0.6260931,-2.0719929,-1.3326619,-0.8921680,0.0137270,-0.7063298,-0.1436314,-0.3405507,-0.5575027,-0.2349509,-0.5708292,-1.0210676,0.1101001,0.0869289,0.3282623
-0.4322031,-0.1010485,0.0304488,-0.3593558,-1.0821148,0.3249968,-0.0597336,-2.0932455,-0.9513995,-0.3571926,0.1142493,-0.0747975,-0.3604998,-0.3799983,-0.4016698,0.1275942,-0.6913129,-0.8863480,0.2785130,0.0179370,0.7598904
-0.4424412,-0.1021433,0.1658287,0.1971205,-1.5281063,0.5436559,0.0056191,-2.0649686,-0.7360457,-0.6515939,-0.0118011,0.2531681,-0.3243849,-0.5500916,-0.1787767,-0.1584448,-0.6617452,-1.0559664,0.2365639,-0.2615071,0.7258703
0.1238939,0.1219731,0.2654562,1.0616119,-1.4102547,0.8946635,-0.0291608,-1.9322143,-0.3631991,-0.9278180,0.1723207,0.0895487,0.1023760,-0.3769793,-0.3502434,-0.0667252,-0.0844599,-0.8463835,-0.0756385,-0.2546015,0.5315651
0.0985262,0.4968707,0.6744382,0.5320837,-1.1727303,0.3824540,-0.0851709,-2.0118270,-0.4866297,-0.5653288,0.0929679,0.7771622,0.6102702,0.2473914,-0.0033351,0.0939898,0.1826026,-0.8014433,-0.1412134,-0.0353282,0.6493112
-0.1038581,0.2254376,0.8530805,0.6940770,-1.4531888,0.2223910,0.2158238,-1.9448664,-0.2428678,-0.2492518,0.2271329,1.6021961,1.2569722,-0.0113070,0.1929345,0.7024061,0.3035296,-0.6002289,0.3508899,0.5184277,0.3972587
-0.0903792,0.1853068,1.1877884,1.2307793,-0.8205740,0.9816100,0.8989232,-1.8085208,-0.0407241,-0.2342212,0.4188020,1.0152643,1.6318386,0.2340014,0.6674636,1.0665971,0.6081572,-0.5835603,0.6260268,0.3618599,0.4400121
0.2508483,0.2742029,1.6459370,0.7570160,-0.2300048,0.5291862,0.4346991,-1.7836593,0.6303334,-0.6196336,0.5348207,0.6348271,1.3475698,0.6403358,0.9735637,1.2716833,0.2847025,-0.3934693,0.8575044,0.3457051,0.6005363
0.1320925,0.2495732,1.5503912,0.9269947,-0.7759096,0.6551961,0.2322966,-1.7735827,0.9242033,-0.1010915,0.1384261,1.9150957,1.3647130,0.6349118,1.3676387,1.1693493,0.3511385,0.1402775,1.0072488,0.2975889,0.7623852
0.1919083,0.0423051,1.2127440,1.7850322,-0.6322241,0.0612648,0.7000937,-1.7222096,0.6425317,0.0450183,0.1097255,1.1373255,1.7064397,0.8272672,0.8135768,1.6205570,0.5279474,0.0914046,1.3678446,0.8992646,0.9779047
0.3127803,0.1806277,0.9869762,1.5756776,-0.2744805,0.5957624,0.4562777,-1.5768205,1.3876616,0.2935629,0.3832372,0.0908373,1.7745010,0.9884853,1.1210977,1.4036474,0.4982373,-0.3160784,1.4091243,1.2121819,0.9707717
-0.1665922,-0.0837337,0.0936431,0.6284831,-0.9217457,0.4257300,-0.9579335,-1.6128100,0.9965576,0.5670440,0.3409899,1.3550930,0.8651600,0.2844085,1.1993717,1.4993781,0.9769199,-0.7901175,1.6364596,1.3525193,0.8286516
-0.2000172,0.0326860,0.9335818,0.3370101,-0.7104823,0.3317932,-0.1068231,-1.6557342,0.3542362,0.0366437,0.3132969,0.8878856,0.7810484,0.8267255,1.2312572,1.4378985,0.7931122,-0.3511867,1.4396390,1.1082569,0.7347527
0.2571703,0.7330754,1.6492209,1.2950125,-0.3091812,0.3971586,1.4395432,-1.7602241,0.2029338,-0.3416440,0.2177369,0.1411185,1.0884377,1.3553706,0.7448805,1.0922748,0.6640714,-0.4886895,1.1945387,0.5874171,0.5750452
0.2120095,0.1628357,1.4839383,1.4163731,-0.3629772,-0.1104326,1.5623113,-1.8014537,-0.0215592,-0.4024018,0.0216224,0.8622383,1.5611930,0.9846959,0.7485487,0.9254341,0.6523632,-0.1777027,1.4430875,0.9072224,1.2216353
-0.1429639,-0.2130692,1.0574685,0.4480381,-1.1866920,0.1015769,1.2750428,-1.8112525,-0.0403322,-0.5231693,0.0581283,0.7200660,1.8584995,1.4034356,0.6138247,0.9108762,0.6691454,0.3420789,1.6947271,1.4572580,1.5017959
-0.6430449,-0.0569462,0.7593818,0.0767343,-1.1835567,0.6526690,1.7299342,-1.7294214,-0.4521304,-0.7262543,-0.0717008,-0.2422644,0.5826536,1.1210259,0.4568072,0.6584181,0.3774635,-0.2407605,1.4203126,0.3334414,0.8217102
-0.8045585,-0.7250943,1.1081758,0.3367505,-0.9079986,0.8649541,1.4337904,-1.7034538,-0.1966951,-0.7608048,-0.0047420,-0.1654407,1.1456050,0.8716425,0.3346758,0.4924431,0.4417229,-0.0545116,0.9545373,0.2929140,0.8356730
-0.7668362,-0.8319293,1.1649055,0.4067525,-1.0079719,-0.0364500,1.3544557,-1.8236997,-0.4967645,-0.5011494,0.0108381,0.3926981,1.1757324,0.7104130,0.0025249,0.0980562,0.0050274,-0.2602024,0.4518465,0.3017977,0.8630458
-0.7043163,-0.4121613,1.5022247,0.3106216,-0.4125055,-0.3068314,1.4344029,-1.7794349,-1.1410412,-0.9394956,-0.1851342,-0.0907057,0.9555167,0.7217330,-0.0208230,-0.0205054,0.5909930,0.1527903,-0.0063873,-0.0751662,0.8519531
-0.5361056,-0.4728655,1.1670523,0.1919936,-1.1032970,0.1959602,1.3540268,-1.6930332,-0.9178213,-0.8254175,0.0661369,-0.7038797,1.3019978,0.6508778,0.1847624,0.1938333,0.5815250,-0.0802387,0.1015674,0.3005729,0.9084811
